index,title,desc,hot,url,image,source,type,ranking_id,surface,published_at,datetime
1,习近平离京对美国进行国事访问,大国外交,461,https://www.thepaper.cn/newsDetail_forward_34133139,https://imgpai.thepaper.cn/client/focusNewsWwwBig.png,澎湃新闻,热新闻,hot,hotlist,7小时前,2026-09-24 00:25:42
2,白酒“双节”动销旺季不旺：飞天茅台终端价格坚挺，有经销商称多款白酒已是“地板价”,10%公司,600,https://www.thepaper.cn/newsDetail_forward_34126980,https://imgpai.thepaper.cn/newpai/image/1790121197250_hwMdK2_1790121197611.png,澎湃新闻,热新闻,hot,hotlist,16小时前,2026-09-24 00:25:42
3,“人机共舞”再登重磅舞台，这次有何不一样？,浦江头条,179,https://www.thepaper.cn/newsDetail_forward_34127728,https://imgpai.thepaper.cn/newpai/image/1790096617315_DHQjjp_1790096617498.png,澎湃新闻,热新闻,hot,hotlist,17小时前,2026-09-24 00:25:42
4,男子购买重疾险10年后确诊结肠癌被拒赔，泰康人寿称系“遗传性疾病”,澎湃质量观,866,https://www.thepaper.cn/newsDetail_forward_34125321,https://imgpai.thepaper.cn/newpai/image/1790073129483_6CfBTh_1790073129554.png,澎湃新闻,热新闻,hot,hotlist,16小时前,2026-09-24 00:25:42
5,单项冠军县，何以扛打｜全国过半猴头菇产量，为何出自黑龙江海林,中国政库,370,https://www.thepaper.cn/newsDetail_forward_34117730,https://imgpai.thepaper.cn/newpai/image/1790069592000_W1aPpN_1790070007762.jpg,澎湃新闻,热新闻,hot,hotlist,16小时前,2026-09-24 00:25:42
6,苹果限制“摇一摇”跳转广告？最新iOS测试版允许用户限制App读取相关信息,10%公司,251,https://www.thepaper.cn/newsDetail_forward_34131951,https://imgpai.thepaper.cn/newpai/image/1790144696639_XtCkHE_1790144696924.png,澎湃新闻,热新闻,hot,hotlist,9小时前,2026-09-24 00:25:42
7,涉案金额超60亿，公安机关打掉一跨国民族资产解冻类诈骗团伙,一号专案,190,https://www.thepaper.cn/newsDetail_forward_34134763,https://imgpai.thepaper.cn/newpai/image/1790166660731_c2STps_1790166660918.png,澎湃新闻,热新闻,hot,hotlist,4小时前,2026-09-24 00:25:42
8,AI“减速”讨论未歇，OpenAI、Anthropic同日上新，竞逐更低成本,10%公司,187,https://www.thepaper.cn/newsDetail_forward_34130539,https://imgpai.thepaper.cn/newpai/image/1790126840610_xyt17Q_1790126874101.png,澎湃新闻,热新闻,hot,hotlist,14小时前,2026-09-24 00:25:42
9,马上评｜月饼卖不动了？其实是回归理性了,澎湃评论,166,https://www.thepaper.cn/newsDetail_forward_34131142,https://imgpai.thepaper.cn/newpai/image/1790133993180_21XT4C_1790133993381.png,澎湃新闻,热新闻,hot,hotlist,12小时前,2026-09-24 00:25:42
10,被指涉色情引流，闲鱼公布调查结果,10%公司,162,https://www.thepaper.cn/newsDetail_forward_34130853,https://imgpai.thepaper.cn/newpai/image/1790130800050_bA56Ap_1790130800214.png,澎湃新闻,热新闻,hot,hotlist,13小时前,2026-09-24 00:25:42
11,多年前登记遗体捐献去世后被拒收？湖北省、黄石市红十字会：接收池已满，意愿登记无法律效力,锋线视频,344,https://www.thepaper.cn/newsDetail_forward_34130870,https://imgpai.thepaper.cn/newpai/image/1790130965188_Whiain_1790130965393.png,澎湃新闻,热新闻,hot,hotlist,12小时前,2026-09-24 00:25:42
12,国足主帅邵佳一：需要严肃对待马尔代夫，不能给对手任何机会,运动家,154,https://www.thepaper.cn/newsDetail_forward_34133131,https://imgpai.thepaper.cn/newpai/image/1790153586038_txrNK1_1790153586252.png,澎湃新闻,热新闻,hot,hotlist,7小时前,2026-09-24 00:25:42
13,特朗普在联合国总部“阴阳”CNN：“说好联合抵制我，怎么又来采访”,World湃,137,https://www.thepaper.cn/newsDetail_forward_34126828,https://imgpai.thepaper.cn/newpai/image/1790087452331_F2Wp2M_1790087452517.png,澎湃新闻,热新闻,hot,hotlist,16小时前,2026-09-24 00:25:42
14,专访｜吴心伯：中美元首再会晤“承上启下”，推动两国关系稳中有进,大国外交,457,https://www.thepaper.cn/newsDetail_forward_34126822,https://imgpai.thepaper.cn/newpai/image/1790086868257_tWARNW_1790086868418.png,澎湃新闻,热新闻,hot,hotlist,17小时前,2026-09-24 00:25:42
15,李乐成任安徽省委书记，周祖翼任河南省委书记，赵龙任福建省委书记,人事风向,571,https://www.thepaper.cn/newsDetail_forward_34130867,https://imgpai.thepaper.cn/newpai/image/1790131214264_bXPwwe_1790131214390.png,澎湃新闻,热新闻,hot,hotlist,13小时前,2026-09-24 00:25:42
