index,title,desc,hot,url,image,source,type,ranking_id,surface,published_at,datetime
1,Typst makes big strides,"2 comments · a11y, programming",34,https://lwn.net/Articles/1092993/,,Lobsters,Hottest,hottest,hotlist,2026-09-18T08:14:17.568-05:00,2026-09-19 00:22:31
2,What is still exciting in tech?,"85 comments · ask, culture",84,https://lobste.rs/s/lcjf7c,,Lobsters,Hottest,hottest,hotlist,2026-09-18T03:14:52.256-05:00,2026-09-19 00:22:31
3,I don't like passkeys,2 comments · security,21,https://hawksley.dev/blog/i-dont-like-passkeys,,Lobsters,Hottest,hottest,hotlist,2026-09-18T07:52:18.949-05:00,2026-09-19 00:22:31
4,Flock cameras are riddled with security vulnerabilities and hard-coded credentials,"4 comments · reversing, security",86,https://micahflee.com/flock-cameras-are-riddled-with-security-vulnerabilities-and-hard-coded-credentials/,,Lobsters,Hottest,hottest,hotlist,2026-09-17T16:21:18.024-05:00,2026-09-19 00:22:31
5,Be alert: targeted attacks on prominent Rustaceans,"19 comments · rust, security",80,https://blog.rust-lang.org/2026/09/17/targeted-attacks/,,Lobsters,Hottest,hottest,hotlist,2026-09-17T13:10:52.241-05:00,2026-09-19 00:22:31
6,What are you doing this weekend?,"14 comments · ask, programming",13,https://lobste.rs/s/e1xglz,,Lobsters,Hottest,hottest,hotlist,2026-09-18T03:15:23.174-05:00,2026-09-19 00:22:31
7,"The Golden Spike, and Resurrecting the Vale(n) Programming Language","10 comments · plt, rust",57,https://verdagon.dev/blog/golden-spike-reviving-vale-valen,,Lobsters,Hottest,hottest,hotlist,2026-09-17T10:10:44.531-05:00,2026-09-19 00:22:31
8,Everybody's Lost Their Minds,51 comments · culture,181,https://www.netmeister.org/blog/everybodys-lost-their-minds.html,,Lobsters,Hottest,hottest,hotlist,2026-09-17T10:06:08.154-05:00,2026-09-19 00:22:31
9,Release v0.29.0 · warp-tech/warpgate,5 comments · release,2,https://github.com/warp-tech/warpgate/releases/tag/v0.29.0,,Lobsters,Hottest,hottest,hotlist,2026-09-18T09:21:53.861-05:00,2026-09-19 00:22:31
10,We Must Create the Shit Machine,2 comments · satire,68,https://www.mcsweeneys.net/articles/we-must-create-the-shit-machine,,Lobsters,Hottest,hottest,hotlist,2026-09-17T19:00:28.770-05:00,2026-09-19 00:22:31
