index,title,desc,hot,url,image,source,type,ranking_id,published_at,datetime
1,"Fable 5.1 Solves the Cyphral Distich, a 370-year-old cipher",245 comments,550,https://www.vals.ai/blogs/fable-solves-cyphral-distich,,Hacker News,Top Stories,top,2026-09-13 21:06:13 UTC,2026-09-14 11:26:21
2,Why is Google still serving dodgy ads?,303 comments,646,https://www.atomic14.com/2026/09/13/why-is-google-still-serving-dodgy-ads,,Hacker News,Top Stories,top,2026-09-13 17:37:44 UTC,2026-09-14 11:26:21
3,Spaceships (Reverse Asteroid),15 comments,56,https://spaceships.treybastian.com/,,Hacker News,Top Stories,top,2026-09-10 04:44:32 UTC,2026-09-14 11:26:21
4,Registration without a phone number on Signal will use zero-knowledge proofs,57 comments,111,https://community.signalusers.org/t/registration-without-a-phone-number/2222?page=10,,Hacker News,Top Stories,top,2026-09-13 21:47:04 UTC,2026-09-14 11:26:21
5,Show HN: Is It Greg?,11 comments,36,https://github.com/antoineleclair/is-it-greg,,Hacker News,Top Stories,top,2026-09-14 01:58:41 UTC,2026-09-14 11:26:21
6,Open-Source AI and Open Models Reading List,2 comments,36,https://www.interconnects.ai/p/open-source-ai-reading-list,,Hacker News,Top Stories,top,2026-09-14 00:22:51 UTC,2026-09-14 11:26:21
7,Astra and Fable still hack on simple variants of alignment evals from 2025,179 comments,395,https://www.lesswrong.com/posts/munJKF7iWMsWJLAH2/astra-and-fable-still-hack-on-simple-variants-of-alignment,,Hacker News,Top Stories,top,2026-09-13 14:28:36 UTC,2026-09-14 11:26:21
8,Julia 1.13 highlights,12 comments,170,https://julialang.org/blog/2026/09/julia-1.13-highlights/,,Hacker News,Top Stories,top,2026-09-10 12:27:25 UTC,2026-09-14 11:26:21
9,Data collected by cars and sold to third parties,171 comments,330,https://www.theverge.com/column/994172/your-car-is-selling-your-data,,Hacker News,Top Stories,top,2026-09-13 13:45:08 UTC,2026-09-14 11:26:21
10,The Malicious Use of Artificial Intelligence,4 comments,13,https://arxiv.org/abs/1802.07228,,Hacker News,Top Stories,top,2026-09-14 01:22:35 UTC,2026-09-14 11:26:21
11,Mullenweg has returned as CEO after attempted board ouster,120 comments,65,https://techcrunch.com/2026/09/12/automattic-confirms-mullenweg-has-returned-as-ceo-after-attempted-ouster-by-board/,,Hacker News,Top Stories,top,2026-09-13 20:19:06 UTC,2026-09-14 11:26:21
12,Ask HN: What are you working on? (September 2026),233 comments,102,https://news.ycombinator.com/item?id=49686380,,Hacker News,Top Stories,top,2026-09-13 17:31:38 UTC,2026-09-14 11:26:21
13,Flawed routers flood University of Wisconsin internet time server (2003),8 comments,68,https://pages.cs.wisc.edu/~plonka/netgear-sntp/,,Hacker News,Top Stories,top,2026-09-13 20:33:18 UTC,2026-09-14 11:26:21
14,Apple's Dimensional Drawings,6 comments,43,https://developer.apple.com/accessories/dimensional-drawings/,,Hacker News,Top Stories,top,2026-09-14 00:11:21 UTC,2026-09-14 11:26:21
15,Writing a better reality: The case for optimistic sci-fi,6 comments,13,https://honisoit.com/2022/03/writing-a-better-reality-the-case-for-optimistic-sci-fi/,,Hacker News,Top Stories,top,2026-09-14 00:27:11 UTC,2026-09-14 11:26:21
16,The GDR and Vietnam: From Fake Coffee to Coffee Empire,7 comments,37,https://www.katjahoyer.uk/p/the-gdr-and-vietnam-from-fake-coffee,,Hacker News,Top Stories,top,2026-09-10 19:39:13 UTC,2026-09-14 11:26:21
17,Reverse engineering my e-scooter and rewriting the firmware in Rust,91 comments,395,https://bensimms.moe/reverse-engineering-scooter/,,Hacker News,Top Stories,top,2026-09-10 03:32:04 UTC,2026-09-14 11:26:21
18,The Coming War on General Computation (2011),14 comments,58,https://en.wikisource.org/wiki/The_Coming_War_on_General_Computation,,Hacker News,Top Stories,top,2026-09-13 23:54:55 UTC,2026-09-14 11:26:21
19,Making Startups Powerful,77 comments,176,https://paulgraham.com/powerful.html,,Hacker News,Top Stories,top,2026-09-13 14:09:53 UTC,2026-09-14 11:26:21
20,Why is the x86 undefined instruction called ud2? Why 2?,50 comments,218,https://devblogs.microsoft.com/oldnewthing/20260910-00/?p=112689,,Hacker News,Top Stories,top,2026-09-13 12:30:15 UTC,2026-09-14 11:26:21
