index,title,hot,url,img_url,push_time,now_time,type,source
1,世界杯决赛：西班牙vs阿根廷,12110882,https://www.douyin.com/search/%E4%B8%96%E7%95%8C%E6%9D%AF%E5%86%B3%E8%B5%9B%EF%BC%9A%E8%A5%BF%E7%8F%AD%E7%89%99vs%E9%98%BF%E6%A0%B9%E5%BB%B7,https://p9-sign.douyinpic.com/tos-cn-p-0015/ooDBXn0AaJsD842MEJ59eyfVAxAF5KEqgIEQKK~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=JVoCsD8lb%2BzOObSLueBWHClIrt0%3D&from=3218412987,2026-07-19 22:00:20,2026-07-20,热搜,抖音
2,凯尔登孙铭徽vs赖益烨郭洋,12099324,https://www.douyin.com/search/%E5%87%AF%E5%B0%94%E7%99%BB%E5%AD%99%E9%93%AD%E5%BE%BDvs%E8%B5%96%E7%9B%8A%E7%83%A8%E9%83%AD%E6%B4%8B,https://p11-sign.douyinpic.com/tos-cn-p-0015/oQEcIBAg9sfXA2DqOF1WfhhFEMxAWErgDsL8Bw~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=8dKEylE7Uw4bpfTR0XhyM7SXwQ4%3D&from=3218412987,2026-07-19 20:11:13,2026-07-20,热搜,抖音
3,中国大模型首次登顶全球代码榜,11881157,https://www.douyin.com/search/%E4%B8%AD%E5%9B%BD%E5%A4%A7%E6%A8%A1%E5%9E%8B%E9%A6%96%E6%AC%A1%E7%99%BB%E9%A1%B6%E5%85%A8%E7%90%83%E4%BB%A3%E7%A0%81%E6%A6%9C,https://p3-sign.douyinpic.com/tos-cn-p-0015/okqWCQ9QDKfB4BAJgEfQAWFoZFCOIqAAGnE9m3~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=nYNGCxJfzPYtSFJFBNQ7%2BFG5sZI%3D&from=3218412987,2026-07-19 20:53:41,2026-07-20,热搜,抖音
4,全国吃辣天花板,11172993,https://www.douyin.com/search/%E5%85%A8%E5%9B%BD%E5%90%83%E8%BE%A3%E5%A4%A9%E8%8A%B1%E6%9D%BF,https://p26-sign.douyinpic.com/tos-cn-i-0813c000-ce/o48GAAlAIFhAgcLgUmZAbeXexnF7EJBtqQJfDP~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=lTGEuwA74BbFjZB4uydWasZ9aW8%3D&from=3218412987,2026-07-19 14:46:44,2026-07-20,热搜,抖音
5,上海暴雨部分街道积水,10230451,https://www.douyin.com/search/%E4%B8%8A%E6%B5%B7%E6%9A%B4%E9%9B%A8%E9%83%A8%E5%88%86%E8%A1%97%E9%81%93%E7%A7%AF%E6%B0%B4,https://p3-sign.douyinpic.com/tos-cn-p-0015/oMkVD5KQWJgguepUATIg7YeWz8if7IBaBM0CAL~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=0yPfDFtcv83bkl5aNeCNFtsv4pM%3D&from=3218412987,2026-07-19 19:17:05,2026-07-20,热搜,抖音
6,马龙许昕男双冠军,10222920,https://www.douyin.com/search/%E9%A9%AC%E9%BE%99%E8%AE%B8%E6%98%95%E7%94%B7%E5%8F%8C%E5%86%A0%E5%86%9B,https://p26-sign.douyinpic.com/tos-cn-p-0015/ooXAQBELZsDf9qgXmALHFLcAf1NCNqQAuSIPtv~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=t8K959eqjFY77skbc4CbwHfLzY4%3D&from=3218412987,2026-07-19 19:40:11,2026-07-20,热搜,抖音
7,孟博龙陈畅不敌许涛谷玥灼,9130785,https://www.douyin.com/search/%E5%AD%9F%E5%8D%9A%E9%BE%99%E9%99%88%E7%95%85%E4%B8%8D%E6%95%8C%E8%AE%B8%E6%B6%9B%E8%B0%B7%E7%8E%A5%E7%81%BC,https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-p-0015c000-ce/oMFbxhAqWAHVElsDEehk19RBouafI9GJAMxwED~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=y9cZfmum878c1P%2BirprDvJi9hwI%3D&from=3218412987,2026-07-19 15:11:02,2026-07-20,热搜,抖音
8,所有人感受这一口肉酱薯条,9059130,https://www.douyin.com/search/%E6%89%80%E6%9C%89%E4%BA%BA%E6%84%9F%E5%8F%97%E8%BF%99%E4%B8%80%E5%8F%A3%E8%82%89%E9%85%B1%E8%96%AF%E6%9D%A1,https://p26-sign.douyinpic.com/tos-cn-p-0015/o0kLWBNB1B5zvbnii3RPhAEbAAjZfLagSeIzNR~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=u0mORDDUvVO7KqKGD12e49fuhcM%3D&from=3218412987,2026-07-19 10:19:44,2026-07-20,热搜,抖音
9,林诗栋蒯曼获全锦赛混双冠军,8927109,https://www.douyin.com/search/%E6%9E%97%E8%AF%97%E6%A0%8B%E8%92%AF%E6%9B%BC%E8%8E%B7%E5%85%A8%E9%94%A6%E8%B5%9B%E6%B7%B7%E5%8F%8C%E5%86%A0%E5%86%9B,https://p3-sign.douyinpic.com/tos-cn-p-0015/o0xMcAV1lCCUriI1ZLifABgNwtmXp1IXeABwAg~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=i9b3et5XrDaVSi1OZoPCylqs8ss%3D&from=3218412987,2026-07-19 19:55:41,2026-07-20,热搜,抖音
10,那达慕射箭场高燃瞬间来了,8899683,https://www.douyin.com/search/%E9%82%A3%E8%BE%BE%E6%85%95%E5%B0%84%E7%AE%AD%E5%9C%BA%E9%AB%98%E7%87%83%E7%9E%AC%E9%97%B4%E6%9D%A5%E4%BA%86,https://p26-sign.douyinpic.com/tos-cn-p-0015/oU8AIbvBIPFcxilQ8IcRxAxAamPB9AwsriTTN~noop.jpeg?lk3s=bfd515bb&x-expires=1784498400&x-signature=h7Us%2Fdet1B8sp7QO97SVBW%2BFM5o%3D&from=3218412987,2026-07-19 15:54:58,2026-07-20,热搜,抖音
