index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,codex,Lightweight coding agent that runs in your terminal,bolinfest,Rust,"33,304","3,850",611 stars today,https://github.com//openai/codex,GitHub_Rust_daily,2025-08-10 02:41:21
2,dart_simple_live,简简单单的看直播,xiaoyaocz,Dart,"11,990",836,43 stars today,https://github.com//xiaoyaocz/dart_simple_live,GitHub_Dart_daily,2025-08-10 02:41:21
3,nautilus_trader,A high-performance algorithmic trading platform and event-driven backtester,cjdsellers,Rust,"13,291","1,438",293 stars today,https://github.com//nautechsystems/nautilus_trader,GitHub_Rust_daily,2025-08-10 02:41:21
4,gpt4all,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.,manyoso,C++,"74,042","8,078",13 stars today,https://github.com//nomic-ai/gpt4all,GitHub_C++_daily,2025-08-10 02:41:21
5,polar,An open source engine for your digital products. Sell SaaS and digital products in minutes.,frankie567,Python,"6,351",399,259 stars today,https://github.com//polarsource/polar,GitHub_Python_daily,2025-08-10 02:41:21
6,exo,Run your own AI cluster at home with everyday devices 📱💻 🖥️⌚,AlexCheema,Python,"29,460","1,887",62 stars today,https://github.com//exo-explore/exo,GitHub_Python_daily,2025-08-10 02:41:21
7,tinyauth,The simplest way to protect your apps with a login screen.,steveiliop56,Go,"4,044",111,81 stars today,https://github.com//steveiliop56/tinyauth,GitHub_Go_daily,2025-08-10 02:41:21
8,open-notebook,An Open Source implementation of Notebook LM with more flexibility and features,lfnovo,Python,"2,827",270,132 stars today,https://github.com//lfnovo/open-notebook,GitHub_Python_daily,2025-08-10 02:41:21
9,SDL,Simple Directmedia Layer,slouken,C,"13,032","2,290",14 stars today,https://github.com//libsdl-org/SDL,GitHub_C_daily,2025-08-10 02:41:21
10,pandas-ai,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG.",gventuri,Python,"21,567","2,091",132 stars today,https://github.com//sinaptik-ai/pandas-ai,GitHub_Python_daily,2025-08-10 02:41:21
11,openai-python,The official Python library for the OpenAI API,stainless-app,Python,"28,100","4,152",355 stars today,https://github.com//openai/openai-python,GitHub_Python_daily,2025-08-10 02:41:21
12,fastapi_mcp,"Expose your FastAPI endpoints as Model Context Protocol (MCP) tools, with Auth!",shahar4499,Python,"7,023",578,88 stars today,https://github.com//tadata-org/fastapi_mcp,GitHub_Python_daily,2025-08-10 02:41:21
13,self-llm,《开源大模型食用指南》针对中国宝宝量身打造的基于Linux环境快速微调（全参数/Lora）、部署国内外开源大模型（LLM）/多模态大模型（MLLM）教程,KMnO4-zx,Jupyter Notebook,"22,869","2,304",220 stars today,https://github.com//datawhalechina/self-llm,GitHub_Jupyter Notebook_daily,2025-08-10 02:41:21
14,snapdom,snapDOM captures HTML elements to images with exceptional speed and accuracy.,tinchox5,JavaScript,"4,900",160,52 stars today,https://github.com//zumerlab/snapdom,GitHub_JavaScript_daily,2025-08-10 02:41:21
1,dyad,"Free, local, open-source AI app builder ✨ v0 / lovable / Bolt alternative 🌟 Star if you like it!",wwwillchen,TypeScript,"11,844","1,103","8,863 stars this week",https://github.com//dyad-sh/dyad,GitHub_TypeScript_weekly,2025-08-10 02:41:21
