index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,ubicloud,"Open source alternative to AWS. Elastic compute, block storage (non replicated), firewall and load balancer, managed Postgres, K8s, AI inference, and IAM services.",fdr,Ruby,"8,714",364,990 stars today,https://github.com//ubicloud/ubicloud,GitHub_Ruby_daily,2025-08-15 02:44:16
2,poml,Prompt Orchestration Markup Language,ultmaster,TypeScript,"1,987",70,474 stars today,https://github.com//microsoft/poml,GitHub_TypeScript_daily,2025-08-15 02:44:16
3,pathway,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG.",Pathway-Dev,Python,"31,166",862,263 stars today,https://github.com//pathwaycom/pathway,GitHub_Python_daily,2025-08-15 02:44:16
4,external-secrets,External Secrets Operator reads information from a third-party service like AWS Secrets Manager and automatically injects the values as Kubernetes Secrets.,moolen,Go,"5,406","1,032",62 stars today,https://github.com//external-secrets/external-secrets,GitHub_Go_daily,2025-08-15 02:44:16
5,go-redis,Redis Go client,vmihailenco,Go,"21,295","2,480",15 stars today,https://github.com//redis/go-redis,GitHub_Go_daily,2025-08-15 02:44:16
6,colmap,COLMAP - Structure-from-Motion and Multi-View Stereo,ahojnnes,C++,"9,241","1,726",39 stars today,https://github.com//colmap/colmap,GitHub_C++_daily,2025-08-15 02:44:16
7,components,Component infrastructure and Material Design components for Angular,crisbeto,TypeScript,"24,812","6,812",22 stars today,https://github.com//angular/components,GitHub_TypeScript_daily,2025-08-15 02:44:16
8,UI-TARS-desktop,The Open-sourced Multimodal AI Agent Stack connecting Cutting-edge AI Models and Agent Infra.,ulivz,TypeScript,"16,271","1,447",334 stars today,https://github.com//bytedance/UI-TARS-desktop,GitHub_TypeScript_daily,2025-08-15 02:44:16
9,midday,"Invoicing, Time tracking, File reconciliation, Storage, Financial Overview & your own Assistant made for Freelancers",pontusab,TypeScript,"10,481",952,104 stars today,https://github.com//midday-ai/midday,GitHub_TypeScript_daily,2025-08-15 02:44:16
10,conductor,Conductor is an event driven orchestration platform providing durable and highly resilient execution engine for your applications,orkes-harshil,Java,"25,447",668,216 stars today,https://github.com//conductor-oss/conductor,GitHub_Java_daily,2025-08-15 02:44:16
11,terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",jbardin,Go,"46,077","9,966",9 stars today,https://github.com//hashicorp/terraform,GitHub_Go_daily,2025-08-15 02:44:16
12,ai-toolkit,The ultimate training toolkit for finetuning diffusion models,jaretburkett,Python,"5,752",675,31 stars today,https://github.com//ostris/ai-toolkit,GitHub_Python_daily,2025-08-15 02:44:16
13,embedding-atlas,"Embedding Atlas is a tool that provides interactive visualizations for large embeddings. It allows you to visualize, cross-filter, and search embeddings and metadata.",donghaoren,TypeScript,"2,256",100,488 stars today,https://github.com//apple/embedding-atlas,GitHub_TypeScript_daily,2025-08-15 02:44:16
14,YTSage,"Modern YouTube downloader with a clean PySide6 interface. Download videos in any quality, extract audio, fetch subtitles, sponserBlock, and view video metadata. Built with yt-dlp for reliable performance.",oop7,Python,"1,431",95,251 stars today,https://github.com//oop7/YTSage,GitHub_Python_daily,2025-08-15 02:44:16
