index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,ubicloud,"Open source alternative to AWS. Elastic compute, block storage (non replicated), firewall and load balancer, managed Postgres, K8s, AI inference, and IAM services.",fdr,Ruby,"7,747",319,"1,235 stars today",https://github.com//ubicloud/ubicloud,GitHub_Ruby_daily,2025-08-14 02:41:49
2,embedding-atlas,"Embedding Atlas is a tool that provides interactive visualizations for large embeddings. It allows you to visualize, cross-filter, and search embeddings and metadata.",donghaoren,TypeScript,"1,795",85,532 stars today,https://github.com//apple/embedding-atlas,GitHub_TypeScript_daily,2025-08-14 02:41:49
3,jitsi-meet,"Jitsi Meet - Secure, Simple and Scalable Video Conferences that you use as a standalone app or embed in your web application.",saghul,TypeScript,"26,303","7,339",19 stars today,https://github.com//jitsi/jitsi-meet,GitHub_TypeScript_daily,2025-08-14 02:41:49
4,fastapi_mcp,"Expose your FastAPI endpoints as Model Context Protocol (MCP) tools, with Auth!",shahar4499,Python,"8,005",643,219 stars today,https://github.com//tadata-org/fastapi_mcp,GitHub_Python_daily,2025-08-14 02:41:49
5,jan,Jan is an open source alternative to ChatGPT that runs 100% offline on your computer,louis-menlo,TypeScript,"36,682","2,144",305 stars today,https://github.com//menloresearch/jan,GitHub_TypeScript_daily,2025-08-14 02:41:49
6,UI-TARS-desktop,The Open-sourced Multimodal AI Agent Stack connecting Cutting-edge AI Models and Agent Infra.,ulivz,TypeScript,"15,985","1,425",218 stars today,https://github.com//bytedance/UI-TARS-desktop,GitHub_TypeScript_daily,2025-08-14 02:41:49
7,mkcert,A simple zero-config tool to make locally trusted development certificates with any names you'd like.,FiloSottile,Go,"55,658","2,913",328 stars today,https://github.com//FiloSottile/mkcert,GitHub_Go_daily,2025-08-14 02:41:49
8,filament,A powerful open source UI framework for Laravel • Build and ship admin panels & apps fast with Livewire,danharrin,PHP,"25,535","3,649",94 stars today,https://github.com//filamentphp/filament,GitHub_PHP_daily,2025-08-14 02:41:49
9,opentelemetry-collector,OpenTelemetry Collector,bogdandrutu,Go,"5,607","1,706",85 stars today,https://github.com//open-telemetry/opentelemetry-collector,GitHub_Go_daily,2025-08-14 02:41:49
10,gpt4all,GPT4All: Run Local LLMs on Any Device. Open-source and available for commercial use.,manyoso,C++,"76,226","8,212",302 stars today,https://github.com//nomic-ai/gpt4all,GitHub_C++_daily,2025-08-14 02:41:49
