index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,claude-cookbooks,A collection of notebooks/recipes showcasing some fun and effective ways of using Claude.,zealoushacker,Jupyter Notebook,"21,864","2,320",328 stars today,https://github.com//anthropics/claude-cookbooks,GitHub_Jupyter Notebook_daily,2025-10-20 02:37:00
2,open-notebook,An Open Source implementation of Notebook LM with more flexibility and features,lfnovo,TypeScript,"5,569",579,179 stars today,https://github.com//lfnovo/open-notebook,GitHub_TypeScript_daily,2025-10-20 02:37:00
3,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"30,161","3,489",277 stars today,https://github.com//jingyaogong/minimind,GitHub_Python_daily,2025-10-20 02:37:00
4,desktop,📖 Runbooks that run,BinaryMuse,TypeScript,"1,678",46,43 stars today,https://github.com//atuinsh/desktop,GitHub_TypeScript_daily,2025-10-20 02:37:00
5,free-programming-books,📚 Freely available programming books,vhf,Python,"373,345","64,896",475 stars today,https://github.com//EbookFoundation/free-programming-books,GitHub_Python_daily,2025-10-20 02:37:00
6,yaak,"The most intuitive desktop API client. Organize and execute REST, GraphQL, WebSockets, Server Sent Events, and gRPC 🦬",gschier,TypeScript,"8,335",290,177 stars today,https://github.com//mountain-loop/yaak,GitHub_TypeScript_daily,2025-10-20 02:37:00
7,skyvern,Automate browser-based workflows with LLMs and Computer Vision,wintonzheng,Python,"14,695","1,259",25 stars today,https://github.com//Skyvern-AI/skyvern,GitHub_Python_daily,2025-10-20 02:37:00
8,PaddleOCR,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the gap between images/PDFs and LLMs. Supports 100+ languages.",LDOUBLEV,Python,"58,820","8,962",388 stars today,https://github.com//PaddlePaddle/PaddleOCR,GitHub_Python_daily,2025-10-20 02:37:00
9,Python,All Algorithms implemented in Python,cclauss,Python,"211,363","48,810",225 stars today,https://github.com//TheAlgorithms/Python,GitHub_Python_daily,2025-10-20 02:37:00
10,deepchat,🐬DeepChat - A smart assistant that connects powerful AI to your personal world,zerob13,TypeScript,"4,494",543,203 stars today,https://github.com//ThinkInAIXYZ/deepchat,GitHub_TypeScript_daily,2025-10-20 02:37:00
11,waveterm,"An open-source, cross-platform terminal for seamless workflows",esimkowitz,Go,"11,971",481,190 stars today,https://github.com//wavetermdev/waveterm,GitHub_Go_daily,2025-10-20 02:37:00
12,terminal,"The new Windows Terminal and the original Windows console host, all in the same place!",DHowett,C++,"100,579","8,862",42 stars today,https://github.com//microsoft/terminal,GitHub_C++_daily,2025-10-20 02:37:00
13,micrograd,A tiny scalar-valued autograd engine and a neural net library on top of it with PyTorch-like API,karpathy,Jupyter Notebook,"13,038","1,943",40 stars today,https://github.com//karpathy/micrograd,GitHub_Jupyter Notebook_daily,2025-10-20 02:37:00
14,ebook2audiobook,"Generate audiobooks from e-books, voice cloning & 1107+ languages!",ROBERT-MCDOWELL,Python,"12,011",916,229 stars today,https://github.com//DrewThomasson/ebook2audiobook,GitHub_Python_daily,2025-10-20 02:37:00
15,chat-ui,Open source codebase powering the HuggingChat app,nsarrazin,TypeScript,"9,353","1,444",25 stars today,https://github.com//huggingface/chat-ui,GitHub_TypeScript_daily,2025-10-20 02:37:00
16,SpacetimeDB,Multiplayer at the speed of light,Centril,Rust,"17,747",621,39 stars today,https://github.com//clockworklabs/SpacetimeDB,GitHub_Rust_daily,2025-10-20 02:37:00
17,reflex,🕸️ Web apps in pure Python 🐍,masenf,Python,"26,867","1,591",70 stars today,https://github.com//reflex-dev/reflex,GitHub_Python_daily,2025-10-20 02:37:00
18,qBittorrent,qBittorrent BitTorrent client,Chocobo1,C++,"33,432","4,421",13 stars today,https://github.com//qbittorrent/qBittorrent,GitHub_C++_daily,2025-10-20 02:37:00
19,vcpkg,"C++ Library Manager for Windows, Linux, and MacOS",alexkaratarakis,CMake,"25,867","7,126",65 stars today,https://github.com//microsoft/vcpkg,GitHub_CMake_daily,2025-10-20 02:37:00
20,OpenVoice,Instant voice cloning by MIT and MyShell. Audio foundation model.,Zengyi-Qin,Python,"34,826","3,839",35 stars today,https://github.com//myshell-ai/OpenVoice,GitHub_Python_daily,2025-10-20 02:37:00
1,prompt-eng-interactive-tutorial,Anthropic's Interactive Prompt Engineering Tutorial,CloudsOfChange,Jupyter Notebook,"24,540","2,248","5,831 stars this week",https://github.com//anthropics/prompt-eng-interactive-tutorial,GitHub_Jupyter Notebook_weekly,2025-10-20 02:37:00
2,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"30,161","3,489","2,607 stars this week",https://github.com//jingyaogong/minimind,GitHub_Python_weekly,2025-10-20 02:37:00
3,MineContext,MineContext is your proactive context-aware AI partner（Context-Engineering+ChatGPT Pulse）,qin-ctx,Python,"2,154",119,"1,491 stars this week",https://github.com//volcengine/MineContext,GitHub_Python_weekly,2025-10-20 02:37:00
4,nanoGPT,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",karpathy,Python,"46,798","7,870","1,697 stars this week",https://github.com//karpathy/nanoGPT,GitHub_Python_weekly,2025-10-20 02:37:00
5,claude-code-templates,CLI tool for configuring and monitoring Claude Code,davila7,JavaScript,"8,828",744,"1,668 stars this week",https://github.com//davila7/claude-code-templates,GitHub_JavaScript_weekly,2025-10-20 02:37:00
6,claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",actions-user,TypeScript,"39,534","2,503","3,145 stars this week",https://github.com//anthropics/claude-code,GitHub_TypeScript_weekly,2025-10-20 02:37:00
7,nitro,Next Generation Server Toolkit. Create web servers with everything you need and deploy them wherever you prefer.,pi0,TypeScript,"9,142",725,"1,292 stars this week",https://github.com//nitrojs/nitro,GitHub_TypeScript_weekly,2025-10-20 02:37:00
8,Prompt-Engineering-Guide,"🐙 Guides, papers, lessons, notebooks and resources for prompt engineering, context engineering, RAG, and AI Agents.",omarsar,MDX,"64,477","6,711","1,773 stars this week",https://github.com//dair-ai/Prompt-Engineering-Guide,GitHub_MDX_weekly,2025-10-20 02:37:00
9,evershop,🛍️ Typescript E-commerce Platform,treoden,TypeScript,"7,867","1,941","1,272 stars this week",https://github.com//evershopcommerce/evershop,GitHub_TypeScript_weekly,2025-10-20 02:37:00
10,PowerToys,Microsoft PowerToys is a collection of utilities that help you customize Windows and streamline everyday tasks,crutkas,C#,"124,884","7,427",581 stars this week,https://github.com//microsoft/PowerToys,GitHub_C#_weekly,2025-10-20 02:37:00
11,nvm,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,ljharb,Shell,"88,435","9,470","1,046 stars this week",https://github.com//nvm-sh/nvm,GitHub_Shell_weekly,2025-10-20 02:37:00
12,daytona,Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code,Tpuljak,TypeScript,"24,201","2,414","1,674 stars this week",https://github.com//daytonaio/daytona,GitHub_TypeScript_weekly,2025-10-20 02:37:00
