index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,stremio-web,Stremio - Freedom to Stream,nklhtv,JavaScript,"3,557",543,640 stars today,https://github.com//Stremio/stremio-web,GitHub_JavaScript_daily,2025-10-08 02:40:59
2,cua,"Open-source infrastructure for Computer-Use Agents. Sandboxes, SDKs, and benchmarks to train and evaluate AI agents that can control full desktops (macOS, Linux, Windows).",ddupont808,Python,"9,994",534,34 stars today,https://github.com//trycua/cua,GitHub_Python_daily,2025-10-08 02:40:59
3,sim,Open-source platform to build and deploy AI agent workflows.,waleedlatif1,TypeScript,"16,634","2,114",257 stars today,https://github.com//simstudioai/sim,GitHub_TypeScript_daily,2025-10-08 02:40:59
4,infisical,"Infisical is the open-source platform for secrets management, PKI, and SSH access.",maidul98,TypeScript,"22,007","1,484","1,162 stars today",https://github.com//Infisical/infisical,GitHub_TypeScript_daily,2025-10-08 02:40:59
5,zen-mcp-server,The power of Claude Code / GeminiCLI / CodexCLI + [Gemini / OpenAI / OpenRouter / Azure / Grok / Ollama / Custom Model / All Of The Above] working as one.,guidedways,Python,"7,981",680,380 stars today,https://github.com//BeehiveInnovations/zen-mcp-server,GitHub_Python_daily,2025-10-08 02:40:59
6,Flowise,"Build AI Agents, Visually",HenryHengZJ,TypeScript,"44,534","22,613",167 stars today,https://github.com//FlowiseAI/Flowise,GitHub_TypeScript_daily,2025-10-08 02:40:59
7,ytDownloader,Desktop App for downloading Videos and Audios from hundreds of sites,aandrew-me,JavaScript,"3,236",247,561 stars today,https://github.com//aandrew-me/ytDownloader,GitHub_JavaScript_daily,2025-10-08 02:40:59
8,changedetection.io,"Best and simplest tool for website change detection, web page monitoring, and website change alerts. Perfect for tracking content changes, price drops, restock alerts, and website defacement monitoring—all for free or enjoy our SaaS plan!",dgtlmoon,Python,"27,368","1,523",295 stars today,https://github.com//dgtlmoon/changedetection.io,GitHub_Python_daily,2025-10-08 02:40:59
9,zapret-discord-youtube,,Flowseal,Batchfile,"16,991","1,201",188 stars today,https://github.com//Flowseal/zapret-discord-youtube,GitHub_Batchfile_daily,2025-10-08 02:40:59
10,audacity,Audio Editor,Paul-Licameli,C++,"15,055","2,418",204 stars today,https://github.com//audacity/audacity,GitHub_C++_daily,2025-10-08 02:40:59
11,firefly-iii,Firefly III: a personal finances manager,JC5,PHP,"20,839","1,896",216 stars today,https://github.com//firefly-iii/firefly-iii,GitHub_PHP_daily,2025-10-08 02:40:59
12,openai-agents-python,"A lightweight, powerful framework for multi-agent workflows",rm-openai,Python,"15,496","2,600",126 stars today,https://github.com//openai/openai-agents-python,GitHub_Python_daily,2025-10-08 02:40:59
13,BitNet,Official inference framework for 1-bit LLMs,potassiummmm,Python,"23,896","1,841",169 stars today,https://github.com//microsoft/BitNet,GitHub_Python_daily,2025-10-08 02:40:59
14,paru,Feature packed AUR helper,Morganamilo,Rust,"7,402",267,17 stars today,https://github.com//Morganamilo/paru,GitHub_Rust_daily,2025-10-08 02:40:59
15,openemr,The most popular open source electronic health records and medical practice management solution.,bradymiller,PHP,"3,977","2,529",200 stars today,https://github.com//openemr/openemr,GitHub_PHP_daily,2025-10-08 02:40:59
16,register,Grab your own sweet-looking '.is-a.dev' subdomain.,wdhdev,JavaScript,"8,365","15,113",173 stars today,https://github.com//is-a-dev/register,GitHub_JavaScript_daily,2025-10-08 02:40:59
17,dyad,"Free, local, open-source AI app builder ✨ v0 / lovable / Bolt alternative 🌟 Star if you like it!",wwwillchen,TypeScript,"15,483","1,644",216 stars today,https://github.com//dyad-sh/dyad,GitHub_TypeScript_daily,2025-10-08 02:40:59
1,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"45,802","6,417","4,786 stars this week",https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_weekly,2025-10-08 02:40:59
2,tilelang,Domain-specific language designed to streamline the development of high-performance GPU/CPU/Accelerators kernels,LeiWang1999,C++,"3,216",238,"1,306 stars this week",https://github.com//tile-ai/tilelang,GitHub_C++_weekly,2025-10-08 02:40:59
3,claude-agent-sdk-python,,dicksontsai,Python,"2,253",284,"1,062 stars this week",https://github.com//anthropics/claude-agent-sdk-python,GitHub_Python_weekly,2025-10-08 02:40:59
4,Handy,"A free, open source, and extensible speech-to-text application that works completely offline.",cjpais,TypeScript,"2,178",133,"1,116 stars this week",https://github.com//cjpais/Handy,GitHub_TypeScript_weekly,2025-10-08 02:40:59
5,BitNet,Official inference framework for 1-bit LLMs,potassiummmm,Python,"23,896","1,841","1,656 stars this week",https://github.com//microsoft/BitNet,GitHub_Python_weekly,2025-10-08 02:40:59
6,TradingAgents-CN,基于多智能体LLM的中文金融交易框架 - TradingAgents中文增强版,hsliuping,Python,"9,515","2,100","2,136 stars this week",https://github.com//hsliuping/TradingAgents-CN,GitHub_Python_weekly,2025-10-08 02:40:59
7,server,"☁️ Nextcloud server, a safe home for all your data",rullzer,PHP,"32,807","4,567","1,935 stars this week",https://github.com//nextcloud/server,GitHub_PHP_weekly,2025-10-08 02:40:59
8,infisical,"Infisical is the open-source platform for secrets management, PKI, and SSH access.",maidul98,TypeScript,"22,007","1,484",719 stars this week,https://github.com//Infisical/infisical,GitHub_TypeScript_weekly,2025-10-08 02:40:59
9,niri,A scrollable-tiling Wayland compositor.,YaLTeR,Rust,"12,894",450,982 stars this week,https://github.com//YaLTeR/niri,GitHub_Rust_weekly,2025-10-08 02:40:59
10,gravitino,"World's most powerful open data catalog for building a high-performance, geo-distributed and federated metadata lake.",yuqi1129,Java,"2,131",632,273 stars this week,https://github.com//apache/gravitino,GitHub_Java_weekly,2025-10-08 02:40:59
11,fuck-u-code,Legacy-Mess Detector – assess the “legacy-mess level” of your code and output a beautiful report | 屎山代码检测器，评估代码的“屎山等级”并输出美观的报告,Done-0,Go,"5,200",252,"1,112 stars this week",https://github.com//Done-0/fuck-u-code,GitHub_Go_weekly,2025-10-08 02:40:59
12,zen-mcp-server,The power of Claude Code / GeminiCLI / CodexCLI + [Gemini / OpenAI / OpenRouter / Azure / Grok / Ollama / Custom Model / All Of The Above] working as one.,guidedways,Python,"7,981",680,505 stars this week,https://github.com//BeehiveInnovations/zen-mcp-server,GitHub_Python_weekly,2025-10-08 02:40:59
13,bitcoin,Bitcoin Core integration/staging tree,laanwj,C++,"85,927","37,974",178 stars this week,https://github.com//bitcoin/bitcoin,GitHub_C++_weekly,2025-10-08 02:40:59
14,Java,All Algorithms implemented in Java,alxkm,Java,"63,808","20,433",180 stars this week,https://github.com//TheAlgorithms/Java,GitHub_Java_weekly,2025-10-08 02:40:59
