index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,claude-cookbooks,A collection of notebooks/recipes showcasing some fun and effective ways of using Claude.,zealoushacker,Jupyter Notebook,"21,287","2,287",102 stars today,https://github.com//anthropics/claude-cookbooks,GitHub_Jupyter Notebook_daily,2025-10-19 02:36:14
2,nvm,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,ljharb,Shell,"88,389","9,466",297 stars today,https://github.com//nvm-sh/nvm,GitHub_Shell_daily,2025-10-19 02:36:14
3,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"29,908","3,461","1,468 stars today",https://github.com//jingyaogong/minimind,GitHub_Python_daily,2025-10-19 02:36:14
4,vcpkg,"C++ Library Manager for Windows, Linux, and MacOS",alexkaratarakis,CMake,"25,809","7,120",10 stars today,https://github.com//microsoft/vcpkg,GitHub_CMake_daily,2025-10-19 02:36:14
5,waveterm,"An open-source, cross-platform terminal for seamless workflows",esimkowitz,Go,"11,798",475,218 stars today,https://github.com//wavetermdev/waveterm,GitHub_Go_daily,2025-10-19 02:36:14
6,pathway,"Python ETL framework for stream processing, real-time analytics, LLM pipelines, and RAG.",Pathway-Dev,Python,"48,811","1,418",666 stars today,https://github.com//pathwaycom/pathway,GitHub_Python_daily,2025-10-19 02:36:14
7,deepchat,🐬DeepChat - A smart assistant that connects powerful AI to your personal world,zerob13,TypeScript,"4,316",528,19 stars today,https://github.com//ThinkInAIXYZ/deepchat,GitHub_TypeScript_daily,2025-10-19 02:36:14
8,java-sdk,The official Java SDK for Model Context Protocol servers and clients. Maintained in collaboration with Spring AI,tzolov,Java,"2,710",694,110 stars today,https://github.com//modelcontextprotocol/java-sdk,GitHub_Java_daily,2025-10-19 02:36:14
9,PaddleOCR,"Turn any PDF or image document into structured data for your AI. A powerful, lightweight OCR toolkit that bridges the gap between images/PDFs and LLMs. Supports 100+ languages.",LDOUBLEV,Python,"58,356","8,919",581 stars today,https://github.com//PaddlePaddle/PaddleOCR,GitHub_Python_daily,2025-10-19 02:36:14
10,PowerToys,Microsoft PowerToys is a collection of utilities that help you customize Windows and streamline everyday tasks,crutkas,C#,"124,753","7,425",256 stars today,https://github.com//microsoft/PowerToys,GitHub_C#_daily,2025-10-19 02:36:14
11,ebook2audiobook,"Generate audiobooks from e-books, voice cloning & 1107+ languages!",ROBERT-MCDOWELL,Python,"11,808",901,84 stars today,https://github.com//DrewThomasson/ebook2audiobook,GitHub_Python_daily,2025-10-19 02:36:14
12,terraform,"Terraform enables you to safely and predictably create, change, and improve infrastructure. It is a source-available tool that codifies APIs into declarative configuration files that can be shared amongst team members, treated as code, edited, reviewed, and versioned.",jbardin,Go,"46,837","10,067",20 stars today,https://github.com//hashicorp/terraform,GitHub_Go_daily,2025-10-19 02:36:14
13,deepdarkCTI,Collection of Cyber Threat Intelligence sources from the deep and dark web,fastfire,,"5,808","1,016",15 stars today,https://github.com//fastfire/deepdarkCTI,GitHub__daily,2025-10-19 02:36:14
14,Hands-On-Large-Language-Models,"Official code repo for the O'Reilly Book - ""Hands-On Large Language Models""",MaartenGr,Jupyter Notebook,"16,587","3,917",56 stars today,https://github.com//HandsOnLLM/Hands-On-Large-Language-Models,GitHub_Jupyter Notebook_daily,2025-10-19 02:36:14
15,developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",kamranahmedse,TypeScript,"341,208","43,154",264 stars today,https://github.com//kamranahmedse/developer-roadmap,GitHub_TypeScript_daily,2025-10-19 02:36:14
16,storybook,"Storybook is the industry standard workshop for building, documenting, and testing UI components in isolation",shilman,TypeScript,"88,047","9,723",11 stars today,https://github.com//storybookjs/storybook,GitHub_TypeScript_daily,2025-10-19 02:36:14
17,Python,All Algorithms implemented in Python,cclauss,Python,"211,159","48,772",114 stars today,https://github.com//TheAlgorithms/Python,GitHub_Python_daily,2025-10-19 02:36:14
18,filebrowser,📂 Web File Browser,gtsteffaniak,Go,"3,970",158,103 stars today,https://github.com//gtsteffaniak/filebrowser,GitHub_Go_daily,2025-10-19 02:36:14
1,prompt-eng-interactive-tutorial,Anthropic's Interactive Prompt Engineering Tutorial,CloudsOfChange,Jupyter Notebook,"24,457","2,239","5,739 stars this week",https://github.com//anthropics/prompt-eng-interactive-tutorial,GitHub_Jupyter Notebook_weekly,2025-10-19 02:36:14
2,MineContext,MineContext is your proactive context-aware AI partner（Context-Engineering+ChatGPT Pulse）,qin-ctx,Python,"2,079",116,"1,596 stars this week",https://github.com//volcengine/MineContext,GitHub_Python_weekly,2025-10-19 02:36:14
3,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"29,908","3,461","1,270 stars this week",https://github.com//jingyaogong/minimind,GitHub_Python_weekly,2025-10-19 02:36:14
4,claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",actions-user,TypeScript,"39,415","2,494","3,368 stars this week",https://github.com//anthropics/claude-code,GitHub_TypeScript_weekly,2025-10-19 02:36:14
5,claude-code-templates,CLI tool for configuring and monitoring Claude Code,davila7,JavaScript,"8,691",730,"1,678 stars this week",https://github.com//davila7/claude-code-templates,GitHub_JavaScript_weekly,2025-10-19 02:36:14
6,nanoGPT,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",karpathy,Python,"46,662","7,853","1,490 stars this week",https://github.com//karpathy/nanoGPT,GitHub_Python_weekly,2025-10-19 02:36:14
7,evershop,🛍️ Typescript E-commerce Platform,treoden,TypeScript,"7,768","1,930","1,844 stars this week",https://github.com//evershopcommerce/evershop,GitHub_TypeScript_weekly,2025-10-19 02:36:14
8,Cubyz,"Voxel sandbox game with a large render distance, procedurally generated content and some cool graphical effects.",IntegratedQuantum,Zig,"2,600",153,"1,118 stars this week",https://github.com//PixelGuys/Cubyz,GitHub_Zig_weekly,2025-10-19 02:36:14
9,nitro,Next Generation Server Toolkit. Create web servers with everything you need and deploy them wherever you prefer.,pi0,TypeScript,"9,096",722,"1,248 stars this week",https://github.com//nitrojs/nitro,GitHub_TypeScript_weekly,2025-10-19 02:36:14
10,Prompt-Engineering-Guide,"🐙 Guides, papers, lessons, notebooks and resources for prompt engineering, context engineering, RAG, and AI Agents.",omarsar,MDX,"64,381","6,703","1,704 stars this week",https://github.com//dair-ai/Prompt-Engineering-Guide,GitHub_MDX_weekly,2025-10-19 02:36:14
11,winboat,Run Windows apps on 🐧 Linux with ✨ seamless integration,TibixDev,TypeScript,"12,186",303,"3,106 stars this week",https://github.com//TibixDev/winboat,GitHub_TypeScript_weekly,2025-10-19 02:36:14
12,Qwen3-VL,"Qwen3-VL is the multimodal large language model series developed by Qwen team, Alibaba Cloud.",ShuaiBai623,Jupyter Notebook,"15,031","1,157","1,136 stars this week",https://github.com//QwenLM/Qwen3-VL,GitHub_Jupyter Notebook_weekly,2025-10-19 02:36:14
13,nvm,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,ljharb,Shell,"88,389","9,466",933 stars this week,https://github.com//nvm-sh/nvm,GitHub_Shell_weekly,2025-10-19 02:36:14
14,supermemory,"Memory engine and app that is extremely fast, scalable. The Memory API for the AI era.",Dhravya,TypeScript,"12,272","1,292",941 stars this week,https://github.com//supermemoryai/supermemory,GitHub_TypeScript_weekly,2025-10-19 02:36:14
15,daytona,Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code,Tpuljak,TypeScript,"24,032","2,411","2,427 stars this week",https://github.com//daytonaio/daytona,GitHub_TypeScript_weekly,2025-10-19 02:36:14
16,xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,78,C++,"20,293","4,082",988 stars this week,https://github.com//78/xiaozhi-esp32,GitHub_C++_weekly,2025-10-19 02:36:14
17,computer-use-preview,,sammccauley117,Python,"1,500",180,645 stars this week,https://github.com//google/computer-use-preview,GitHub_Python_weekly,2025-10-19 02:36:14
18,HRM,Hierarchical Reasoning Model Official Release,imoneoi,Python,"11,325","1,657",377 stars this week,https://github.com//sapientinc/HRM,GitHub_Python_weekly,2025-10-19 02:36:14
1,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"46,646","6,530","6,886 stars this month",https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_monthly,2025-10-19 02:36:14
2,CookLikeHOC,🥢像老乡鸡🐔那样做饭。主要部分于2024年完工，非老乡鸡官方仓库。文字来自《老乡鸡菜品溯源报告》，并做归纳、编辑与整理。CookLikeHOC.,SoilZhu,JavaScript,"21,307","2,108","19,098 stars this month",https://github.com//Gar-b-age/CookLikeHOC,GitHub_JavaScript_monthly,2025-10-19 02:36:14
3,tilelang,Domain-specific language designed to streamline the development of high-performance GPU/CPU/Accelerators kernels,LeiWang1999,C++,"3,611",268,"1,993 stars this month",https://github.com//tile-ai/tilelang,GitHub_C++_monthly,2025-10-19 02:36:14
4,prompt-eng-interactive-tutorial,Anthropic's Interactive Prompt Engineering Tutorial,CloudsOfChange,Jupyter Notebook,"24,457","2,239","6,039 stars this month",https://github.com//anthropics/prompt-eng-interactive-tutorial,GitHub_Jupyter Notebook_monthly,2025-10-19 02:36:14
5,humanlayer,The best way to get AI coding agents to solve hard problems in complex codebases.,dexhorthy,TypeScript,"6,189",476,"3,699 stars this month",https://github.com//humanlayer/humanlayer,GitHub_TypeScript_monthly,2025-10-19 02:36:14
6,claude-agent-sdk-python,,claude,Python,"2,698",327,"1,645 stars this month",https://github.com//anthropics/claude-agent-sdk-python,GitHub_Python_monthly,2025-10-19 02:36:14
7,winboat,Run Windows apps on 🐧 Linux with ✨ seamless integration,TibixDev,TypeScript,"12,186",303,"7,990 stars this month",https://github.com//TibixDev/winboat,GitHub_TypeScript_monthly,2025-10-19 02:36:14
8,DeepResearch,"Tongyi Deep Research, the Leading Open-source Deep Research Agent",callanwu,Python,"16,171","1,213","8,980 stars this month",https://github.com//Alibaba-NLP/DeepResearch,GitHub_Python_monthly,2025-10-19 02:36:14
9,ticket-purchase,大麦自动抢票，支持人员、城市、日期场次、价格选择,WECENG,Python,"5,125",634,"3,372 stars this month",https://github.com//WECENG/ticket-purchase,GitHub_Python_monthly,2025-10-19 02:36:14
10,audacity,Audio Editor,Paul-Licameli,C++,"15,588","2,450","1,420 stars this month",https://github.com//audacity/audacity,GitHub_C++_monthly,2025-10-19 02:36:14
11,x402,A payments protocol for the internet. Built on HTTP.,CarsonRoscoe,TypeScript,"2,207",334,"1,245 stars this month",https://github.com//coinbase/x402,GitHub_TypeScript_monthly,2025-10-19 02:36:14
12,evershop,🛍️ Typescript E-commerce Platform,treoden,TypeScript,"7,768","1,930","2,045 stars this month",https://github.com//evershopcommerce/evershop,GitHub_TypeScript_monthly,2025-10-19 02:36:14
13,bitcoin,Bitcoin Core integration/staging tree,laanwj,C++,"86,272","38,044",824 stars this month,https://github.com//bitcoin/bitcoin,GitHub_C++_monthly,2025-10-19 02:36:14
14,free-programming-books,📚 Freely available programming books,vhf,Python,"372,973","64,865","4,821 stars this month",https://github.com//EbookFoundation/free-programming-books,GitHub_Python_monthly,2025-10-19 02:36:14
15,fhevm,"FHEVM, a full-stack framework for integrating Fully Homomorphic Encryption (FHE) with blockchain applications",jatZama,Rust,"24,380","1,209","5,193 stars this month",https://github.com//zama-ai/fhevm,GitHub_Rust_monthly,2025-10-19 02:36:14
16,claude-cookbooks,A collection of notebooks/recipes showcasing some fun and effective ways of using Claude.,zealoushacker,Jupyter Notebook,"21,287","2,287","1,171 stars this month",https://github.com//anthropics/claude-cookbooks,GitHub_Jupyter Notebook_monthly,2025-10-19 02:36:14
17,gin,"Gin is a high-performance HTTP web framework written in Go. It provides a Martini-like API but with significantly better performance—up to 40 times faster—thanks to httprouter. Gin is designed for building REST APIs, web applications, and microservices.",manucorporat,Go,"86,565","8,460","2,683 stars this month",https://github.com//gin-gonic/gin,GitHub_Go_monthly,2025-10-19 02:36:14
18,Python,All Algorithms implemented in Python,cclauss,Python,"211,159","48,772","3,948 stars this month",https://github.com//TheAlgorithms/Python,GitHub_Python_monthly,2025-10-19 02:36:14
19,supermemory,"Memory engine and app that is extremely fast, scalable. The Memory API for the AI era.",Dhravya,TypeScript,"12,272","1,292","1,377 stars this month",https://github.com//supermemoryai/supermemory,GitHub_TypeScript_monthly,2025-10-19 02:36:14
20,claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",actions-user,TypeScript,"39,415","2,494","5,907 stars this month",https://github.com//anthropics/claude-code,GitHub_TypeScript_monthly,2025-10-19 02:36:14
1,prompt-eng-interactive-tutorial,Anthropic's Interactive Prompt Engineering Tutorial,CloudsOfChange,Jupyter Notebook,"24,457","2,239","5,739 stars this week",https://github.com//anthropics/prompt-eng-interactive-tutorial,GitHub_Jupyter Notebook_weekly,2025-10-19 02:36:14
2,MineContext,MineContext is your proactive context-aware AI partner（Context-Engineering+ChatGPT Pulse）,qin-ctx,Python,"2,079",116,"1,596 stars this week",https://github.com//volcengine/MineContext,GitHub_Python_weekly,2025-10-19 02:36:14
3,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"29,908","3,461","1,270 stars this week",https://github.com//jingyaogong/minimind,GitHub_Python_weekly,2025-10-19 02:36:14
4,claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",actions-user,TypeScript,"39,415","2,494","3,368 stars this week",https://github.com//anthropics/claude-code,GitHub_TypeScript_weekly,2025-10-19 02:36:14
5,claude-code-templates,CLI tool for configuring and monitoring Claude Code,davila7,JavaScript,"8,691",730,"1,678 stars this week",https://github.com//davila7/claude-code-templates,GitHub_JavaScript_weekly,2025-10-19 02:36:14
6,nanoGPT,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",karpathy,Python,"46,662","7,853","1,490 stars this week",https://github.com//karpathy/nanoGPT,GitHub_Python_weekly,2025-10-19 02:36:14
7,evershop,🛍️ Typescript E-commerce Platform,treoden,TypeScript,"7,768","1,930","1,844 stars this week",https://github.com//evershopcommerce/evershop,GitHub_TypeScript_weekly,2025-10-19 02:36:14
8,Cubyz,"Voxel sandbox game with a large render distance, procedurally generated content and some cool graphical effects.",IntegratedQuantum,Zig,"2,600",153,"1,118 stars this week",https://github.com//PixelGuys/Cubyz,GitHub_Zig_weekly,2025-10-19 02:36:14
9,nitro,Next Generation Server Toolkit. Create web servers with everything you need and deploy them wherever you prefer.,pi0,TypeScript,"9,096",722,"1,248 stars this week",https://github.com//nitrojs/nitro,GitHub_TypeScript_weekly,2025-10-19 02:36:14
10,Prompt-Engineering-Guide,"🐙 Guides, papers, lessons, notebooks and resources for prompt engineering, context engineering, RAG, and AI Agents.",omarsar,MDX,"64,381","6,703","1,704 stars this week",https://github.com//dair-ai/Prompt-Engineering-Guide,GitHub_MDX_weekly,2025-10-19 02:36:14
11,winboat,Run Windows apps on 🐧 Linux with ✨ seamless integration,TibixDev,TypeScript,"12,186",303,"3,106 stars this week",https://github.com//TibixDev/winboat,GitHub_TypeScript_weekly,2025-10-19 02:36:14
12,Qwen3-VL,"Qwen3-VL is the multimodal large language model series developed by Qwen team, Alibaba Cloud.",ShuaiBai623,Jupyter Notebook,"15,031","1,157","1,136 stars this week",https://github.com//QwenLM/Qwen3-VL,GitHub_Jupyter Notebook_weekly,2025-10-19 02:36:14
13,nvm,Node Version Manager - POSIX-compliant bash script to manage multiple active node.js versions,ljharb,Shell,"88,389","9,466",933 stars this week,https://github.com//nvm-sh/nvm,GitHub_Shell_weekly,2025-10-19 02:36:14
14,supermemory,"Memory engine and app that is extremely fast, scalable. The Memory API for the AI era.",Dhravya,TypeScript,"12,272","1,292",941 stars this week,https://github.com//supermemoryai/supermemory,GitHub_TypeScript_weekly,2025-10-19 02:36:14
15,daytona,Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code,Tpuljak,TypeScript,"24,032","2,411","2,427 stars this week",https://github.com//daytonaio/daytona,GitHub_TypeScript_weekly,2025-10-19 02:36:14
16,xiaozhi-esp32,An MCP-based chatbot | 一个基于MCP的聊天机器人,78,C++,"20,293","4,082",988 stars this week,https://github.com//78/xiaozhi-esp32,GitHub_C++_weekly,2025-10-19 02:36:14
17,computer-use-preview,,sammccauley117,Python,"1,500",180,645 stars this week,https://github.com//google/computer-use-preview,GitHub_Python_weekly,2025-10-19 02:36:14
18,HRM,Hierarchical Reasoning Model Official Release,imoneoi,Python,"11,325","1,657",377 stars this week,https://github.com//sapientinc/HRM,GitHub_Python_weekly,2025-10-19 02:36:14
1,spring-ai-alibaba,Agentic AI Framework for Java Developers,chickenlj,Java,"6,500","1,366",428 stars this week,https://github.com//alibaba/spring-ai-alibaba,GitHub_Java_weekly,2025-10-19 02:36:14
2,java-sdk,The official Java SDK for Model Context Protocol servers and clients. Maintained in collaboration with Spring AI,tzolov,Java,"2,710",694,75 stars this week,https://github.com//modelcontextprotocol/java-sdk,GitHub_Java_weekly,2025-10-19 02:36:14
3,testcontainers-java,"Testcontainers is a Java library that supports JUnit tests, providing lightweight, throwaway instances of common databases, Selenium web browsers, or anything else that can run in a Docker container.",dependabot,Java,"8,440","1,747",96 stars this week,https://github.com//testcontainers/testcontainers-java,GitHub_Java_weekly,2025-10-19 02:36:14
4,yudao-cloud,ruoyi-vue-pro 全新 Cloud 版本，优化重构所有功能。基于 Spring Cloud Alibaba + MyBatis Plus + Vue & Element 实现的后台管理系统 + 用户小程序，支持 RBAC 动态权限、多租户、数据权限、工作流、三方登录、支付、短信、商城、CRM、ERP、AI 大模型等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！,YunaiV,Java,"17,967","4,502",41 stars this week,https://github.com//YunaiV/yudao-cloud,GitHub_Java_weekly,2025-10-19 02:36:14
5,keycloak,Open Source Identity and Access Management For Modern Applications and Services,stianst,Java,"30,389","7,725",324 stars this week,https://github.com//keycloak/keycloak,GitHub_Java_weekly,2025-10-19 02:36:14
6,so-novel,小说下载｜网文下载 | 网络小说,freeok,Java,"5,154",421,603 stars this week,https://github.com//freeok/so-novel,GitHub_Java_weekly,2025-10-19 02:36:14
7,Shizuku-API,The API and the developer guide for Shizuku and Sui.,RikkaW,Java,"1,647",587,23 stars this week,https://github.com//RikkaApps/Shizuku-API,GitHub_Java_weekly,2025-10-19 02:36:14
8,liquibase,Main Liquibase Source,nvoxland,Java,"5,275","1,926",28 stars this week,https://github.com//liquibase/liquibase,GitHub_Java_weekly,2025-10-19 02:36:14
9,kestra,"Orchestrate everything - from scripts to data, infra, AI, and business - as code, with UI and AI Copilot. Simple. Fast. Scalable.",tchiotludo,Java,"22,616","2,151",170 stars this week,https://github.com//kestra-io/kestra,GitHub_Java_weekly,2025-10-19 02:36:14
10,JeecgBoot,🔥AI低代码平台，助力企业快速实现低代码开发和构建AI应用！前后端分离架构 SpringBoot3，SpringCloud、MybatisPlus，Ant Design&Vue3、TS+vite！强大代码生成器实现前后端一键生成，无需手写代码! 引领AI低代码开发模式：AI生成→在线编码→代码生成→手工合并，解决Java项目80%重复工作，提升效率，节省成本，兼顾灵活性~,zhangdaiscott,Java,"44,083","15,605",68 stars this week,https://github.com//jeecgboot/JeecgBoot,GitHub_Java_weekly,2025-10-19 02:36:14
11,fesod,Fast. Easy. Done. Processing Excels without worrying about large files causing OOM.,psxjoy,Java,"5,232",431,51 stars this week,https://github.com//apache/fesod,GitHub_Java_weekly,2025-10-19 02:36:14
12,dataease,🔥 人人可用的开源 BI 工具，数据可视化神器。An open-source BI tool alternative to Tableau.,ziyujiahao,Java,"22,106","3,828",69 stars this week,https://github.com//dataease/dataease,GitHub_Java_weekly,2025-10-19 02:36:14
13,NewPipe,A libre lightweight streaming front-end for Android.,Stypox,Java,"35,386","3,283",77 stars this week,https://github.com//TeamNewPipe/NewPipe,GitHub_Java_weekly,2025-10-19 02:36:14
14,ruoyi-vue-pro,🔥 官方推荐 🔥 RuoYi-Vue 全新 Pro 版本，优化重构所有功能。基于 Spring Boot + MyBatis Plus + Vue & Element 实现的后台管理系统 + 微信小程序，支持 RBAC 动态权限、数据权限、SaaS 多租户、Flowable 工作流、三方登录、支付、短信、商城、CRM、ERP、AI 大模型等功能。你的 ⭐️ Star ⭐️，是作者生发的动力！,YunaiV,Java,"33,651","7,256",147 stars this week,https://github.com//YunaiV/ruoyi-vue-pro,GitHub_Java_weekly,2025-10-19 02:36:14
15,wvp-GB28181-pro,WEB VIDEO PLATFORM是一个基于GB28181-2016、部标808、部标1078标准实现的开箱即用的网络视频平台，负责实现核心信令与设备管理后台部分，支持NAT穿透，支持海康、大华、宇视等品牌的IPC、NVR接入。支持国标级联，支持将不带国标功能的摄像机/直播流/直播推流转发到其他国标平台。,648540858,Java,"6,348","1,808",25 stars this week,https://github.com//648540858/wvp-GB28181-pro,GitHub_Java_weekly,2025-10-19 02:36:14
16,netty,Netty project - an event-driven asynchronous network application framework,normanmaurer,Java,"34,507","16,196",26 stars this week,https://github.com//netty/netty,GitHub_Java_weekly,2025-10-19 02:36:14
17,Paper,"The most widely used, high performance Minecraft server that aims to fix gameplay and mechanics inconsistencies",Machine-Maker,Java,"11,554","2,723",42 stars this week,https://github.com//PaperMC/Paper,GitHub_Java_weekly,2025-10-19 02:36:14
1,MineContext,MineContext is your proactive context-aware AI partner（Context-Engineering+ChatGPT Pulse）,qin-ctx,Python,"2,079",116,"1,596 stars this week",https://github.com//volcengine/MineContext,GitHub_Python_weekly,2025-10-19 02:36:14
2,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"29,908","3,461","1,270 stars this week",https://github.com//jingyaogong/minimind,GitHub_Python_weekly,2025-10-19 02:36:14
3,nanoGPT,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",karpathy,Python,"46,662","7,853","1,490 stars this week",https://github.com//karpathy/nanoGPT,GitHub_Python_weekly,2025-10-19 02:36:14
4,computer-use-preview,,sammccauley117,Python,"1,500",180,645 stars this week,https://github.com//google/computer-use-preview,GitHub_Python_weekly,2025-10-19 02:36:14
5,HRM,Hierarchical Reasoning Model Official Release,imoneoi,Python,"11,325","1,657",377 stars this week,https://github.com//sapientinc/HRM,GitHub_Python_weekly,2025-10-19 02:36:14
6,RD-Agent,"Research and development (R&D) is crucial for the enhancement of industrial productivity, especially in the AI era, where the core aspects of R&D are mainly focused on data and models. We are committed to automating these high-value generic R&D processes through R&D-Agent, which lets AI drive data-driven AI. 🔗https://aka.ms/RD-Agent-Tech-Report",you-n-g,Python,"8,726",915,451 stars this week,https://github.com//microsoft/RD-Agent,GitHub_Python_weekly,2025-10-19 02:36:14
7,blackbird,An OSINT tool to search for accounts by username and email in social networks.,p1ngul1n0,Python,"4,933",577,233 stars this week,https://github.com//p1ngul1n0/blackbird,GitHub_Python_weekly,2025-10-19 02:36:14
8,Archon,Beta release of Archon OS - the knowledge and task management backbone for AI coding assistants.,Wirasm,Python,"12,882","2,221",386 stars this week,https://github.com//coleam00/Archon,GitHub_Python_weekly,2025-10-19 02:36:14
9,MinerU,Transforms complex documents like PDFs into LLM-ready markdown/JSON for your Agentic workflows.,myhloli,Python,"46,792","3,866","1,175 stars this week",https://github.com//opendatalab/MinerU,GitHub_Python_weekly,2025-10-19 02:36:14
10,py-xiaozhi,"python版本的小智ai，主要帮助那些没有硬件却想体验小智功能的人,如果可以请点个小星星！",huangjunsen0406,Python,"2,702",539,78 stars this week,https://github.com//huangjunsen0406/py-xiaozhi,GitHub_Python_weekly,2025-10-19 02:36:14
11,TrendRadar,🎯 告别信息过载，只看真正关心的新闻 - 多平台热点聚合工具，趋势分析工具，一键监控抖音、知乎、哔哩哔哩、今日头条、百度热搜、贴吧、微博、华尔街见闻、财联社等35个平台，智能关键词筛选，自动生成热点分析报告。支持企业微信、飞书、钉钉、Telegram、邮件、ntfy推送，30秒网页部署，1分钟手机通知，无需编程基础。也支持docker私人部署⭐ 让算法为你服务，而非被算法绑架,actions-user,Python,"4,309","3,160",555 stars this week,https://github.com//sansan0/TrendRadar,GitHub_Python_weekly,2025-10-19 02:36:14
12,douyin-downloader,抖音批量下载工具，去水印，支持视频、图集、合集、音乐(原声)。免费！免费！免费！,jiji262,Python,"5,482",819,226 stars this week,https://github.com//jiji262/douyin-downloader,GitHub_Python_weekly,2025-10-19 02:36:14
13,MaxKB,🔥 MaxKB is an open-source platform for building enterprise-grade agents. MaxKB 是强大易用的开源企业级智能体平台。,shaohuzhang1,Python,"18,695","2,425",165 stars this week,https://github.com//1Panel-dev/MaxKB,GitHub_Python_weekly,2025-10-19 02:36:14
14,reflex,🕸️ Web apps in pure Python 🐍,masenf,Python,"26,754","1,586",652 stars this week,https://github.com//reflex-dev/reflex,GitHub_Python_weekly,2025-10-19 02:36:14
15,public-apis,A collective list of free APIs,matheusfelipeog,Python,"370,681","39,028","2,617 stars this week",https://github.com//public-apis/public-apis,GitHub_Python_weekly,2025-10-19 02:36:14
16,modded-nanogpt,NanoGPT (124M) in 3 minutes,KellerJordan,Python,"3,560",463,377 stars this week,https://github.com//KellerJordan/modded-nanogpt,GitHub_Python_weekly,2025-10-19 02:36:14
17,klavis,Klavis AI (YC X25): MCP integration platforms that let AI agents use tools reliably at any scale,zihaolin96,Python,"5,263",480,646 stars this week,https://github.com//Klavis-AI/klavis,GitHub_Python_weekly,2025-10-19 02:36:14
18,maltrail,Malicious traffic detection system,MikhailKasimov,Python,"7,567","1,172",262 stars this week,https://github.com//stamparm/maltrail,GitHub_Python_weekly,2025-10-19 02:36:14
