index,title,desc,hot,url,image,source,type,ranking_id,surface,published_at,datetime
1,Edge0/Edge0-35B-A3B-preview,37131 downloads · 3288 likes · text-generation,2446,https://huggingface.co/Edge0/Edge0-35B-A3B-preview,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
2,deepseek-ai/DeepSeek-V4.1-Flash,390657 downloads · 2975 likes · image-text-to-text,1388,https://huggingface.co/deepseek-ai/DeepSeek-V4.1-Flash,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
3,m-a-p/YuE2-3B,11626 downloads · 707 likes · text-to-audio,601,https://huggingface.co/m-a-p/YuE2-3B,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
4,Qwen/Qwen3.8-27B,7456257 downloads · 15502 likes · image-text-to-text,598,https://huggingface.co/Qwen/Qwen3.8-27B,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
5,TokenRhythm/NeoHorse-1-4B,19789 downloads · 2270 likes · text-generation,432,https://huggingface.co/TokenRhythm/NeoHorse-1-4B,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
6,Lightricks/LTX-2.5,1602865 downloads · 4210 likes · image-to-video,429,https://huggingface.co/Lightricks/LTX-2.5,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
7,ISTA-DASLab/Qwen3.8-27B-GSQ-RCO-GGUF,1027602 downloads · 1242 likes · image-text-to-text,428,https://huggingface.co/ISTA-DASLab/Qwen3.8-27B-GSQ-RCO-GGUF,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
8,openbmb/MiniCPM5-2B,329713 downloads · 1535 likes · text-generation,418,https://huggingface.co/openbmb/MiniCPM5-2B,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
9,ukisai/Swift-Qwen3.8-27b,3221 downloads · 371 likes · image-text-to-text,356,https://huggingface.co/ukisai/Swift-Qwen3.8-27b,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
10,DavidAU/Qwen3.8-27B-TURBO-Fable-Cold-Fusion-735-882-Heretic-Uncensored-NEO-CODER-MAX-MTP-GGUF,1116038 downloads · 837 likes · image-text-to-text,353,https://huggingface.co/DavidAU/Qwen3.8-27B-TURBO-Fable-Cold-Fusion-735-882-Heretic-Uncensored-NEO-CODER-MAX-MTP-GGUF,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
11,unsloth/Qwen3.8-27B-GGUF,8205000 downloads · 4255 likes,317,https://huggingface.co/unsloth/Qwen3.8-27B-GGUF,,Hugging Face,Trending Models,models,hotlist,,2026-09-18 02:35:42
