index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,openpi,,uzhilinsky,Python,"5,378",659,380 stars today,https://github.com//Physical-Intelligence/openpi,GitHub_Python_daily,2025-09-11 02:39:12
2,registry,A community driven registry service for Model Context Protocol (MCP) servers.,sridharavinash,Go,"2,954",252,440 stars today,https://github.com//modelcontextprotocol/registry,GitHub_Go_daily,2025-09-11 02:39:12
3,examples,Enjoy our curated collection of examples and solutions. Use these patterns to build your own robust and scalable applications.,lfades,TypeScript,"4,376","1,420",200 stars today,https://github.com//vercel/examples,GitHub_TypeScript_daily,2025-09-11 02:39:12
4,ai-agents-for-beginners,12 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"37,517","12,096",509 stars today,https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_daily,2025-09-11 02:39:12
5,jaaz,The world's first open-source multimodal creative assistant This is a substitute for Canva and Manus that prioritizes privacy and is usable locally.,Weixuanf,TypeScript,"3,873",331,431 stars today,https://github.com//11cafe/jaaz,GitHub_TypeScript_daily,2025-09-11 02:39:12
6,the-algorithm,Source code for the X Recommendation Algorithm,dzhao,Scala,"65,283","12,376",975 stars today,https://github.com//twitter/the-algorithm,GitHub_Scala_daily,2025-09-11 02:39:12
7,everyone-can-use-english,人人都能用英语,an-lee,TypeScript,"27,096","3,990",101 stars today,https://github.com//ZuodaoTech/everyone-can-use-english,GitHub_TypeScript_daily,2025-09-11 02:39:12
8,tesseract,Tesseract Open Source OCR Engine (main repository),stweil,C++,"69,420","10,183",68 stars today,https://github.com//tesseract-ocr/tesseract,GitHub_C++_daily,2025-09-11 02:39:12
9,aisheets,"Build, enrich, and transform datasets using AI models with no code",damianpumar,TypeScript,"1,164",110,57 stars today,https://github.com//huggingface/aisheets,GitHub_TypeScript_daily,2025-09-11 02:39:12
10,system-prompts-and-models-of-ai-tools,"FULL v0, Cursor, Manus, Augment Code, Same.dev, Lovable, Devin, Replit Agent, Windsurf Agent, VSCode Agent, Dia Browser, Xcode, Trae AI, Cluely & Orchids.app (And other Open Sourced) System Prompts, Tools & AI Models.",x1xhlol,,"83,087","23,090",693 stars today,https://github.com//x1xhlol/system-prompts-and-models-of-ai-tools,GitHub__daily,2025-09-11 02:39:12
11,blender-mcp,,ahujasid,Python,"13,269","1,256",48 stars today,https://github.com//ahujasid/blender-mcp,GitHub_Python_daily,2025-09-11 02:39:12
12,AutoAgent,"""AutoAgent: Fully-Automated and Zero-Code LLM Agent Framework""",tjb-tech,Python,"6,481",866,311 stars today,https://github.com//HKUDS/AutoAgent,GitHub_Python_daily,2025-09-11 02:39:12
13,Stirling-PDF,#1 Locally hosted web application that allows you to perform various operations on PDF files,Frooodle,Java,"66,648","5,650",400 stars today,https://github.com//Stirling-Tools/Stirling-PDF,GitHub_Java_daily,2025-09-11 02:39:12
14,heroui,"🚀 Beautiful, fast and modern React UI library. (Previously NextUI)",jrgarciadev,TypeScript,"25,639","1,909",47 stars today,https://github.com//heroui-inc/heroui,GitHub_TypeScript_daily,2025-09-11 02:39:12
15,OpenMower,"Let's upgrade cheap off-the-shelf robotic mowers to modern, smart RTK GPS based lawn mowing robots!",ClemensElflein,C++,"6,113",350,141 stars today,https://github.com//ClemensElflein/OpenMower,GitHub_C++_daily,2025-09-11 02:39:12
16,MaxKB,🔥 MaxKB is an open-source platform for building enterprise-grade agents. MaxKB 是强大易用的开源企业级智能体平台。,shaohuzhang1,Python,"18,196","2,367",70 stars today,https://github.com//1Panel-dev/MaxKB,GitHub_Python_daily,2025-09-11 02:39:12
17,tiny11builder,Scripts to build a trimmed-down Windows 11 image.,ntdevlabs,PowerShell,"13,056","1,039",95 stars today,https://github.com//ntdevlabs/tiny11builder,GitHub_PowerShell_daily,2025-09-11 02:39:12
