index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"41,509","5,986",482 stars today,https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_daily,2025-09-30 02:40:27
2,openpilot,"openpilot is an operating system for robotics. Currently, it upgrades the driver assistance system on 300+ supported cars.",adeebshihadeh,Python,"57,408","10,233","1,037 stars today",https://github.com//commaai/openpilot,GitHub_Python_daily,2025-09-30 02:40:27
3,developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",kamranahmedse,TypeScript,"338,610","42,967",563 stars today,https://github.com//kamranahmedse/developer-roadmap,GitHub_TypeScript_daily,2025-09-30 02:40:27
4,fuck-u-code,Legacy-Mess Detector – assess the “legacy-mess level” of your code and output a beautiful report | 屎山代码检测器，评估代码的“屎山等级”并输出美观的报告,Done-0,Go,"4,053",200,72 stars today,https://github.com//Done-0/fuck-u-code,GitHub_Go_daily,2025-09-30 02:40:27
5,erpnext,Free and Open Source Enterprise Resource Planning (ERP),nabinhait,Python,"29,164","9,456",220 stars today,https://github.com//frappe/erpnext,GitHub_Python_daily,2025-09-30 02:40:27
6,ai-dev-tasks,A simple task management system for managing AI dev agents,snarktank,,"5,337","1,293",91 stars today,https://github.com//snarktank/ai-dev-tasks,GitHub__daily,2025-09-30 02:40:27
7,humanlayer,The best way to get AI coding agents to solve hard problems in complex codebases.,dexhorthy,TypeScript,"4,880",372,338 stars today,https://github.com//humanlayer/humanlayer,GitHub_TypeScript_daily,2025-09-30 02:40:27
8,hugo-PaperMod,"A fast, clean, responsive Hugo theme.",adityatelange,HTML,"12,365","3,228",29 stars today,https://github.com//adityatelange/hugo-PaperMod,GitHub_HTML_daily,2025-09-30 02:40:27
9,ai-agents-for-beginners,12 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"40,723","13,202",540 stars today,https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_daily,2025-09-30 02:40:27
10,jellyfin,The Free Software Media System - Server Backend & API,LukePulverenti,C#,"44,114","3,956",129 stars today,https://github.com//jellyfin/jellyfin,GitHub_C#_daily,2025-09-30 02:40:27
11,onyx,Open Source AI Platform - AI Chat with advanced features that works with every LLM,Weves,Python,"14,809","1,992",262 stars today,https://github.com//onyx-dot-app/onyx,GitHub_Python_daily,2025-09-30 02:40:27
12,app-ideas,A Collection of application ideas which can be used to improve your coding skills.,florinpop17,,"85,907","9,864",221 stars today,https://github.com//florinpop17/app-ideas,GitHub__daily,2025-09-30 02:40:27
13,oauth2-proxy,"A reverse proxy that provides authentication with Google, Azure, OpenID Connect and many more identity providers.",JoelSpeed,Go,"12,485","1,832",114 stars today,https://github.com//oauth2-proxy/oauth2-proxy,GitHub_Go_daily,2025-09-30 02:40:27
14,dify,Production-ready platform for agentic workflow development.,crazywoola,TypeScript,"115,380","17,791",106 stars today,https://github.com//langgenius/dify,GitHub_TypeScript_daily,2025-09-30 02:40:27
15,pdfplumber,"Plumb a PDF for detailed information about each char, rectangle, line, et cetera — and easily extract text and tables.",jsvine,Python,"8,534",787,42 stars today,https://github.com//jsvine/pdfplumber,GitHub_Python_daily,2025-09-30 02:40:27
16,opencode,"AI coding agent, built for the terminal.",thdxr,TypeScript,"25,674","1,849",352 stars today,https://github.com//sst/opencode,GitHub_TypeScript_daily,2025-09-30 02:40:27
1,humanlayer,The best way to get AI coding agents to solve hard problems in complex codebases.,dexhorthy,TypeScript,"4,880",372,"1,963 stars this week",https://github.com//humanlayer/humanlayer,GitHub_TypeScript_weekly,2025-09-30 02:40:27
2,CookLikeHOC,🥢像老乡鸡🐔那样做饭。主要部分于2024年完工，非老乡鸡官方仓库。文字来自《老乡鸡菜品溯源报告》，并做归纳、编辑与整理。CookLikeHOC.,SoilZhu,JavaScript,"19,664","1,952","8,310 stars this week",https://github.com//Gar-b-age/CookLikeHOC,GitHub_JavaScript_weekly,2025-09-30 02:40:27
3,Dolphin,"The official repo for “Dolphin: Document Image Parsing via Heterogeneous Anchor Prompting”, ACL, 2025.",fh2019ustc,Python,"7,062",566,"1,135 stars this week",https://github.com//bytedance/Dolphin,GitHub_Python_weekly,2025-09-30 02:40:27
4,x402,A payments protocol for the internet. Built on HTTP.,CarsonRoscoe,TypeScript,"1,737",277,615 stars this week,https://github.com//coinbase/x402,GitHub_TypeScript_weekly,2025-09-30 02:40:27
5,gin,"Gin is a high-performance HTTP web framework written in Go. It provides a Martini-like API but with significantly better performance—up to 40 times faster—thanks to httprouter. Gin is designed for building REST APIs, web applications, and microservices.",manucorporat,Go,"86,069","8,425","2,005 stars this week",https://github.com//gin-gonic/gin,GitHub_Go_weekly,2025-09-30 02:40:27
6,elasticsearch,"Free and Open Source, Distributed, RESTful Search Engine",kimchy,Java,"74,866","25,517","1,019 stars this week",https://github.com//elastic/elasticsearch,GitHub_Java_weekly,2025-09-30 02:40:27
7,ladybird,Truly independent web browser,awesomekling,C++,"49,016","2,130","1,062 stars this week",https://github.com//LadybirdBrowser/ladybird,GitHub_C++_weekly,2025-09-30 02:40:27
