index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,dioxus,"Fullstack app framework for web, desktop, and mobile.",jkelleyrtp,Rust,"28,380","1,167",85 stars today,https://github.com//DioxusLabs/dioxus,GitHub_Rust_daily,2025-06-26 02:41:27
2,vite,Next generation frontend tooling. It's fast!,yyx990803,TypeScript,"73,563","6,861",109 stars today,https://github.com//vitejs/vite,GitHub_TypeScript_daily,2025-06-26 02:41:27
3,claude-code-router,"Use Claude Code as the foundation for coding infrastructure, allowing you to decide how to interact with the model while enjoying updates from Anthropic.",musistudio,TypeScript,"1,706",118,340 stars today,https://github.com//musistudio/claude-code-router,GitHub_TypeScript_daily,2025-06-26 02:41:27
4,jsoncrack.com,"✨ Innovative and open-source visualization application that transforms various data formats, such as JSON, YAML, XML, CSV and more, into interactive graphs.",AykutSarac,TypeScript,"38,053","2,548",76 stars today,https://github.com//AykutSarac/jsoncrack.com,GitHub_TypeScript_daily,2025-06-26 02:41:27
5,free-for-dev,"A list of SaaS, PaaS and IaaS offerings that have free tiers of interest to devops and infradev",ripienaar,HTML,"100,136","10,731",695 stars today,https://github.com//ripienaar/free-for-dev,GitHub_HTML_daily,2025-06-26 02:41:27
6,Best-websites-a-programmer-should-visit,🔗 Some useful websites for programmers.,sdmg15,,"68,265","8,173",557 stars today,https://github.com//sdmg15/Best-websites-a-programmer-should-visit,GitHub__daily,2025-06-26 02:41:27
7,leaked-system-prompts,Collection of leaked system prompts,jujumilk3,,"10,395","1,368",403 stars today,https://github.com//jujumilk3/leaked-system-prompts,GitHub__daily,2025-06-26 02:41:27
8,best-of-ml-python,🏆 A ranked list of awesome machine learning Python libraries. Updated weekly.,lukasmasuch,,"20,848","2,844",426 stars today,https://github.com//ml-tooling/best-of-ml-python,GitHub__daily,2025-06-26 02:41:27
9,multipleWindow3dScene,"A quick example of how one can ""synchronize"" a 3d scene across multiple windows using three.js and localStorage",bgstaal,JavaScript,"18,415","2,849",34 stars today,https://github.com//bgstaal/multipleWindow3dScene,GitHub_JavaScript_daily,2025-06-26 02:41:27
10,Self-Hosting-Guide,"Self-Hosting Guide. Learn all about locally hosting (on premises & private web servers) and managing software applications by yourself or your organization. Including Cloud, LLMs, WireGuard, Automation, Home Assistant, and Networking.",mikeroyal,Dockerfile,"14,295",743,347 stars today,https://github.com//mikeroyal/Self-Hosting-Guide,GitHub_Dockerfile_daily,2025-06-26 02:41:27
