index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,twenty,"Building a modern alternative to Salesforce, powered by the community.",charlesBochet,TypeScript,"31,110","3,528","1,001 stars today",https://github.com//twentyhq/twenty,GitHub_TypeScript_daily,2025-06-30 02:37:43
2,Graphite,"2D vector & raster editor that melds traditional layers & tools with a modern node-based, non-destructive, procedural workflow.",Keavon,Rust,"14,301",659,395 stars today,https://github.com//GraphiteEditor/Graphite,GitHub_Rust_daily,2025-06-30 02:37:43
3,wallet-gen,,wKich-octra,HTML,266,"5,814",62 stars today,https://github.com//octra-labs/wallet-gen,GitHub_HTML_daily,2025-06-30 02:37:43
4,generative-ai-for-beginners,"21 Lessons, Get Started Building with Generative AI 🔗 https://microsoft.github.io/generative-ai-for-beginners/",koreyspace,Jupyter Notebook,"86,603","45,537",298 stars today,https://github.com//microsoft/generative-ai-for-beginners,GitHub_Jupyter Notebook_daily,2025-06-30 02:37:43
5,system-prompts-and-models-of-ai-tools,"FULL v0, Cursor, Manus, Same.dev, Lovable, Devin, Replit Agent, Windsurf Agent, VSCode Agent, Dia Browser, Trae AI & Cluely (And other Open Sourced) System Prompts, Tools & AI Models.",x1xhlol,,"62,883","18,515",860 stars today,https://github.com//x1xhlol/system-prompts-and-models-of-ai-tools,GitHub__daily,2025-06-30 02:37:43
6,ottomator-agents,All the open source AI Agents hosted on the oTTomator Live Agent Studio platform!,coleam00,Python,"3,036","1,145",161 stars today,https://github.com//coleam00/ottomator-agents,GitHub_Python_daily,2025-06-30 02:37:43
7,storm,An LLM-powered knowledge curation system that researches a topic and generates a full-length report with citations.,shaoyijia,Python,"25,024","2,251",132 stars today,https://github.com//stanford-oval/storm,GitHub_Python_daily,2025-06-30 02:37:43
8,tweakcn,A visual no-code theme editor for shadcn/ui components,jnsahaj,TypeScript,"4,441",232,116 stars today,https://github.com//jnsahaj/tweakcn,GitHub_TypeScript_daily,2025-06-30 02:37:43
9,firecrawl,"🔥 Turn entire websites into LLM-ready markdown or structured data. Scrape, crawl and extract with a single API.",nickscamara,TypeScript,"40,984","3,870",164 stars today,https://github.com//mendableai/firecrawl,GitHub_TypeScript_daily,2025-06-30 02:37:43
10,Perplexica,Perplexica is an AI-powered search engine. It is an Open source alternative to Perplexity AI,ItzCrazyKns,TypeScript,"22,682","2,359",13 stars today,https://github.com//ItzCrazyKns/Perplexica,GitHub_TypeScript_daily,2025-06-30 02:37:43
