index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,fizzy,Kanban as it should be. Not as it has been.,jzimdars,Ruby,"2,593",309,829 stars today,https://github.com//basecamp/fizzy,GitHub_Ruby_daily,2025-12-05 02:49:11
2,bun,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Jarred-Sumner,Zig,"83,370","3,676",331 stars today,https://github.com//oven-sh/bun,GitHub_Zig_daily,2025-12-05 02:49:11
3,next-ai-draw-io,"A next.js web application that integrates AI capabilities with draw.io diagrams. This app allows you to create, modify, and enhance diagrams through natural language commands and AI-assisted visualization.",DayuanJiang,TypeScript,"2,997",382,508 stars today,https://github.com//DayuanJiang/next-ai-draw-io,GitHub_TypeScript_daily,2025-12-05 02:49:11
4,codex,Lightweight coding agent that runs in your terminal,bolinfest,Rust,"51,787","6,572",103 stars today,https://github.com//openai/codex,GitHub_Rust_daily,2025-12-05 02:49:11
5,ladybird,Truly independent web browser,awesomekling,C++,"56,293","2,520",70 stars today,https://github.com//LadybirdBrowser/ladybird,GitHub_C++_daily,2025-12-05 02:49:11
6,500-AI-Agents-Projects,"The 500 AI Agents Projects is a curated collection of AI agent use cases across various industries. It showcases practical applications and provides links to open-source projects for implementation, illustrating how AI agents are transforming sectors such as healthcare, finance, education, retail, and more.",ashishpatel26,,"17,824","3,329",505 stars today,https://github.com//ashishpatel26/500-AI-Agents-Projects,GitHub__daily,2025-12-05 02:49:11
7,opencode,The AI coding agent built for the terminal.,thdxr,TypeScript,"35,377","2,933",279 stars today,https://github.com//sst/opencode,GitHub_TypeScript_daily,2025-12-05 02:49:11
8,Foundations-of-LLMs,,wenyisir,,"12,984","1,214",54 stars today,https://github.com//ZJU-LLMs/Foundations-of-LLMs,GitHub__daily,2025-12-05 02:49:11
9,social-engineer-toolkit,The Social-Engineer Toolkit (SET) repository from TrustedSec - All new versions of SET will be deployed here.,trustedsec,Python,"12,994","3,127",73 stars today,https://github.com//trustedsec/social-engineer-toolkit,GitHub_Python_daily,2025-12-05 02:49:11
10,zapret-discord-youtube,,Flowseal,Batchfile,"18,741","1,444",74 stars today,https://github.com//Flowseal/zapret-discord-youtube,GitHub_Batchfile_daily,2025-12-05 02:49:11
