index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,vibe-kanban,"Get 10X more out of Claude Code, Codex or any coding agent",stunningpixels,Rust,"8,787",823,580 stars today,https://github.com//BloopAI/vibe-kanban,GitHub_Rust_daily,2025-12-31 02:48:35
2,system-prompts-and-models-of-ai-tools,"FULL Augment Code, Claude Code, Cluely, CodeBuddy, Comet, Cursor, Devin AI, Junie, Kiro, Leap.new, Lovable, Manus, NotionAI, Orchids.app, Perplexity, Poke, Qoder, Replit, Same.dev, Trae, Traycer AI, VSCode Agent, Warp.dev, Windsurf, Xcode, Z.ai Code, Dia & v0. (And other Open Sourced) System Prompts, Internal Tools & AI Models",x1xhlol,,"103,996","27,600",658 stars today,https://github.com//x1xhlol/system-prompts-and-models-of-ai-tools,GitHub__daily,2025-12-31 02:48:35
3,Lean,"Lean Algorithmic Trading Engine by QuantConnect (Python, C#)",mchandschuh,C#,"15,145","4,120",437 stars today,https://github.com//QuantConnect/Lean,GitHub_C#_daily,2025-12-31 02:48:35
4,JoltPhysics,A multi core friendly rigid body physics and collision detection library. Written in C++. Suitable for games and VR applications. Used by Horizon Forbidden West.,jrouwe,C++,"8,982",608,15 stars today,https://github.com//jrouwe/JoltPhysics,GitHub_C++_daily,2025-12-31 02:48:35
5,pg-aiguide,MCP server and Claude plugin for Postgres skills and documentation. Helps AI coding tools generate better PostgreSQL code.,murrayju,Python,738,43,382 stars today,https://github.com//timescale/pg-aiguide,GitHub_Python_daily,2025-12-31 02:48:35
6,chatterbox,SoTA open-source TTS,fatchord,Python,"19,559","2,557",600 stars today,https://github.com//resemble-ai/chatterbox,GitHub_Python_daily,2025-12-31 02:48:35
7,RustPython,A Python Interpreter written in Rust,youknowone,Rust,"21,475","1,392",193 stars today,https://github.com//RustPython/RustPython,GitHub_Rust_daily,2025-12-31 02:48:35
8,fresh,"Text editor for your terminal: easy, powerful and fast",sinelaw,Rust,"4,286",139,262 stars today,https://github.com//sinelaw/fresh,GitHub_Rust_daily,2025-12-31 02:48:35
9,metube,Self-hosted YouTube downloader (web UI for youtube-dl / yt-dlp),alexta69,Python,"11,492",779,67 stars today,https://github.com//alexta69/metube,GitHub_Python_daily,2025-12-31 02:48:35
10,skills,Public repository for Agent Skills,klazuka,Python,"30,045","2,749",974 stars today,https://github.com//anthropics/skills,GitHub_Python_daily,2025-12-31 02:48:35
11,Handy,"A free, open source, and extensible speech-to-text application that works completely offline.",cjpais,TypeScript,"9,378",657,144 stars today,https://github.com//cjpais/Handy,GitHub_TypeScript_daily,2025-12-31 02:48:35
12,opencode,The open source coding agent.,thdxr,TypeScript,"44,297","3,804",558 stars today,https://github.com//sst/opencode,GitHub_TypeScript_daily,2025-12-31 02:48:35
13,uptime-kuma,A fancy self-hosted monitoring tool,louislam,JavaScript,"80,451","7,169",56 stars today,https://github.com//louislam/uptime-kuma,GitHub_JavaScript_daily,2025-12-31 02:48:35
1,rendercv,"CV/resume generator for academics and engineers, YAML to PDF",sinaatalay,Python,"13,307",898,"8,576 stars this week",https://github.com//rendercv/rendercv,GitHub_Python_weekly,2025-12-31 02:48:35
2,skills,Public repository for Agent Skills,klazuka,Python,"30,045","2,749","4,275 stars this week",https://github.com//anthropics/skills,GitHub_Python_weekly,2025-12-31 02:48:35
