index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,VibeVoice,Open-Source Frontier Voice AI,YaoyaoChang,Python,"10,936","1,388",475 stars today,https://github.com//microsoft/VibeVoice,GitHub_Python_daily,2025-12-07 02:40:09
2,rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",houseme,Rust,"15,048",648,"1,387 stars today",https://github.com//rustfs/rustfs,GitHub_Rust_daily,2025-12-07 02:40:09
3,foundry,Central repository for biomolecular foundation models with shared trainers and pipeline components,nscorley,Python,390,57,25 stars today,https://github.com//RosettaCommons/foundry,GitHub_Python_daily,2025-12-07 02:40:09
4,fresh,"Text editor for your terminal: easy, powerful and fast",sinelaw,Rust,744,22,251 stars today,https://github.com//sinelaw/fresh,GitHub_Rust_daily,2025-12-07 02:40:09
5,ai-engineering-hub,"In-depth tutorials on LLMs, RAGs and real-world AI agent applications.",patchy631,Jupyter Notebook,"21,370","3,552",93 stars today,https://github.com//patchy631/ai-engineering-hub,GitHub_Jupyter Notebook_daily,2025-12-07 02:40:09
6,uncloud,A lightweight tool for deploying and managing containerised applications across a network of Docker hosts. Bridging the gap between Docker and Kubernetes ✨,psviderski,Go,"3,781",95,126 stars today,https://github.com//psviderski/uncloud,GitHub_Go_daily,2025-12-07 02:40:09
7,bun,"Incredibly fast JavaScript runtime, bundler, test runner, and package manager – all in one",Jarred-Sumner,Zig,"84,348","3,735",295 stars today,https://github.com//oven-sh/bun,GitHub_Zig_daily,2025-12-07 02:40:09
8,react,The library for web and native user interfaces.,zpao,JavaScript,"241,294","50,019",135 stars today,https://github.com//facebook/react,GitHub_JavaScript_daily,2025-12-07 02:40:09
9,lynx,Empower the Web community and invite more to build across platforms.,nhsprite,C++,"13,759",477,28 stars today,https://github.com//lynx-family/lynx,GitHub_C++_daily,2025-12-07 02:40:09
10,guia-entrevistas-de-programacion,,DevCaress,,"6,690",923,69 stars today,https://github.com//DevCaress/guia-entrevistas-de-programacion,GitHub__daily,2025-12-07 02:40:09
11,HRM,Hierarchical Reasoning Model Official Release,imoneoi,Python,"12,029","1,761",30 stars today,https://github.com//sapientinc/HRM,GitHub_Python_daily,2025-12-07 02:40:09
12,nuclei-templates,Community curated list of templates for the nuclei engine to find security vulnerabilities.,actions-user,JavaScript,"11,520","3,205",30 stars today,https://github.com//projectdiscovery/nuclei-templates,GitHub_JavaScript_daily,2025-12-07 02:40:09
