index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,exo,Run your own AI cluster at home with everyday devices 📱💻 🖥️⌚,AlexCheema,Python,"34,292","2,325",615 stars today,https://github.com//exo-explore/exo,GitHub_Python_daily,2025-12-21 02:39:57
2,DeepAudit,DeepAudit：人人拥有的 AI 黑客战队，让漏洞挖掘触手可及。国内首个开源代码漏洞挖掘多智能体系统。小白一键部署运行，自主协作审计 + 自动化沙箱 PoC 验证。支持 Ollama 私有部署 ，一键生成报告。​让安全不再昂贵，让审计不再复杂。,lintsinghua,Python,"1,994",213,79 stars today,https://github.com//lintsinghua/DeepAudit,GitHub_Python_daily,2025-12-21 02:39:57
3,claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",actions-user,Shell,"47,369","3,327",339 stars today,https://github.com//anthropics/claude-code,GitHub_Shell_daily,2025-12-21 02:39:57
4,awesome-copilot,"Community-contributed instructions, prompts, and configurations to help you make the most of GitHub Copilot.",aaronpowell,JavaScript,"14,947","1,763",236 stars today,https://github.com//github/awesome-copilot,GitHub_JavaScript_daily,2025-12-21 02:39:57
5,PayloadsAllTheThings,A list of useful payloads and bypass for Web Application Security and Pentest/CTF,swisskyrepo,Python,"72,801","16,362",307 stars today,https://github.com//swisskyrepo/PayloadsAllTheThings,GitHub_Python_daily,2025-12-21 02:39:57
6,mini-sglang,,DarkSharpness,Python,"1,670",127,312 stars today,https://github.com//sgl-project/mini-sglang,GitHub_Python_daily,2025-12-21 02:39:57
7,Free-Certifications,A curated list of free courses with certifications. Also available at https://free-certifications.com/,karentamrazyan,,"47,082","3,174",250 stars today,https://github.com//cloudcommunity/Free-Certifications,GitHub__daily,2025-12-21 02:39:57
8,PentestGPT,A GPT-empowered penetration testing tool,GreyDGL,Python,"9,752","1,431",257 stars today,https://github.com//GreyDGL/PentestGPT,GitHub_Python_daily,2025-12-21 02:39:57
9,nexa-sdk,"Run the latest LLMs and VLMs across GPU, NPU, and CPU with PC (Python/C++) & mobile (Android & iOS) support, running quickly with OpenAI gpt-oss, Granite4, Qwen3VL, Gemma 3n and more.",RemiliaForever,Go,"6,700",874,303 stars today,https://github.com//NexaAI/nexa-sdk,GitHub_Go_daily,2025-12-21 02:39:57
10,ty,"An extremely fast Python type checker and language server, written in Rust.",zanieb,Python,"15,190",160,120 stars today,https://github.com//astral-sh/ty,GitHub_Python_daily,2025-12-21 02:39:57
