index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,sim,Open-source platform to build and deploy AI agent workflows.,waleedlatif1,TypeScript,"22,703","2,844","1,401 stars today",https://github.com//simstudioai/sim,GitHub_TypeScript_daily,2025-12-17 02:48:41
2,Foundations-of-LLMs,A book for Learning the Foundations of LLMs,wenyisir,,"14,390","1,322",368 stars today,https://github.com//ZJU-LLMs/Foundations-of-LLMs,GitHub__daily,2025-12-17 02:48:41
3,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"43,078","7,655",169 stars today,https://github.com//virattt/ai-hedge-fund,GitHub_Python_daily,2025-12-17 02:48:41
4,claude-mem,"A Claude Code plugin that automatically captures everything Claude does during your coding sessions, compresses it with AI (using Claude's agent-sdk), and injects relevant context back into future sessions.",thedotmack,TypeScript,"7,273",426,633 stars today,https://github.com//thedotmack/claude-mem,GitHub_TypeScript_daily,2025-12-17 02:48:41
5,paru,Feature packed AUR helper,Morganamilo,Rust,"7,945",294,79 stars today,https://github.com//Morganamilo/paru,GitHub_Rust_daily,2025-12-17 02:48:41
6,jellyfin-desktop,Jellyfin Desktop Client,tru,C++,"4,684",440,168 stars today,https://github.com//jellyfin/jellyfin-desktop,GitHub_C++_daily,2025-12-17 02:48:41
7,zerobyte,Backup automation for self-hosters,nicotsx,TypeScript,"2,673",49,463 stars today,https://github.com//nicotsx/zerobyte,GitHub_TypeScript_daily,2025-12-17 02:48:41
8,hashcards,A plain text-based spaced repetition system.,eudoxia0,Rust,653,30,89 stars today,https://github.com//eudoxia0/hashcards,GitHub_Rust_daily,2025-12-17 02:48:41
9,codex,Lightweight coding agent that runs in your terminal,bolinfest,Rust,"54,016","6,831",258 stars today,https://github.com//openai/codex,GitHub_Rust_daily,2025-12-17 02:48:41
10,ConvertX,💾 Self-hosted online file converter. Supports 1000+ formats ⚙️,C4illin,TypeScript,"11,283",568,614 stars today,https://github.com//C4illin/ConvertX,GitHub_TypeScript_daily,2025-12-17 02:48:41
11,content,"The official source for MDN Web Docs content. Home to over 14,000 pages of documentation about HTML, CSS, JS, HTTP, Web APIs, and more.",Josh-Cena,Markdown,"10,204","23,000",144 stars today,https://github.com//mdn/content,GitHub_Markdown_daily,2025-12-17 02:48:41
12,Win11Debloat,"A simple, lightweight PowerShell script to remove pre-installed apps, disable telemetry, as well as perform various other changes to customize, declutter and improve your Windows experience. Win11Debloat works for both Windows 10 and Windows 11.",Raphire,PowerShell,"35,672","1,386",333 stars today,https://github.com//Raphire/Win11Debloat,GitHub_PowerShell_daily,2025-12-17 02:48:41
13,open-battery-information,,mnh-jansson,C++,869,153,28 stars today,https://github.com//mnh-jansson/open-battery-information,GitHub_C++_daily,2025-12-17 02:48:41
1,claude-mem,"A Claude Code plugin that automatically captures everything Claude does during your coding sessions, compresses it with AI (using Claude's agent-sdk), and injects relevant context back into future sessions.",thedotmack,TypeScript,"7,273",426,"5,541 stars this week",https://github.com//thedotmack/claude-mem,GitHub_TypeScript_weekly,2025-12-17 02:48:41
2,agents.md,"AGENTS.md — a simple, open format for guiding coding agents",romainhuet,TypeScript,"12,069",888,"2,894 stars this week",https://github.com//agentsmd/agents.md,GitHub_TypeScript_weekly,2025-12-17 02:48:41
3,next-ai-draw-io,"A next.js web application that integrates AI capabilities with draw.io diagrams. This app allows you to create, modify, and enhance diagrams through natural language commands and AI-assisted visualization.",DayuanJiang,TypeScript,"12,235","1,232","6,315 stars this week",https://github.com//DayuanJiang/next-ai-draw-io,GitHub_TypeScript_weekly,2025-12-17 02:48:41
4,VibeVoice,Open-Source Frontier Voice AI,YaoyaoChang,Python,"18,355","2,019","4,975 stars this week",https://github.com//microsoft/VibeVoice,GitHub_Python_weekly,2025-12-17 02:48:41
5,sim,Open-source platform to build and deploy AI agent workflows.,waleedlatif1,TypeScript,"22,703","2,844","2,647 stars this week",https://github.com//simstudioai/sim,GitHub_TypeScript_weekly,2025-12-17 02:48:41
6,WeKnora,"LLM-powered framework for deep document understanding, semantic retrieval, and context-aware answers using RAG paradigm.",lyingbug,Go,"9,096",977,"1,165 stars this week",https://github.com//Tencent/WeKnora,GitHub_Go_weekly,2025-12-17 02:48:41
7,goose,"an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM",angiejones,Rust,"24,530","2,182","1,703 stars this week",https://github.com//block/goose,GitHub_Rust_weekly,2025-12-17 02:48:41
8,hello-agents,📚 《从零开始构建智能体》——从零开始的智能体原理与实践教程,jjyaoao,Python,"9,989","1,032","3,601 stars this week",https://github.com//datawhalechina/hello-agents,GitHub_Python_weekly,2025-12-17 02:48:41
9,turso,"Turso is an in-process SQL database, compatible with SQLite.",penberg,Rust,"15,696",637,664 stars this week,https://github.com//tursodatabase/turso,GitHub_Rust_weekly,2025-12-17 02:48:41
10,cutile-python,cuTile is a programming model for writing parallel kernels for NVIDIA GPUs,haijieg,Python,"1,571",80,599 stars this week,https://github.com//NVIDIA/cutile-python,GitHub_Python_weekly,2025-12-17 02:48:41
11,open-notebook,An Open Source implementation of Notebook LM with more flexibility and features,lfnovo,TypeScript,"15,160","1,535","2,057 stars this week",https://github.com//lfnovo/open-notebook,GitHub_TypeScript_weekly,2025-12-17 02:48:41
12,mindsdb,Federated query engine for AI - The only MCP Server you'll ever need,StpMax,Python,"37,919","6,060",452 stars this week,https://github.com//mindsdb/mindsdb,GitHub_Python_weekly,2025-12-17 02:48:41
13,Resume-Matcher,"Improve your resumes with Resume Matcher. Get insights, keyword suggestions and tune your resumes to job descriptions.",srbhr,Python,"25,085","4,571",900 stars this week,https://github.com//srbhr/Resume-Matcher,GitHub_Python_weekly,2025-12-17 02:48:41
14,ML-For-Beginners,"12 weeks, 26 lessons, 52 quizzes, classic Machine Learning for all",jlooper,Jupyter Notebook,"82,124","19,269","1,676 stars this week",https://github.com//microsoft/ML-For-Beginners,GitHub_Jupyter Notebook_weekly,2025-12-17 02:48:41
15,jellyfin-desktop,Jellyfin Desktop Client,tru,C++,"4,684",440,100 stars this week,https://github.com//jellyfin/jellyfin-desktop,GitHub_C++_weekly,2025-12-17 02:48:41
16,sdk-python,A model-driven approach to building AI agents in just a few lines of code.,pgrayy,Python,"4,549",547,304 stars this week,https://github.com//strands-agents/sdk-python,GitHub_Python_weekly,2025-12-17 02:48:41
17,claude-quickstarts,A collection of projects designed to help developers quickly get started with building deployable applications using the Claude API,x5a,Python,"12,356","2,102",972 stars this week,https://github.com//anthropics/claude-quickstarts,GitHub_Python_weekly,2025-12-17 02:48:41
1,librepods,AirPods liberated from Apple's ecosystem.,kavishdevar,Kotlin,"22,491","1,159","20,773 stars this month",https://github.com//kavishdevar/librepods,GitHub_Kotlin_monthly,2025-12-17 02:48:41
2,TrendRadar,🎯 告别信息过载，AI 助你看懂新闻资讯热点，简单的舆情监控分析 - 多平台热点聚合+基于 MCP 的AI分析工具。监控35个平台（抖音、知乎、B站、华尔街见闻、财联社等），智能筛选+自动推送+AI对话分析（用自然语言深度挖掘新闻：趋势追踪、情感分析、相似检索等13种工具）。支持企业微信/个人微信/飞书/钉钉/Telegram/邮件/ntfy/bark/slack 推送，1分钟手机通知，无需编程。支持Docker部署⭐ 让算法为你服务，用AI理解热点,actions-user,Python,"39,353","20,594","26,172 stars this month",https://github.com//sansan0/TrendRadar,GitHub_Python_monthly,2025-12-17 02:48:41
3,Memori,"SQL Native Memory Layer for LLMs, AI Agents & Multi-Agent Systems",harshalmore31,Python,"11,027",721,"7,454 stars this month",https://github.com//MemoriLabs/Memori,GitHub_Python_monthly,2025-12-17 02:48:41
4,rustfs,"🚀2.3x faster than MinIO for 4KB object payloads. RustFS is an open-source, S3-compatible high-performance object storage system supporting migration and coexistence with other S3-compatible platforms such as MinIO and Ceph.",houseme,Rust,"17,353",750,"5,957 stars this month",https://github.com//rustfs/rustfs,GitHub_Rust_monthly,2025-12-17 02:48:41
5,hello-agents,📚 《从零开始构建智能体》——从零开始的智能体原理与实践教程,jjyaoao,Python,"9,989","1,032","5,730 stars this month",https://github.com//datawhalechina/hello-agents,GitHub_Python_monthly,2025-12-17 02:48:41
6,claude-quickstarts,A collection of projects designed to help developers quickly get started with building deployable applications using the Claude API,x5a,Python,"12,356","2,102","2,048 stars this month",https://github.com//anthropics/claude-quickstarts,GitHub_Python_monthly,2025-12-17 02:48:41
7,magentic-ui,A research prototype of a human-centered web agent,husseinmozannar,Python,"9,124",931,"1,195 stars this month",https://github.com//microsoft/magentic-ui,GitHub_Python_monthly,2025-12-17 02:48:41
8,ai-toolkit,The ultimate training toolkit for finetuning diffusion models,jaretburkett,Python,"8,232",971,"1,350 stars this month",https://github.com//ostris/ai-toolkit,GitHub_Python_monthly,2025-12-17 02:48:41
9,agent-starter-pack,"Ship AI Agents to Google Cloud in minutes, not months. Production-ready templates with built-in CI/CD, evaluation, and observability.",eliasecchig,Python,"4,728","1,163","1,725 stars this month",https://github.com//GoogleCloudPlatform/agent-starter-pack,GitHub_Python_monthly,2025-12-17 02:48:41
10,agents.md,"AGENTS.md — a simple, open format for guiding coding agents",romainhuet,TypeScript,"12,069",888,"3,602 stars this month",https://github.com//agentsmd/agents.md,GitHub_TypeScript_monthly,2025-12-17 02:48:41
11,social-engineer-toolkit,The Social-Engineer Toolkit (SET) repository from TrustedSec - All new versions of SET will be deployed here.,trustedsec,Python,"13,824","3,191","1,184 stars this month",https://github.com//trustedsec/social-engineer-toolkit,GitHub_Python_monthly,2025-12-17 02:48:41
12,gemini-cli,An open-source AI agent that brings the power of Gemini directly into your terminal.,jacob314,TypeScript,"87,604","10,018","5,279 stars this month",https://github.com//google-gemini/gemini-cli,GitHub_TypeScript_monthly,2025-12-17 02:48:41
13,opencode,The open source coding agent.,thdxr,TypeScript,"39,292","3,329","6,228 stars this month",https://github.com//sst/opencode,GitHub_TypeScript_monthly,2025-12-17 02:48:41
14,ML-For-Beginners,"12 weeks, 26 lessons, 52 quizzes, classic Machine Learning for all",jlooper,Jupyter Notebook,"82,124","19,269","3,192 stars this month",https://github.com//microsoft/ML-For-Beginners,GitHub_Jupyter Notebook_monthly,2025-12-17 02:48:41
15,adk-go,"An open-source, code-first Go toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control.",dpasiukevich,Go,"6,329",436,"2,953 stars this month",https://github.com//google/adk-go,GitHub_Go_monthly,2025-12-17 02:48:41
