index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,MediaCrawler,小红书笔记 | 评论爬虫、抖音视频 | 评论爬虫、快手视频 | 评论爬虫、B 站视频 ｜ 评论爬虫、微博帖子 ｜ 评论爬虫、百度贴吧帖子 ｜ 百度贴吧评论回复爬虫 | 知乎问答文章｜评论爬虫,NanmiCoder,Python,"27,224","6,996","1,018 stars today",https://github.com//NanmiCoder/MediaCrawler,GitHub_Python_daily,2025-07-06 02:36:47
2,rustfs,🚀 High-performance distributed object storage for MinIO alternative.,houseme,Rust,998,47,144 stars today,https://github.com//rustfs/rustfs,GitHub_Rust_daily,2025-07-06 02:36:47
3,ladybird,Truly independent web browser,awesomekling,C++,"44,822","1,917",167 stars today,https://github.com//LadybirdBrowser/ladybird,GitHub_C++_daily,2025-07-06 02:36:47
4,happy-llm,📚 从零开始的大语言模型原理与实践教程,KMnO4-zx,,"8,212",583,435 stars today,https://github.com//datawhalechina/happy-llm,GitHub__daily,2025-07-06 02:36:47
5,ciencia-da-computacao,🎓 Um caminho para a educação autodidata em Ciência da Computação!,Camilotk,,"15,966","1,232",298 stars today,https://github.com//Universidade-Livre/ciencia-da-computacao,GitHub__daily,2025-07-06 02:36:47
6,toutatis,"Toutatis is a tool that allows you to extract information from instagrams accounts such as e-mails, phone numbers and more",megadose,Python,"2,635",394,69 stars today,https://github.com//megadose/toutatis,GitHub_Python_daily,2025-07-06 02:36:47
7,devops-exercises,"Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions",surister,Python,"77,220","17,322",82 stars today,https://github.com//bregman-arie/devops-exercises,GitHub_Python_daily,2025-07-06 02:36:47
8,motia,"Unified Backend Framework for APIs, Events, and AI Agents",mfpiccolo,TypeScript,"3,500",286,176 stars today,https://github.com//MotiaDev/motia,GitHub_TypeScript_daily,2025-07-06 02:36:47
9,directus,"The flexible backend for all your projects 🐰 Turn your DB into a headless CMS, admin panels, or apps with a custom UI, instant APIs, auth & more.",rijkvanzanten,TypeScript,"31,236","4,274",70 stars today,https://github.com//directus/directus,GitHub_TypeScript_daily,2025-07-06 02:36:47
10,perfetto,"Production-grade client-side tracing, profiling, and analysis for complex software systems.",LalitMaganti,C++,"4,234",507,38 stars today,https://github.com//google/perfetto,GitHub_C++_daily,2025-07-06 02:36:47
