index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,tambo,Generative UI SDK for React,dependabot,TypeScript,"8,917",429,279 stars today,https://github.com//tambo-ai/tambo,GitHub_TypeScript_daily,2026-02-13 03:19:19
2,Personal_AI_Infrastructure,Agentic AI Infrastructure for magnifying HUMAN capabilities.,danielmiessler,TypeScript,"7,405","1,077",394 stars today,https://github.com//danielmiessler/Personal_AI_Infrastructure,GitHub_TypeScript_daily,2026-02-13 03:19:19
3,langextract,A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.,aksg87,Python,"31,180","2,077","1,201 stars today",https://github.com//google/langextract,GitHub_Python_daily,2026-02-13 03:19:19
4,chrome-devtools-mcp,Chrome DevTools for coding agents,OrKoN,TypeScript,"24,328","1,449",436 stars today,https://github.com//ChromeDevTools/chrome-devtools-mcp,GitHub_TypeScript_daily,2026-02-13 03:19:19
5,PowerToys,Microsoft PowerToys is a collection of utilities that supercharge productivity and customization on Windows,crutkas,C#,"129,604","7,707",315 stars today,https://github.com//microsoft/PowerToys,GitHub_C#_daily,2026-02-13 03:19:19
6,AionUi,"Free, local, open-source 24/7 Cowork and OpenClaw for Gemini CLI, Claude Code, Codex, OpenCode, Qwen Code, Goose CLI, Auggie, and more | 🌟 Star if you like it!",kuishou68,TypeScript,"15,276","1,158",257 stars today,https://github.com//iOfficeAI/AionUi,GitHub_TypeScript_daily,2026-02-13 03:19:19
7,awesome-llm-apps,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models.",Shubhamsaboo,Python,"94,281","13,674",274 stars today,https://github.com//Shubhamsaboo/awesome-llm-apps,GitHub_Python_daily,2026-02-13 03:19:19
8,rowboat,"Open-source AI coworker, with memory",ramnique,TypeScript,"5,031",400,199 stars today,https://github.com//rowboatlabs/rowboat,GitHub_TypeScript_daily,2026-02-13 03:19:19
9,gh-aw,GitHub Agentic Workflows,Copilot,Go,"1,978",138,419 stars today,https://github.com//github/gh-aw,GitHub_Go_daily,2026-02-13 03:19:19
10,unsloth,"Fine-tuning & Reinforcement Learning for LLMs. 🦥 Train OpenAI gpt-oss, DeepSeek, Qwen, Llama, Gemma, TTS 2x faster with 70% less VRAM.",danielhanchen,Python,"51,997","4,306",100 stars today,https://github.com//unslothai/unsloth,GitHub_Python_daily,2026-02-13 03:19:19
11,cinny,Yet another matrix client,ajbura,TypeScript,"2,838",389,28 stars today,https://github.com//cinnyapp/cinny,GitHub_TypeScript_daily,2026-02-13 03:19:19
12,claude-skills,66 Specialized Skills for Full-Stack Developers. Transform Claude Code into your expert pair programmer.,Jeffallan,Python,"1,544",115,248 stars today,https://github.com//Jeffallan/claude-skills,GitHub_Python_daily,2026-02-13 03:19:19
13,Hands-On-Large-Language-Models,"Official code repo for the O'Reilly Book - ""Hands-On Large Language Models""",MaartenGr,Jupyter Notebook,"20,850","4,968",337 stars today,https://github.com//HandsOnLLM/Hands-On-Large-Language-Models,GitHub_Jupyter Notebook_daily,2026-02-13 03:19:19
1,shannon,"Fully autonomous AI hacker to find actual exploits in your web apps. Shannon has achieved a 96.15% success rate on the hint-free, source-aware XBOW Benchmark.",ajmallesh,TypeScript,"21,110","2,136","16,186 stars this week",https://github.com//KeygraphHQ/shannon,GitHub_TypeScript_weekly,2026-02-13 03:19:19
2,skills,Skills Catalog for Codex,gverma-openai,Python,"8,161",456,"4,578 stars this week",https://github.com//openai/skills,GitHub_Python_weekly,2026-02-13 03:19:19
