index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,skills,,burtenshaw,Python,"2,312",169,323 stars today,https://github.com//huggingface/skills,GitHub_Python_daily,2026-02-23 02:54:42
2,pentagi,✨ Fully autonomous AI Agents system capable of performing complex penetration testing tasks,asdek,Go,"6,686",790,"1,599 stars today",https://github.com//vxcontrol/pentagi,GitHub_Go_daily,2026-02-23 02:54:42
3,claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",actions-user,Shell,"68,837","5,400",500 stars today,https://github.com//anthropics/claude-code,GitHub_Shell_daily,2026-02-23 02:54:42
4,system-prompts-and-models-of-ai-tools,"FULL Augment Code, Claude Code, Cluely, CodeBuddy, Comet, Cursor, Devin AI, Junie, Kiro, Leap.new, Lovable, Manus, NotionAI, Orchids.app, Perplexity, Poke, Qoder, Replit, Same.dev, Trae, Traycer AI, VSCode Agent, Warp.dev, Windsurf, Xcode, Z.ai Code, Dia & v0. (And other Open Sourced) System Prompts, Internal Tools & AI Models",x1xhlol,,"117,181","30,371",914 stars today,https://github.com//x1xhlol/system-prompts-and-models-of-ai-tools,GitHub__daily,2026-02-23 02:54:42
5,stremio-web,Stremio - Freedom to Stream,nklhtv,JavaScript,"9,642","1,065",251 stars today,https://github.com//Stremio/stremio-web,GitHub_JavaScript_daily,2026-02-23 02:54:42
6,OpenBB,"Financial data platform for analysts, quants and AI agents.",jmaslek,Python,"60,888","5,941",148 stars today,https://github.com//OpenBB-finance/OpenBB,GitHub_Python_daily,2026-02-23 02:54:42
7,agents,Build and deploy AI Agents on Cloudflare,threepointone,TypeScript,"3,655",400,263 stars today,https://github.com//cloudflare/agents,GitHub_TypeScript_daily,2026-02-23 02:54:42
8,GitNexus,"GitNexus: The Zero-Server Code Intelligence Engine - GitNexus is a client-side knowledge graph creator that runs entirely in your browser. Drop in a GitHub repo or ZIP file, and get an interactive knowledge graph wit a built in Graph RAG Agent. Perfect for code exploration",abhigyanpatwari,TypeScript,"1,390",108,419 stars today,https://github.com//abhigyanpatwari/GitNexus,GitHub_TypeScript_daily,2026-02-23 02:54:42
9,FossFLOW,Make beautiful isometric infrastructure diagrams,markmanx,TypeScript,"18,067","1,174",342 stars today,https://github.com//stan-smith/FossFLOW,GitHub_TypeScript_daily,2026-02-23 02:54:42
1,zvec,"A lightweight, lightning-fast, in-process vector database",iaojnh,C++,"6,846",375,"4,587 stars this week",https://github.com//alibaba/zvec,GitHub_C++_weekly,2026-02-23 02:54:42
