index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,superpowers,Claude Code superpowers: core skills library,obra,Shell,"20,094","1,522","1,566 stars today",https://github.com//obra/superpowers,GitHub_Shell_daily,2026-01-14 02:49:05
2,icloud_photos_downloader,A command-line tool to download photos from iCloud,AndreyNikiforov,Python,"10,916",724,364 stars today,https://github.com//icloud-photos-downloader/icloud_photos_downloader,GitHub_Python_daily,2026-01-14 02:49:05
3,frigate,NVR with realtime local object detection for IP cameras,NickM-27,TypeScript,"28,900","2,702",38 stars today,https://github.com//blakeblackshear/frigate,GitHub_TypeScript_daily,2026-01-14 02:49:05
4,the-algorithm,Source code for the X Recommendation Algorithm,dzhao,Scala,"69,470","12,851",43 stars today,https://github.com//twitter/the-algorithm,GitHub_Scala_daily,2026-01-14 02:49:05
5,home-assistant.io,📘 Home Assistant User documentation,frenck,HTML,"8,278","8,112",184 stars today,https://github.com//home-assistant/home-assistant.io,GitHub_HTML_daily,2026-01-14 02:49:05
6,buzz,Buzz transcribes and translates audio offline on your personal computer. Powered by OpenAI's Whisper.,chidiwilliams,Python,"16,633","1,236",263 stars today,https://github.com//chidiwilliams/buzz,GitHub_Python_daily,2026-01-14 02:49:05
7,tiny-gpu,A minimal GPU design in Verilog to learn how GPUs work from the ground up,adam-maj,SystemVerilog,"9,743",770,140 stars today,https://github.com//adam-maj/tiny-gpu,GitHub_SystemVerilog_daily,2026-01-14 02:49:05
8,IPTV,M3U Playlist for free TV channels,KAMI911,Python,"10,520","1,727",319 stars today,https://github.com//Free-TV/IPTV,GitHub_Python_daily,2026-01-14 02:49:05
9,onlook,"The Cursor for Designers • An Open-Source AI-First Design tool • Visually build, style, and edit your React App with AI",Kitenite,TypeScript,"24,035","1,776",42 stars today,https://github.com//onlook-dev/onlook,GitHub_TypeScript_daily,2026-01-14 02:49:05
1,opencode,The open source coding agent.,thdxr,TypeScript,"66,750","5,769","15,284 stars this week",https://github.com//anomalyco/opencode,GitHub_TypeScript_weekly,2026-01-14 02:49:05
2,ralph-claude-code,Autonomous AI development loop for Claude Code with intelligent exit detection,frankbria,Shell,"2,534",167,"1,569 stars this week",https://github.com//frankbria/ralph-claude-code,GitHub_Shell_weekly,2026-01-14 02:49:05
3,web-check,🕵️‍♂️ All-in-one OSINT tool for analysing any website,Lissy93,TypeScript,"29,619","2,363","2,221 stars this week",https://github.com//Lissy93/web-check,GitHub_TypeScript_weekly,2026-01-14 02:49:05
4,UI-TARS-desktop,The Open-Source Multimodal AI Agent Stack: Connecting Cutting-Edge AI Models and Agent Infra,ulivz,TypeScript,"23,431","2,277","2,718 stars this week",https://github.com//bytedance/UI-TARS-desktop,GitHub_TypeScript_weekly,2026-01-14 02:49:05
