index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,markitdown,Python tool for converting files and office documents to Markdown.,afourney,Python,"52,907","2,618",822 stars today,https://github.com//microsoft/markitdown,GitHub_Python_daily,2025-04-24 02:33:56
2,hydra,Hydra is a game launcher with its own embedded bittorrent client,zamitto,TypeScript,"12,615","3,553",146 stars today,https://github.com//hydralauncher/hydra,GitHub_TypeScript_daily,2025-04-24 02:33:56
3,pocketbase,Open Source realtime backend in 1 file,ganigeorgiev,Go,"46,079","2,264",391 stars today,https://github.com//pocketbase/pocketbase,GitHub_Go_daily,2025-04-24 02:33:56
4,UI-TARS,,pooruss,Python,"4,496",305,96 stars today,https://github.com//bytedance/UI-TARS,GitHub_Python_daily,2025-04-24 02:33:56
5,courses,Anthropic's educational courses,Colt,Jupyter Notebook,"10,635",960,383 stars today,https://github.com//anthropics/courses,GitHub_Jupyter Notebook_daily,2025-04-24 02:33:56
6,drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",1ilit,JavaScript,"27,790","1,957",275 stars today,https://github.com//drawdb-io/drawdb,GitHub_JavaScript_daily,2025-04-24 02:33:56
7,coding-interview-university,A complete computer science study plan to become a software engineer.,jwasham,,"315,756","78,562",335 stars today,https://github.com//jwasham/coding-interview-university,GitHub__daily,2025-04-24 02:33:56
8,cs-self-learning,计算机自学指南,PKUFlyingPig,HTML,"62,655","7,275",147 stars today,https://github.com//PKUFlyingPig/cs-self-learning,GitHub_HTML_daily,2025-04-24 02:33:56
9,developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",kamranahmedse,TypeScript,"315,369","40,955",472 stars today,https://github.com//kamranahmedse/developer-roadmap,GitHub_TypeScript_daily,2025-04-24 02:33:56
10,BitNet,Official inference framework for 1-bit LLMs,potassiummmm,C++,"16,647","1,194",538 stars today,https://github.com//microsoft/BitNet,GitHub_C++_daily,2025-04-24 02:33:56
1,HowToCook,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Simplified Chinese only).,Anduin2017,Dockerfile,"79,960","9,606","8,638 stars this week",https://github.com//Anduin2017/HowToCook,GitHub_Dockerfile_weekly,2025-04-24 02:33:56
2,cvelistV5,CVE cache of the official CVE List in CVE JSON 5 format,hkong-mitre,,"1,897",441,876 stars this week,https://github.com//CVEProject/cvelistV5,GitHub__weekly,2025-04-24 02:33:56
3,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"26,362","4,525","4,344 stars this week",https://github.com//virattt/ai-hedge-fund,GitHub_Python_weekly,2025-04-24 02:33:56
4,fastmcp,"🚀 The fast, Pythonic way to build MCP servers and clients",jlowin,Python,"7,182",372,"2,069 stars this week",https://github.com//jlowin/fastmcp,GitHub_Python_weekly,2025-04-24 02:33:56
5,developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",kamranahmedse,TypeScript,"315,369","40,955","1,208 stars this week",https://github.com//kamranahmedse/developer-roadmap,GitHub_TypeScript_weekly,2025-04-24 02:33:56
6,inbox-zero,AI personal assistant for email. Open source app to help you reach inbox zero fast.,elie222,TypeScript,"6,843",696,"1,210 stars this week",https://github.com//elie222/inbox-zero,GitHub_TypeScript_weekly,2025-04-24 02:33:56
7,anx-reader,"Featuring powerful AI capabilities and supporting various e-book formats, it makes reading smarter and more focused.",Anxcye,Dart,"4,518",249,730 stars this week,https://github.com//Anxcye/anx-reader,GitHub_Dart_weekly,2025-04-24 02:33:56
8,vanna,🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.,zainhoda,Python,"16,932","1,496","1,422 stars this week",https://github.com//vanna-ai/vanna,GitHub_Python_weekly,2025-04-24 02:33:56
9,cursor-free-vip,[Support 0.48.x]（Reset Cursor AI MachineID & Bypass Higher Token Limit） Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.,yeongpin,Python,"21,064","2,620","4,013 stars this week",https://github.com//yeongpin/cursor-free-vip,GitHub_Python_weekly,2025-04-24 02:33:56
10,nocobase,"NocoBase is an extensibility-first, open-source no-code/low-code platform for building business applications and enterprise solutions.",chenos,TypeScript,"15,216","1,664","1,060 stars this week",https://github.com//nocobase/nocobase,GitHub_TypeScript_weekly,2025-04-24 02:33:56
11,markitdown,Python tool for converting files and office documents to Markdown.,afourney,Python,"52,907","2,618","3,243 stars this week",https://github.com//microsoft/markitdown,GitHub_Python_weekly,2025-04-24 02:33:56
12,docmost,Docmost is an open-source collaborative wiki and documentation software. It is an open-source alternative to Confluence and Notion.,Philipinho,TypeScript,"14,710",711,"1,270 stars this week",https://github.com//docmost/docmost,GitHub_TypeScript_weekly,2025-04-24 02:33:56
13,PDFMathTranslate,PDF scientific paper translation with preserved formats - 基于 AI 完整保留排版的 PDF 文档全文双语翻译，支持 Google/DeepL/Ollama/OpenAI 等服务，提供 CLI/GUI/MCP/Docker/Zotero,Byaidu,Python,"21,656","1,835","1,070 stars this week",https://github.com//Byaidu/PDFMathTranslate,GitHub_Python_weekly,2025-04-24 02:33:56
14,meeting-minutes,"A free and open source, self hosted Ai based live meeting note taker and minutes summary generator that can completely run in your Local device (Mac OS and windows OS Support added. Working on adding linux support soon) https://meetily.zackriya.com/",sujithatzackriya,C++,"4,509",307,"1,553 stars this week",https://github.com//Zackriya-Solutions/meeting-minutes,GitHub_C++_weekly,2025-04-24 02:33:56
15,olmocr,Toolkit for linearizing PDFs for LLM datasets/training,jakep-allenai,Python,"11,845",807,678 stars this week,https://github.com//allenai/olmocr,GitHub_Python_weekly,2025-04-24 02:33:56
16,stagehand,An AI web browsing framework focused on simplicity and extensibility.,seanmcguire12,TypeScript,"11,159",612,"1,402 stars this week",https://github.com//browserbase/stagehand,GitHub_TypeScript_weekly,2025-04-24 02:33:56
17,hydra,Hydra is a game launcher with its own embedded bittorrent client,zamitto,TypeScript,"12,615","3,553",198 stars this week,https://github.com//hydralauncher/hydra,GitHub_TypeScript_weekly,2025-04-24 02:33:56
1,cursor-free-vip,[Support 0.48.x]（Reset Cursor AI MachineID & Bypass Higher Token Limit） Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.,yeongpin,Python,"21,064","2,620","16,924 stars this month",https://github.com//yeongpin/cursor-free-vip,GitHub_Python_monthly,2025-04-24 02:33:56
2,awesome-mcp-servers,A collection of MCP servers.,punkpeye,,"42,072","3,048","27,827 stars this month",https://github.com//punkpeye/awesome-mcp-servers,GitHub__monthly,2025-04-24 02:33:56
3,youtube-music,YouTube Music Desktop App bundled with custom plugins (and built-in ad blocker / downloader),JellyBrick,TypeScript,"18,758",970,"7,428 stars this month",https://github.com//th-ch/youtube-music,GitHub_TypeScript_monthly,2025-04-24 02:33:56
4,ai-agents-for-beginners,10 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"16,692","4,159","11,578 stars this month",https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_monthly,2025-04-24 02:33:56
5,n8n,"Fair-code workflow automation platform with native AI capabilities. Combine visual building with custom code, self-host or cloud, 400+ integrations.",janober,TypeScript,"85,037","22,977","15,271 stars this month",https://github.com//n8n-io/n8n,GitHub_TypeScript_monthly,2025-04-24 02:33:56
6,cvelistV5,CVE cache of the official CVE List in CVE JSON 5 format,hkong-mitre,,"1,897",441,917 stars this month,https://github.com//CVEProject/cvelistV5,GitHub__monthly,2025-04-24 02:33:56
7,awesome-llm-apps,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models.",Shubhamsaboo,Python,"29,649","3,313","9,442 stars this month",https://github.com//Shubhamsaboo/awesome-llm-apps,GitHub_Python_monthly,2025-04-24 02:33:56
8,mcp-go,"A Go implementation of the Model Context Protocol (MCP), enabling seamless integration between LLM applications and external data sources and tools.",ezynda3,Go,"3,794",307,"2,749 stars this month",https://github.com//mark3labs/mcp-go,GitHub_Go_monthly,2025-04-24 02:33:56
9,newsnow,Elegant reading of real-time and hottest news,ourongxing,TypeScript,"9,177","2,551","4,301 stars this month",https://github.com//ourongxing/newsnow,GitHub_TypeScript_monthly,2025-04-24 02:33:56
10,spring-ai-alibaba,Agentic AI Framework for Java Developers,chickenlj,Java,"2,455",468,"1,247 stars this month",https://github.com//alibaba/spring-ai-alibaba,GitHub_Java_monthly,2025-04-24 02:33:56
11,awesome-cursorrules,📄 A curated list of awesome .cursorrules files,PatrickJS,,"23,094","1,764","5,775 stars this month",https://github.com//PatrickJS/awesome-cursorrules,GitHub__monthly,2025-04-24 02:33:56
1,HowToCook,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Simplified Chinese only).,Anduin2017,Dockerfile,"79,960","9,606","8,638 stars this week",https://github.com//Anduin2017/HowToCook,GitHub_Dockerfile_weekly,2025-04-24 02:33:56
2,cvelistV5,CVE cache of the official CVE List in CVE JSON 5 format,hkong-mitre,,"1,897",441,876 stars this week,https://github.com//CVEProject/cvelistV5,GitHub__weekly,2025-04-24 02:33:56
3,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"26,362","4,525","4,344 stars this week",https://github.com//virattt/ai-hedge-fund,GitHub_Python_weekly,2025-04-24 02:33:56
4,fastmcp,"🚀 The fast, Pythonic way to build MCP servers and clients",jlowin,Python,"7,182",372,"2,069 stars this week",https://github.com//jlowin/fastmcp,GitHub_Python_weekly,2025-04-24 02:33:56
5,developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",kamranahmedse,TypeScript,"315,369","40,955","1,208 stars this week",https://github.com//kamranahmedse/developer-roadmap,GitHub_TypeScript_weekly,2025-04-24 02:33:56
6,inbox-zero,AI personal assistant for email. Open source app to help you reach inbox zero fast.,elie222,TypeScript,"6,843",696,"1,210 stars this week",https://github.com//elie222/inbox-zero,GitHub_TypeScript_weekly,2025-04-24 02:33:56
7,anx-reader,"Featuring powerful AI capabilities and supporting various e-book formats, it makes reading smarter and more focused.",Anxcye,Dart,"4,518",249,730 stars this week,https://github.com//Anxcye/anx-reader,GitHub_Dart_weekly,2025-04-24 02:33:56
8,vanna,🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.,zainhoda,Python,"16,932","1,496","1,422 stars this week",https://github.com//vanna-ai/vanna,GitHub_Python_weekly,2025-04-24 02:33:56
9,cursor-free-vip,[Support 0.48.x]（Reset Cursor AI MachineID & Bypass Higher Token Limit） Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.,yeongpin,Python,"21,064","2,620","4,013 stars this week",https://github.com//yeongpin/cursor-free-vip,GitHub_Python_weekly,2025-04-24 02:33:56
10,nocobase,"NocoBase is an extensibility-first, open-source no-code/low-code platform for building business applications and enterprise solutions.",chenos,TypeScript,"15,216","1,664","1,060 stars this week",https://github.com//nocobase/nocobase,GitHub_TypeScript_weekly,2025-04-24 02:33:56
11,markitdown,Python tool for converting files and office documents to Markdown.,afourney,Python,"52,907","2,618","3,243 stars this week",https://github.com//microsoft/markitdown,GitHub_Python_weekly,2025-04-24 02:33:56
12,docmost,Docmost is an open-source collaborative wiki and documentation software. It is an open-source alternative to Confluence and Notion.,Philipinho,TypeScript,"14,710",711,"1,270 stars this week",https://github.com//docmost/docmost,GitHub_TypeScript_weekly,2025-04-24 02:33:56
13,PDFMathTranslate,PDF scientific paper translation with preserved formats - 基于 AI 完整保留排版的 PDF 文档全文双语翻译，支持 Google/DeepL/Ollama/OpenAI 等服务，提供 CLI/GUI/MCP/Docker/Zotero,Byaidu,Python,"21,656","1,835","1,070 stars this week",https://github.com//Byaidu/PDFMathTranslate,GitHub_Python_weekly,2025-04-24 02:33:56
14,meeting-minutes,"A free and open source, self hosted Ai based live meeting note taker and minutes summary generator that can completely run in your Local device (Mac OS and windows OS Support added. Working on adding linux support soon) https://meetily.zackriya.com/",sujithatzackriya,C++,"4,509",307,"1,553 stars this week",https://github.com//Zackriya-Solutions/meeting-minutes,GitHub_C++_weekly,2025-04-24 02:33:56
15,olmocr,Toolkit for linearizing PDFs for LLM datasets/training,jakep-allenai,Python,"11,845",807,678 stars this week,https://github.com//allenai/olmocr,GitHub_Python_weekly,2025-04-24 02:33:56
