index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"14,350","2,520","1,071 stars today",https://github.com//virattt/ai-hedge-fund,GitHub_Python_daily,2025-03-09 02:22:42
2,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"50,391","5,962",598 stars today,https://github.com//geekan/MetaGPT,GitHub_Python_daily,2025-03-09 02:22:42
3,AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",Auto-GPT-Bot,Python,"172,581","45,237",99 stars today,https://github.com//Significant-Gravitas/AutoGPT,GitHub_Python_daily,2025-03-09 02:22:42
4,OpenHands,"🙌 OpenHands: Code Less, Make More",dependabot,Python,"49,455","5,439",180 stars today,https://github.com//All-Hands-AI/OpenHands,GitHub_Python_daily,2025-03-09 02:22:42
5,rayhunter,Rust tool to detect cell site simulators on an orbic mobile hotspot,wgreenberg,Rust,856,54,217 stars today,https://github.com//EFForg/rayhunter,GitHub_Rust_daily,2025-03-09 02:22:42
6,spotube,🎧 Open source Spotify client that doesn't require Premium nor uses Electron! Available for both desktop & mobile!,KRTirtho,Dart,"36,979","1,522",403 stars today,https://github.com//KRTirtho/spotube,GitHub_Dart_daily,2025-03-09 02:22:42
7,browser-use,Make websites accessible for AI agents,MagMueller,Python,"36,916","3,823",422 stars today,https://github.com//browser-use/browser-use,GitHub_Python_daily,2025-03-09 02:22:42
8,dagger,An open-source runtime for composable workflows. Great for AI agents and CI/CD.,aluzzardi,Go,"12,372",654,48 stars today,https://github.com//dagger/dagger,GitHub_Go_daily,2025-03-09 02:22:42
9,camel,🐫 CAMEL: Finding the Scaling Law of Agents. The first and the best multi-agent framework. https://www.camel-ai.org,Wendong-Fan,Python,"7,387",839,350 stars today,https://github.com//camel-ai/camel,GitHub_Python_daily,2025-03-09 02:22:42
10,PowerToys,Windows system utilities to maximize productivity,crutkas,C#,"115,885","6,828",184 stars today,https://github.com//microsoft/PowerToys,GitHub_C#_daily,2025-03-09 02:22:42
11,generative-ai-for-beginners,"21 Lessons, Get Started Building with Generative AI 🔗 https://microsoft.github.io/generative-ai-for-beginners/",koreyspace,Jupyter Notebook,"74,071","38,150",577 stars today,https://github.com//microsoft/generative-ai-for-beginners,GitHub_Jupyter Notebook_daily,2025-03-09 02:22:42
12,eino,The ultimate LLM/AI application development framework in Golang.,shentongmartin,Go,"2,052",130,89 stars today,https://github.com//cloudwego/eino,GitHub_Go_daily,2025-03-09 02:22:42
13,marker,Convert PDF to markdown + JSON quickly with high accuracy,VikParuchuri,Python,"22,318","1,359",205 stars today,https://github.com//VikParuchuri/marker,GitHub_Python_daily,2025-03-09 02:22:42
14,grpc-gateway,gRPC to JSON proxy generator following the gRPC HTTP spec,renovate,Go,"18,923","2,293",67 stars today,https://github.com//grpc-ecosystem/grpc-gateway,GitHub_Go_daily,2025-03-09 02:22:42
