index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,data-formulator,🪄 Create rich visualizations with AI,Chenglong-MS,TypeScript,"9,493",750,275 stars today,https://github.com//microsoft/data-formulator,GitHub_TypeScript_daily,2025-03-20 02:31:28
2,glance,A self-hosted dashboard that puts all your feeds in one place,svilenmarkov,Go,"18,797",670,699 stars today,https://github.com//glanceapp/glance,GitHub_Go_daily,2025-03-20 02:31:28
3,AFFiNE,"There can be more than Notion and Miro. AFFiNE(pronounced [ə‘fain]) is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use.",himself65,TypeScript,"47,460","3,134",253 stars today,https://github.com//toeverything/AFFiNE,GitHub_TypeScript_daily,2025-03-20 02:31:28
4,dice,"DiceDB is an open-source, fast, reactive, in-memory database optimized for modern hardware.",arpitbbhayani,Go,"9,154","1,255",279 stars today,https://github.com//DiceDB/dice,GitHub_Go_daily,2025-03-20 02:31:28
5,maple-font,"Maple Mono: Open source monospace font with round corner, ligatures and Nerd-Font for IDE and terminal, fine-grained customization options. 带连字和控制台图标的圆角等宽字体，中英文宽度完美2:1，细粒度的自定义选项",subframe7536,Python,"10,063",213,700 stars today,https://github.com//subframe7536/maple-font,GitHub_Python_daily,2025-03-20 02:31:28
6,ollama-deep-researcher,Fully local web research and report writing assistant,rlancemartin,Python,"5,483",556,445 stars today,https://github.com//langchain-ai/ollama-deep-researcher,GitHub_Python_daily,2025-03-20 02:31:28
7,shadcn-admin,Admin Dashboard UI built with Shadcn and Vite.,satnaing,TypeScript,"4,864",658,176 stars today,https://github.com//satnaing/shadcn-admin,GitHub_TypeScript_daily,2025-03-20 02:31:28
8,ai-engineering-hub,"In-depth tutorials on LLMs, RAGs and real-world AI agent applications.",patchy631,Jupyter Notebook,"5,916","1,082",425 stars today,https://github.com//patchy631/ai-engineering-hub,GitHub_Jupyter Notebook_daily,2025-03-20 02:31:28
9,awesome-mcp-servers,A collection of MCP servers.,punkpeye,,"12,334",807,898 stars today,https://github.com//punkpeye/awesome-mcp-servers,GitHub__daily,2025-03-20 02:31:28
10,RD-Agent,"Research and development (R&D) is crucial for the enhancement of industrial productivity, especially in the AI era, where the core aspects of R&D are mainly focused on data and models. We are committed to automating these high-value generic R&D processes through our open source R&D automation tool RD-Agent, which lets AI drive data-driven AI.",WinstonLiyt,Python,"3,372",282,104 stars today,https://github.com//microsoft/RD-Agent,GitHub_Python_daily,2025-03-20 02:31:28
11,osv-scanner,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,another-rex,Go,"6,806",394,104 stars today,https://github.com//google/osv-scanner,GitHub_Go_daily,2025-03-20 02:31:28
12,fragments,Open-source Next.js template for building apps that are fully generated by AI. By E2B.,mishushakov,TypeScript,"4,529",609,254 stars today,https://github.com//e2b-dev/fragments,GitHub_TypeScript_daily,2025-03-20 02:31:28
13,tech-interview-handbook,💯 Curated coding interview preparation materials for busy software engineers,yangshun,TypeScript,"123,219","15,132",87 stars today,https://github.com//yangshun/tech-interview-handbook,GitHub_TypeScript_daily,2025-03-20 02:31:28
1,ollama-deep-researcher,Fully local web research and report writing assistant,rlancemartin,Python,"5,483",556,"2,373 stars this week",https://github.com//langchain-ai/ollama-deep-researcher,GitHub_Python_weekly,2025-03-20 02:31:28
2,ai-engineering-hub,"In-depth tutorials on LLMs, RAGs and real-world AI agent applications.",patchy631,Jupyter Notebook,"5,916","1,082","1,052 stars this week",https://github.com//patchy631/ai-engineering-hub,GitHub_Jupyter Notebook_weekly,2025-03-20 02:31:28
3,Chat2DB,"🔥🔥🔥AI-driven database tool and SQL client, The hottest GUI client, supporting MySQL, Oracle, PostgreSQL, DB2, SQL Server, DB2, SQLite, H2, ClickHouse, and more.",shanhexi,Java,"21,121","2,327","1,320 stars this week",https://github.com//CodePhiliaX/Chat2DB,GitHub_Java_weekly,2025-03-20 02:31:28
4,TypeScript,TypeScript is a superset of JavaScript that compiles to clean JavaScript output.,ahejlsberg,TypeScript,"103,569","12,749","1,067 stars this week",https://github.com//microsoft/TypeScript,GitHub_TypeScript_weekly,2025-03-20 02:31:28
5,freeCodeCamp,freeCodeCamp.org's open-source codebase and curriculum. Learn to code for free.,ojeytonwilliams,TypeScript,"413,703","39,431","2,359 stars this week",https://github.com//freeCodeCamp/freeCodeCamp,GitHub_TypeScript_weekly,2025-03-20 02:31:28
6,camel,🐫 CAMEL: Finding the Scaling Law of Agents. The first and the best multi-agent framework. https://www.camel-ai.org,Wendong-Fan,Python,"10,764","1,103","1,636 stars this week",https://github.com//camel-ai/camel,GitHub_Python_weekly,2025-03-20 02:31:28
7,browser-use,Make websites accessible for AI agents,MagMueller,Python,"46,191","4,748","4,844 stars this week",https://github.com//browser-use/browser-use,GitHub_Python_weekly,2025-03-20 02:31:28
8,awesome-mcp-servers,A collection of MCP servers.,punkpeye,,"12,334",807,"4,138 stars this week",https://github.com//punkpeye/awesome-mcp-servers,GitHub__weekly,2025-03-20 02:31:28
9,mcp-playwright,"Playwright Model Context Protocol Server - Tool to automate Browsers and APIs in Claude Desktop, Cline, Cursor IDE and More 🔌",executeautomation,TypeScript,"1,073",107,539 stars this week,https://github.com//executeautomation/mcp-playwright,GitHub_TypeScript_weekly,2025-03-20 02:31:28
10,RA.Aid,Develop software autonomously.,ai-christianson,Python,"1,345",122,589 stars this week,https://github.com//ai-christianson/RA.Aid,GitHub_Python_weekly,2025-03-20 02:31:28
1,source-sdk-2013,The 2013 edition of the Source SDK,JoeLudwig,C++,"8,479","2,536","4,149 stars this month",https://github.com//ValveSoftware/source-sdk-2013,GitHub_C++_monthly,2025-03-20 02:31:28
2,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"52,940","6,268","6,600 stars this month",https://github.com//geekan/MetaGPT,GitHub_Python_monthly,2025-03-20 02:31:28
3,ladybird,Truly independent web browser,awesomekling,C++,"36,073","1,506","8,080 stars this month",https://github.com//LadybirdBrowser/ladybird,GitHub_C++_monthly,2025-03-20 02:31:28
4,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"83,763","12,348","14,789 stars this month",https://github.com//langgenius/dify,GitHub_TypeScript_monthly,2025-03-20 02:31:28
5,glance,A self-hosted dashboard that puts all your feeds in one place,svilenmarkov,Go,"18,797",670,"7,551 stars this month",https://github.com//glanceapp/glance,GitHub_Go_monthly,2025-03-20 02:31:28
6,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"18,304","3,267","9,483 stars this month",https://github.com//virattt/ai-hedge-fund,GitHub_Python_monthly,2025-03-20 02:31:28
7,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"20,783","1,695","9,247 stars this month",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_monthly,2025-03-20 02:31:28
8,open_deep_research,,rlancemartin,Jupyter Notebook,"2,324",313,"1,714 stars this month",https://github.com//langchain-ai/open_deep_research,GitHub_Jupyter Notebook_monthly,2025-03-20 02:31:28
9,awesome-mcp-servers,A collection of MCP servers.,punkpeye,,"12,334",807,"8,481 stars this month",https://github.com//punkpeye/awesome-mcp-servers,GitHub__monthly,2025-03-20 02:31:28
10,build-your-own-x,Master programming by recreating your favorite technologies from scratch.,danistefanovic,Markdown,"360,021","33,421","23,890 stars this month",https://github.com//codecrafters-io/build-your-own-x,GitHub_Markdown_monthly,2025-03-20 02:31:28
11,pandas-ai,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG.",gventuri,Python,"18,216","1,697","3,713 stars this month",https://github.com//sinaptik-ai/pandas-ai,GitHub_Python_monthly,2025-03-20 02:31:28
12,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"16,482","1,821","6,617 stars this month",https://github.com//jingyaogong/minimind,GitHub_Python_monthly,2025-03-20 02:31:28
13,uBlock,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,gorhill,JavaScript,"51,753","3,390","2,142 stars this month",https://github.com//gorhill/uBlock,GitHub_JavaScript_monthly,2025-03-20 02:31:28
