index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,awesome-mcp-servers,A collection of MCP servers.,punkpeye,,"20,409","1,348","1,036 stars today",https://github.com//punkpeye/awesome-mcp-servers,GitHub__daily,2025-03-31 02:28:16
2,gitdiagram,"Free, simple, fast interactive diagrams for any GitHub repository",ahmedkhaleel2004,TypeScript,"4,496",309,537 stars today,https://github.com//ahmedkhaleel2004/gitdiagram,GitHub_TypeScript_daily,2025-03-31 02:28:16
3,whatsmeow,Go library for the WhatsApp web multidevice API,tulir,Go,"2,739",500,59 stars today,https://github.com//tulir/whatsmeow,GitHub_Go_daily,2025-03-31 02:28:16
4,generative-ai-for-beginners,"21 Lessons, Get Started Building with Generative AI 🔗 https://microsoft.github.io/generative-ai-for-beginners/",koreyspace,Jupyter Notebook,"76,544","39,633",159 stars today,https://github.com//microsoft/generative-ai-for-beginners,GitHub_Jupyter Notebook_daily,2025-03-31 02:28:16
5,youtube-music,YouTube Music Desktop App bundled with custom plugins (and built-in ad blocker / downloader),JellyBrick,TypeScript,"11,724",640,36 stars today,https://github.com//th-ch/youtube-music,GitHub_TypeScript_daily,2025-03-31 02:28:16
6,awesome-llm-apps,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models.",Shubhamsaboo,Python,"25,593","2,895","1,143 stars today",https://github.com//Shubhamsaboo/awesome-llm-apps,GitHub_Python_daily,2025-03-31 02:28:16
7,perfetto,"Performance instrumentation and tracing for Android, Linux and Chrome",LalitMaganti,C++,"3,330",403,96 stars today,https://github.com//google/perfetto,GitHub_C++_daily,2025-03-31 02:28:16
8,helpers,Causify development system,gpsaggese,Python,83,103,7 stars today,https://github.com//causify-ai/helpers,GitHub_Python_daily,2025-03-31 02:28:16
9,OrcaSlicer,"G-code generator for 3D printers (Bambu, Prusa, Voron, VzBot, RatRig, Creality, etc.)",SoftFever,C++,"9,217","1,115",9 stars today,https://github.com//SoftFever/OrcaSlicer,GitHub_C++_daily,2025-03-31 02:28:16
10,stable-diffusion-webui,Stable Diffusion web UI,AUTOMATIC1111,Python,"150,269","27,998",90 stars today,https://github.com//AUTOMATIC1111/stable-diffusion-webui,GitHub_Python_daily,2025-03-31 02:28:16
11,neovim,Vim-fork focused on extensibility and usability,zeertzjq,Vim Script,"87,972","5,970",65 stars today,https://github.com//neovim/neovim,GitHub_Vim Script_daily,2025-03-31 02:28:16
12,coolify,An open-source & self-hostable Heroku / Netlify / Vercel alternative.,andrasbacsai,PHP,"39,212","2,320",96 stars today,https://github.com//coollabsio/coolify,GitHub_PHP_daily,2025-03-31 02:28:16
13,fastmcp,"The fast, Pythonic way to build Model Context Protocol servers 🚀",jlowin,Python,"2,424",123,316 stars today,https://github.com//jlowin/fastmcp,GitHub_Python_daily,2025-03-31 02:28:16
14,Magisk,The Magic Mask for Android,topjohnwu,C++,"51,804","13,522",30 stars today,https://github.com//topjohnwu/Magisk,GitHub_C++_daily,2025-03-31 02:28:16
1,awesome-llm-apps,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models.",Shubhamsaboo,Python,"25,593","2,895","4,308 stars this week",https://github.com//Shubhamsaboo/awesome-llm-apps,GitHub_Python_weekly,2025-03-31 02:28:16
2,Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,hacksider,Python,"48,808","7,168","3,569 stars this week",https://github.com//hacksider/Deep-Live-Cam,GitHub_Python_weekly,2025-03-31 02:28:16
3,spring-ai-alibaba,Agentic AI Framework for Java Developers,chickenlj,Java,"1,899",370,687 stars this week,https://github.com//alibaba/spring-ai-alibaba,GitHub_Java_weekly,2025-03-31 02:28:16
4,newsnow,Elegant reading of real-time and hottest news,ourongxing,TypeScript,"7,084","1,574","2,034 stars this week",https://github.com//ourongxing/newsnow,GitHub_TypeScript_weekly,2025-03-31 02:28:16
5,ruoyi-ai,RuoYi AI 是一个全栈式 AI 开发平台，旨在帮助开发者快速构建和部署个性化的 AI 应用。,ageerle,Java,"2,235",508,"1,280 stars this week",https://github.com//ageerle/ruoyi-ai,GitHub_Java_weekly,2025-03-31 02:28:16
6,DesktopCommanderMCP,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities",wonderwhy-er,TypeScript,"1,224",121,874 stars this week,https://github.com//wonderwhy-er/DesktopCommanderMCP,GitHub_TypeScript_weekly,2025-03-31 02:28:16
7,OCRmyPDF,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched",jbarlow83,Python,"25,989","1,704","3,305 stars this week",https://github.com//ocrmypdf/OCRmyPDF,GitHub_Python_weekly,2025-03-31 02:28:16
8,maple-font,"Maple Mono: Open source monospace font with round corner, ligatures and Nerd-Font for IDE and terminal, fine-grained customization options. 带连字和控制台图标的圆角等宽字体，中英文宽度完美2:1，细粒度的自定义选项",subframe7536,Python,"13,670",332,"2,004 stars this week",https://github.com//subframe7536/maple-font,GitHub_Python_weekly,2025-03-31 02:28:16
9,avante.nvim,Use your Neovim like using Cursor AI IDE!,yetone,Lua,"11,828",481,363 stars this week,https://github.com//yetone/avante.nvim,GitHub_Lua_weekly,2025-03-31 02:28:16
10,shadPS4,"PlayStation 4 emulator for Windows, Linux and macOS written in C++",georgemoralis,C++,"20,949","1,263","1,629 stars this week",https://github.com//shadps4-emu/shadPS4,GitHub_C++_weekly,2025-03-31 02:28:16
11,Folo,🧡 Follow everything in one place,Innei,TypeScript,"24,650","1,044","1,142 stars this week",https://github.com//RSSNext/Folo,GitHub_TypeScript_weekly,2025-03-31 02:28:16
1,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"19,867","3,608","10,882 stars this month",https://github.com//virattt/ai-hedge-fund,GitHub_Python_monthly,2025-03-31 02:28:16
2,glance,A self-hosted dashboard that puts all your feeds in one place,svilenmarkov,Go,"20,938",763,"9,811 stars this month",https://github.com//glanceapp/glance,GitHub_Go_monthly,2025-03-31 02:28:16
3,ladybird,Truly independent web browser,awesomekling,C++,"36,617","1,538","8,490 stars this month",https://github.com//LadybirdBrowser/ladybird,GitHub_C++_monthly,2025-03-31 02:28:16
