index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,aibrix,Cost-efficient and pluggable Infrastructure components for GenAI inference,Jeffwan,Jupyter Notebook,"1,946",172,880 stars today,https://github.com//vllm-project/aibrix,GitHub_Jupyter Notebook_daily,2025-02-26 02:29:47
2,invoify,"An invoice generator app built using Next.js, Typescript, and Shadcn",al1abb,TypeScript,"3,581",361,416 stars today,https://github.com//al1abb/invoify,GitHub_TypeScript_daily,2025-02-26 02:29:47
3,FreeTube,An Open Source YouTube app for privacy,dependabot,JavaScript,"15,550",982,581 stars today,https://github.com//FreeTubeApp/FreeTube,GitHub_JavaScript_daily,2025-02-26 02:29:47
4,GenAI_Agents,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems.",NirDiamant,Jupyter Notebook,"6,609",903,132 stars today,https://github.com//NirDiamant/GenAI_Agents,GitHub_Jupyter Notebook_daily,2025-02-26 02:29:47
5,devops-exercises,"Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions",surister,Python,"69,020","15,384",629 stars today,https://github.com//bregman-arie/devops-exercises,GitHub_Python_daily,2025-02-26 02:29:47
6,pandas-ai,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG.",gventuri,Python,"16,497","1,557",350 stars today,https://github.com//sinaptik-ai/pandas-ai,GitHub_Python_daily,2025-02-26 02:29:47
7,laravel,"Laravel is a web application framework with expressive, elegant syntax. We’ve already laid the foundation for your next big idea — freeing you to create without sweating the small things.",taylorotwell,Blade,"79,916","24,192",140 stars today,https://github.com//laravel/laravel,GitHub_Blade_daily,2025-02-26 02:29:47
8,browser-use,Make websites accessible for AI agents,MagMueller,Python,"33,075","3,382",683 stars today,https://github.com//browser-use/browser-use,GitHub_Python_daily,2025-02-26 02:29:47
9,siyuan,"A privacy-first, self-hosted, fully open source personal knowledge management software, written in typescript and golang.",Vanessa219,TypeScript,"31,820","1,955",857 stars today,https://github.com//siyuan-note/siyuan,GitHub_TypeScript_daily,2025-02-26 02:29:47
10,build-your-own-x,Master programming by recreating your favorite technologies from scratch.,danistefanovic,Markdown,"341,304","31,572",883 stars today,https://github.com//codecrafters-io/build-your-own-x,GitHub_Markdown_daily,2025-02-26 02:29:47
11,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"47,780","5,667",186 stars today,https://github.com//geekan/MetaGPT,GitHub_Python_daily,2025-02-26 02:29:47
12,cutlass,CUDA Templates for Linear Algebra Subroutines,hwu36,C++,"6,626","1,097",65 stars today,https://github.com//NVIDIA/cutlass,GitHub_C++_daily,2025-02-26 02:29:47
13,awesome-llm-apps,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models.",Madhuvod,Python,"17,663","1,975",383 stars today,https://github.com//Shubhamsaboo/awesome-llm-apps,GitHub_Python_daily,2025-02-26 02:29:47
14,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"72,697","10,605",671 stars today,https://github.com//langgenius/dify,GitHub_TypeScript_daily,2025-02-26 02:29:47
15,docling,Get your documents ready for gen AI,dolfim-ibm,Python,"22,324","1,268",197 stars today,https://github.com//DS4SD/docling,GitHub_Python_daily,2025-02-26 02:29:47
1,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"17,595","1,357","7,612 stars this week",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_weekly,2025-02-26 02:29:47
