index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,BitNet,Official inference framework for 1-bit LLMs,potassiummmm,C++,"19,256","1,420",315 stars today,https://github.com//microsoft/BitNet,GitHub_C++_daily,2025-05-15 02:31:47
2,mem0,Memory for AI Agents; SOTA in AI Agent Memory; Announcing OpenMemory MCP - local and secure memory management.,Dev-Khant,Python,"29,678","2,860",432 stars today,https://github.com//mem0ai/mem0,GitHub_Python_daily,2025-05-15 02:31:47
3,airweave,Airweave lets agents search any app,orhanrauf,Python,"1,526",168,203 stars today,https://github.com//airweave-ai/airweave,GitHub_Python_daily,2025-05-15 02:31:47
4,spring-ai-alibaba,Agentic AI Framework for Java Developers,chickenlj,Java,"3,032",587,143 stars today,https://github.com//alibaba/spring-ai-alibaba,GitHub_Java_daily,2025-05-15 02:31:47
5,simple-evals,,etr2460,Python,"3,136",311,147 stars today,https://github.com//openai/simple-evals,GitHub_Python_daily,2025-05-15 02:31:47
6,computer-science,🎓 Path to a free self-taught education in Computer Science!,ericdouglas,HTML,"179,413","22,751",109 stars today,https://github.com//ossu/computer-science,GitHub_HTML_daily,2025-05-15 02:31:47
7,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"32,671","4,600",546 stars today,https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_daily,2025-05-15 02:31:47
8,WeClone,🚀从聊天记录创造数字分身的一站式解决方案💡 使用聊天记录微调大语言模型，让大模型有“那味儿”，并绑定到聊天机器人，实现自己的数字分身。 数字克隆/数字分身/数字永生/LLM/聊天机器人/LoRA,xming521,Python,"7,246",552,"2,110 stars today",https://github.com//xming521/WeClone,GitHub_Python_daily,2025-05-15 02:31:47
9,3rd-devs,,iceener,TypeScript,388,262,51 stars today,https://github.com//i-am-alice/3rd-devs,GitHub_TypeScript_daily,2025-05-15 02:31:47
10,gitdiagram,"Free, simple, fast interactive diagrams for any GitHub repository",ahmedkhaleel2004,TypeScript,"12,110",845,162 stars today,https://github.com//ahmedkhaleel2004/gitdiagram,GitHub_TypeScript_daily,2025-05-15 02:31:47
11,PyWxDump,获取微信信息；读取数据库，本地查看聊天记录并导出为csv、html等格式用于AI训练，自动回复等。支持多账户信息获取，支持所有微信版本。,xaoyaoo,Python,"7,681","1,213",151 stars today,https://github.com//xaoyaoo/PyWxDump,GitHub_Python_daily,2025-05-15 02:31:47
12,llm-course,Course to get into Large Language Models (LLMs) with roadmaps and Colab notebooks.,mlabonne,Jupyter Notebook,"51,008","5,474",456 stars today,https://github.com//mlabonne/llm-course,GitHub_Jupyter Notebook_daily,2025-05-15 02:31:47
1,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"32,671","4,600","5,429 stars this week",https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_weekly,2025-05-15 02:31:47
2,void,,andrewpareles,TypeScript,"18,979","1,122","5,950 stars this week",https://github.com//voideditor/void,GitHub_TypeScript_weekly,2025-05-15 02:31:47
3,kubectl-ai,AI powered Kubernetes Assistant,justinsb,Go,"5,065",384,"3,739 stars this week",https://github.com//GoogleCloudPlatform/kubectl-ai,GitHub_Go_weekly,2025-05-15 02:31:47
4,LTX-Video,Official repository for LTX-Video,yoavhacohen,Python,"5,453",422,"1,622 stars this week",https://github.com//Lightricks/LTX-Video,GitHub_Python_weekly,2025-05-15 02:31:47
5,mlx-audio,"A text-to-speech (TTS), speech-to-text (STT) and speech-to-speech (STS) library built on Apple's MLX framework, providing efficient speech analysis on Apple Silicon.",Blaizzy,Python,"2,092",141,"1,324 stars this week",https://github.com//Blaizzy/mlx-audio,GitHub_Python_weekly,2025-05-15 02:31:47
6,ladybird,Truly independent web browser,awesomekling,C++,"42,197","1,755","2,938 stars this week",https://github.com//LadybirdBrowser/ladybird,GitHub_C++_weekly,2025-05-15 02:31:47
7,SurfSense,"Open Source Alternative to NotebookLM / Perplexity / Glean, connected to external sources such as search engines (Tavily, Linkup), Slack, Linear, Notion, YouTube, GitHub and more.",MODSetter,TypeScript,"3,934",276,"1,385 stars this week",https://github.com//MODSetter/SurfSense,GitHub_TypeScript_weekly,2025-05-15 02:31:47
8,zed,"Code at the speed of thought – Zed is a high-performance, multiplayer code editor from the creators of Atom and Tree-sitter.",as-cii,Rust,"59,655","4,198","1,561 stars this week",https://github.com//zed-industries/zed,GitHub_Rust_weekly,2025-05-15 02:31:47
9,weekly,科技爱好者周刊，每周五发布,ruanyf,,"62,300","3,343","4,430 stars this week",https://github.com//ruanyf/weekly,GitHub__weekly,2025-05-15 02:31:47
