index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,suna,Suna - Open Source Generalist AI Agent,markokraemer,TypeScript,"6,513",731,"1,336 stars today",https://github.com//kortix-ai/suna,GitHub_TypeScript_daily,2025-04-27 02:29:05
2,lapce,Lightning-fast and Powerful Code Editor written in Rust,dzhou121,Rust,"35,318","1,087",62 stars today,https://github.com//lapce/lapce,GitHub_Rust_daily,2025-04-27 02:29:05
3,rowboat,AI-powered multi-agent builder,ramnique,TypeScript,"1,436",117,503 stars today,https://github.com//rowboatlabs/rowboat,GitHub_TypeScript_daily,2025-04-27 02:29:05
4,OCRmyPDF,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched",jbarlow83,Python,"28,226","1,903",51 stars today,https://github.com//ocrmypdf/OCRmyPDF,GitHub_Python_daily,2025-04-27 02:29:05
5,trivy,"Find vulnerabilities, misconfigurations, secrets, SBOM in containers, Kubernetes, code repositories, clouds and more",knqyf263,Go,"25,805","2,515",148 stars today,https://github.com//aquasecurity/trivy,GitHub_Go_daily,2025-04-27 02:29:05
6,devops-exercises,"Linux, Jenkins, AWS, SRE, Prometheus, Docker, Python, Ansible, Git, Kubernetes, Terraform, OpenStack, SQL, NoSQL, Azure, GCP, DNS, Elastic, Network, Virtualization. DevOps Interview Questions",surister,Python,"74,756","16,679",264 stars today,https://github.com//bregman-arie/devops-exercises,GitHub_Python_daily,2025-04-27 02:29:05
7,the-book-of-secret-knowledge,"A collection of inspiring lists, manuals, cheatsheets, blogs, hacks, one-liners, cli/web tools and more.",trimstray,,"165,791","10,386","1,200 stars today",https://github.com//trimstray/the-book-of-secret-knowledge,GitHub__daily,2025-04-27 02:29:05
8,leaked-system-prompts,Collection of leaked system prompts,jujumilk3,,"3,830",457,519 stars today,https://github.com//jujumilk3/leaked-system-prompts,GitHub__daily,2025-04-27 02:29:05
9,Reactive-Resume,"A one-of-a-kind resume builder that keeps your privacy in mind. Completely secure, customizable, portable, open-source and free forever. Try it out today!",AmruthPillai,TypeScript,"30,809","3,189",77 stars today,https://github.com//AmruthPillai/Reactive-Resume,GitHub_TypeScript_daily,2025-04-27 02:29:05
10,generative-ai-for-beginners,"21 Lessons, Get Started Building with Generative AI 🔗 https://microsoft.github.io/generative-ai-for-beginners/",koreyspace,Jupyter Notebook,"80,055","41,352",278 stars today,https://github.com//microsoft/generative-ai-for-beginners,GitHub_Jupyter Notebook_daily,2025-04-27 02:29:05
