index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,hacksider,Python,"45,933","6,865",392 stars today,https://github.com//hacksider/Deep-Live-Cam,GitHub_Python_daily,2025-03-24 02:28:29
2,ruoyi-ai,RuoYi AI 是一个全栈式 AI 开发平台，旨在帮助开发者快速构建和部署个性化的 AI 应用。,ageerle,Java,"1,063",319,143 stars today,https://github.com//ageerle/ruoyi-ai,GitHub_Java_daily,2025-03-24 02:28:29
3,ClaudeDesktopCommander,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities",wonderwhy-er,TypeScript,471,58,123 stars today,https://github.com//wonderwhy-er/ClaudeDesktopCommander,GitHub_TypeScript_daily,2025-03-24 02:28:29
4,IronRDP,Rust implementation of the Microsoft Remote Desktop Protocol (RDP),elmarco,Rust,"1,439",74,276 stars today,https://github.com//Devolutions/IronRDP,GitHub_Rust_daily,2025-03-24 02:28:29
5,yt-dlp,A feature-rich command-line audio/video downloader,dstftw,Python,"105,062","8,249",114 stars today,https://github.com//yt-dlp/yt-dlp,GitHub_Python_daily,2025-03-24 02:28:29
6,star-vector,"StarVector is a foundation model for SVG generation that transforms vectorization into a code generation task. Using a vision-language modeling architecture, StarVector processes both visual and textual inputs to produce high-quality SVG code with remarkable precision.",joanrod,Python,"1,052",56,433 stars today,https://github.com//joanrod/star-vector,GitHub_Python_daily,2025-03-24 02:28:29
7,zapret-discord-youtube,,Flowseal,Batchfile,"11,228",696,46 stars today,https://github.com//Flowseal/zapret-discord-youtube,GitHub_Batchfile_daily,2025-03-24 02:28:29
8,awesome-llm-apps,"Collection of awesome LLM apps with AI Agents and RAG using OpenAI, Anthropic, Gemini and opensource models.",Madhuvod,Python,"20,407","2,412",99 stars today,https://github.com//Shubhamsaboo/awesome-llm-apps,GitHub_Python_daily,2025-03-24 02:28:29
9,OCRmyPDF,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched",jbarlow83,Python,"23,592","1,542",862 stars today,https://github.com//ocrmypdf/OCRmyPDF,GitHub_Python_daily,2025-03-24 02:28:29
10,GenAI-Showcase,GenAI Cookbook,RichmondAlake,Jupyter Notebook,"2,672",486,322 stars today,https://github.com//mongodb-developer/GenAI-Showcase,GitHub_Jupyter Notebook_daily,2025-03-24 02:28:29
11,Folo,🧡 Follow everything in one place,Innei,TypeScript,"23,799","1,005",294 stars today,https://github.com//RSSNext/Folo,GitHub_TypeScript_daily,2025-03-24 02:28:29
12,system-design-101,Explain complex systems using visuals and simple terms. Help you prepare for system design interviews.,slam,,"70,226","7,468",424 stars today,https://github.com//ByteByteGoHq/system-design-101,GitHub__daily,2025-03-24 02:28:29
13,Web-Dev-For-Beginners,"24 Lessons, 12 Weeks, Get Started as a Web Developer",jlooper,JavaScript,"86,367","12,856",323 stars today,https://github.com//microsoft/Web-Dev-For-Beginners,GitHub_JavaScript_daily,2025-03-24 02:28:29
14,OpenBB,"Investment Research for Everyone, Everywhere.",jmaslek,Python,"38,640","3,481",267 stars today,https://github.com//OpenBB-finance/OpenBB,GitHub_Python_daily,2025-03-24 02:28:29
15,ai-agents-for-beginners,10 Lessons to Get Started Building AI Agents,koreyspace,Jupyter Notebook,"5,157","1,659",177 stars today,https://github.com//microsoft/ai-agents-for-beginners,GitHub_Jupyter Notebook_daily,2025-03-24 02:28:29
1,glance,A self-hosted dashboard that puts all your feeds in one place,svilenmarkov,Go,"19,808",712,"6,775 stars this week",https://github.com//glanceapp/glance,GitHub_Go_weekly,2025-03-24 02:28:29
2,ai-engineering-hub,"In-depth tutorials on LLMs, RAGs and real-world AI agent applications.",patchy631,Jupyter Notebook,"6,561","1,153","1,804 stars this week",https://github.com//patchy631/ai-engineering-hub,GitHub_Jupyter Notebook_weekly,2025-03-24 02:28:29
3,OpenBB,"Investment Research for Everyone, Everywhere.",jmaslek,Python,"38,640","3,481","1,557 stars this week",https://github.com//OpenBB-finance/OpenBB,GitHub_Python_weekly,2025-03-24 02:28:29
4,local-deep-researcher,Fully local web research and report writing assistant,rlancemartin,Python,"6,303",618,"3,234 stars this week",https://github.com//langchain-ai/local-deep-researcher,GitHub_Python_weekly,2025-03-24 02:28:29
5,shadcn-admin,Admin Dashboard UI built with Shadcn and Vite.,satnaing,TypeScript,"5,992",747,"1,584 stars this week",https://github.com//satnaing/shadcn-admin,GitHub_TypeScript_weekly,2025-03-24 02:28:29
6,RD-Agent,"Research and development (R&D) is crucial for the enhancement of industrial productivity, especially in the AI era, where the core aspects of R&D are mainly focused on data and models. We are committed to automating these high-value generic R&D processes through our open source R&D automation tool RD-Agent, which lets AI drive data-driven AI.",WinstonLiyt,Python,"3,646",298,"1,197 stars this week",https://github.com//microsoft/RD-Agent,GitHub_Python_weekly,2025-03-24 02:28:29
7,awesome-mcp-servers,A collection of MCP servers.,punkpeye,,"14,322",933,"4,597 stars this week",https://github.com//punkpeye/awesome-mcp-servers,GitHub__weekly,2025-03-24 02:28:29
8,plane,"🔥 🔥 🔥 Open Source JIRA, Linear, Monday, and Asana Alternative. Plane helps you track your issues, epics, and cycles the easiest way on the planet.",anmolsinghbhatia,TypeScript,"34,583","2,113","1,029 stars this week",https://github.com//makeplane/plane,GitHub_TypeScript_weekly,2025-03-24 02:28:29
9,AI-Scientist,The AI Scientist: Towards Fully Automated Open-Ended Scientific Discovery 🧑‍🔬,conglu1997,Jupyter Notebook,"10,250","1,489",888 stars this week,https://github.com//SakanaAI/AI-Scientist,GitHub_Jupyter Notebook_weekly,2025-03-24 02:28:29
10,mcp-playwright,"Playwright Model Context Protocol Server - Tool to automate Browsers and APIs in Claude Desktop, Cline, Cursor IDE and More 🔌",executeautomation,TypeScript,"1,367",122,527 stars this week,https://github.com//executeautomation/mcp-playwright,GitHub_TypeScript_weekly,2025-03-24 02:28:29
11,ruoyi-ai,RuoYi AI 是一个全栈式 AI 开发平台，旨在帮助开发者快速构建和部署个性化的 AI 应用。,ageerle,Java,"1,063",319,281 stars this week,https://github.com//ageerle/ruoyi-ai,GitHub_Java_weekly,2025-03-24 02:28:29
12,qlib,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and create value using AI technologies in quantitative investment, from exploring ideas to implementing productions. Qlib supports diverse machine learning modeling paradigms. including supervised learning, market dynamics modeling, and RL.",you-n-g,Python,"17,492","2,945",470 stars this week,https://github.com//microsoft/qlib,GitHub_Python_weekly,2025-03-24 02:28:29
1,ladybird,Truly independent web browser,awesomekling,C++,"36,262","1,517","8,239 stars this month",https://github.com//LadybirdBrowser/ladybird,GitHub_C++_monthly,2025-03-24 02:28:29
2,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"18,907","3,413","10,120 stars this month",https://github.com//virattt/ai-hedge-fund,GitHub_Python_monthly,2025-03-24 02:28:29
3,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"53,298","6,315","6,299 stars this month",https://github.com//geekan/MetaGPT,GitHub_Python_monthly,2025-03-24 02:28:29
4,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"84,968","12,562","14,158 stars this month",https://github.com//langgenius/dify,GitHub_TypeScript_monthly,2025-03-24 02:28:29
5,glance,A self-hosted dashboard that puts all your feeds in one place,svilenmarkov,Go,"19,808",712,"8,898 stars this month",https://github.com//glanceapp/glance,GitHub_Go_monthly,2025-03-24 02:28:29
6,mastra,"The TypeScript AI agent framework. ⚡ Assistants, RAG, observability. Supports any LLM: GPT-4, Claude, Gemini, Llama.",adeleke5140,TypeScript,"11,115",520,"7,346 stars this month",https://github.com//mastra-ai/mastra,GitHub_TypeScript_monthly,2025-03-24 02:28:29
7,uBlock,uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.,gorhill,JavaScript,"51,944","3,404","2,172 stars this month",https://github.com//gorhill/uBlock,GitHub_JavaScript_monthly,2025-03-24 02:28:29
8,Chat2DB,"🔥🔥🔥AI-driven database tool and SQL client, The hottest GUI client, supporting MySQL, Oracle, PostgreSQL, DB2, SQL Server, DB2, SQLite, H2, ClickHouse, and more.",shanhexi,Java,"21,506","2,362","2,334 stars this month",https://github.com//CodePhiliaX/Chat2DB,GitHub_Java_monthly,2025-03-24 02:28:29
9,build-your-own-x,Master programming by recreating your favorite technologies from scratch.,danistefanovic,Markdown,"362,022","33,612","23,917 stars this month",https://github.com//codecrafters-io/build-your-own-x,GitHub_Markdown_monthly,2025-03-24 02:28:29
10,Awesome-Dify-Workflow,分享一些好用的 Dify DSL 工作流程，自用、学习两相宜。 Sharing some Dify workflows.,svcvit,,"4,557",479,"1,503 stars this month",https://github.com//svcvit/Awesome-Dify-Workflow,GitHub__monthly,2025-03-24 02:28:29
11,pandas-ai,"Chat with your database or your datalake (SQL, CSV, parquet). PandasAI makes data analysis conversational using LLMs and RAG.",gventuri,Python,"18,479","1,724","3,317 stars this month",https://github.com//sinaptik-ai/pandas-ai,GitHub_Python_monthly,2025-03-24 02:28:29
