index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,cvelistV5,CVE cache of the official CVE List in CVE JSON 5 format,hkong-mitre,,"1,442",407,151 stars today,https://github.com//CVEProject/cvelistV5,GitHub__daily,2025-04-18 02:31:38
2,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"25,073","4,305","1,346 stars today",https://github.com//virattt/ai-hedge-fund,GitHub_Python_daily,2025-04-18 02:31:38
3,HowToCook,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Simplified Chinese only).,Anduin2017,Dockerfile,"74,251","9,153","2,322 stars today",https://github.com//Anduin2017/HowToCook,GitHub_Dockerfile_daily,2025-04-18 02:31:38
4,RAG_Techniques,This repository showcases various advanced techniques for Retrieval-Augmented Generation (RAG) systems. RAG systems combine information retrieval with generative models to provide accurate and contextually rich responses.,NirDiamant,Jupyter Notebook,"14,780","1,493",402 stars today,https://github.com//NirDiamant/RAG_Techniques,GitHub_Jupyter Notebook_daily,2025-04-18 02:31:38
5,vanna,🤖 Chat with your SQL database 📊. Accurate Text-to-SQL Generation via LLMs using RAG 🔄.,zainhoda,Python,"16,235","1,444",377 stars today,https://github.com//vanna-ai/vanna,GitHub_Python_daily,2025-04-18 02:31:38
6,Awesome-Dify-Workflow,分享一些好用的 Dify DSL 工作流程，自用、学习两相宜。 Sharing some Dify workflows.,svcvit,,"6,132",599,219 stars today,https://github.com//svcvit/Awesome-Dify-Workflow,GitHub__daily,2025-04-18 02:31:38
7,sigma,Main Sigma Rule Repository,Neo23x0,Python,"8,956","2,311",7 stars today,https://github.com//SigmaHQ/sigma,GitHub_Python_daily,2025-04-18 02:31:38
8,docmost,Docmost is an open-source collaborative wiki and documentation software. It is an open-source alternative to Confluence and Notion.,Philipinho,TypeScript,"13,568",659,53 stars today,https://github.com//docmost/docmost,GitHub_TypeScript_daily,2025-04-18 02:31:38
9,midday,"Invoicing, Time tracking, File reconciliation, Storage, Financial Overview & your own Assistant made for Freelancers",pontusab,TypeScript,"7,553",737,10 stars today,https://github.com//midday-ai/midday,GitHub_TypeScript_daily,2025-04-18 02:31:38
10,New-Grad-Positions,"A collection of full time roles in SWE, Quant, and PM for new grads.",actions-user,,"12,484","1,096",8 stars today,https://github.com//SimplifyJobs/New-Grad-Positions,GitHub__daily,2025-04-18 02:31:38
11,detection-rules,,w0rk3r,Python,"2,165",550,15 stars today,https://github.com//elastic/detection-rules,GitHub_Python_daily,2025-04-18 02:31:38
12,build-your-own-x,Master programming by recreating your favorite technologies from scratch.,danistefanovic,Markdown,"372,342","34,635",382 stars today,https://github.com//codecrafters-io/build-your-own-x,GitHub_Markdown_daily,2025-04-18 02:31:38
13,BitNet,Official inference framework for 1-bit LLMs,potassiummmm,C++,"13,350",934,279 stars today,https://github.com//microsoft/BitNet,GitHub_C++_daily,2025-04-18 02:31:38
14,cline,"Autonomous coding agent right in your IDE, capable of creating/editing files, executing commands, using the browser, and more with your permission every step of the way.",saoudrizwan,TypeScript,"40,545","4,466",178 stars today,https://github.com//cline/cline,GitHub_TypeScript_daily,2025-04-18 02:31:38
15,stagehand,An AI web browsing framework focused on simplicity and extensibility.,seanmcguire12,TypeScript,"10,085",557,139 stars today,https://github.com//browserbase/stagehand,GitHub_TypeScript_daily,2025-04-18 02:31:38
1,cursor-free-vip,[Support 0.48.x]（Reset Cursor AI MachineID & Bypass Higher Token Limit） Cursor Ai ，自动重置机器ID ， 免费升级使用Pro功能: You've reached your trial request limit. / Too many free trial accounts used on this machine. Please upgrade to pro. We have this limit in place to prevent abuse. Please let us know if you believe this is a mistake.,yeongpin,Python,"18,554","2,225","10,598 stars this week",https://github.com//yeongpin/cursor-free-vip,GitHub_Python_weekly,2025-04-18 02:31:38
2,KrillinAI,"A video translation and dubbing tool powered by LLMs, offering professional-grade translations and one-click full-process deployment. It can generate content optimized for platforms like YouTube，TikTok, and Shorts. 基于AI大模型的视频翻译和配音工具，专业级翻译，一键部署全流程，可以生成适配抖音，小红书，哔哩哔哩，视频号，TikTok，Youtube Shorts等形态的内容",maranello-o,Go,"4,876",359,"3,418 stars this week",https://github.com//krillinai/KrillinAI,GitHub_Go_weekly,2025-04-18 02:31:38
3,cvelistV5,CVE cache of the official CVE List in CVE JSON 5 format,hkong-mitre,,"1,442",407,131 stars this week,https://github.com//CVEProject/cvelistV5,GitHub__weekly,2025-04-18 02:31:38
4,meeting-minutes,"A free and open source, self hosted Ai based live meeting note taker and minutes summary generator that can completely run in your Local device (Mac OS and windows OS Support added. Working on adding linux support soon) https://meetily.zackriya.com/",sujithatzackriya,C++,"3,545",244,"1,672 stars this week",https://github.com//Zackriya-Solutions/meeting-minutes,GitHub_C++_weekly,2025-04-18 02:31:38
5,ai-chatbot,"A full-featured, hackable Next.js AI chatbot built by Vercel",jaredpalmer,TypeScript,"15,346","4,044",792 stars this week,https://github.com//vercel/ai-chatbot,GitHub_TypeScript_weekly,2025-04-18 02:31:38
