index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,hacksider,Python,"57,372","8,152","1,488 stars today",https://github.com//hacksider/Deep-Live-Cam,GitHub_Python_daily,2025-05-03 02:32:21
2,aci,"ACI.dev is the open source platform that connects your AI agents to 600+ tool integrations with multi-tenant auth, granular permissions, and access through direct function calling or a unified MCP server.",thisisfixer,Python,"1,186",77,243 stars today,https://github.com//aipotheosis-labs/aci,GitHub_Python_daily,2025-05-03 02:32:21
3,SurfSense,"Open Source Alternative to NotebookLM / Perplexity / Glean, connected to external sources such as search engines (Tavily, Linkup), Slack, Linear, Notion, YouTube, GitHub and more.",MODSetter,TypeScript,"1,899",151,42 stars today,https://github.com//MODSetter/SurfSense,GitHub_TypeScript_daily,2025-05-03 02:32:21
4,mcp-server-cloudflare,,geelen,TypeScript,"1,547",115,41 stars today,https://github.com//cloudflare/mcp-server-cloudflare,GitHub_TypeScript_daily,2025-05-03 02:32:21
5,DesktopCommanderMCP,"This is MCP server for Claude that gives it terminal control, file system search and diff file editing capabilities",wonderwhy-er,TypeScript,"2,272",241,69 stars today,https://github.com//wonderwhy-er/DesktopCommanderMCP,GitHub_TypeScript_daily,2025-05-03 02:32:21
6,hyperswitch,"An open source payments switch written in Rust to make payments fast, reliable and affordable",hyperswitch-bot,Rust,"17,410","2,085",264 stars today,https://github.com//juspay/hyperswitch,GitHub_Rust_daily,2025-05-03 02:32:21
7,Atmosphere,Atmosphère is a work-in-progress customized firmware for the Nintendo Switch.,SciresM,C++,"15,816","1,267",32 stars today,https://github.com//Atmosphere-NX/Atmosphere,GitHub_C++_daily,2025-05-03 02:32:21
8,union,"The trust-minimized, zero-knowledge bridging protocol, designed for censorship resistance, extremely high security, and usage in decentralized finance.",cor,Rust,"56,196","2,819",369 stars today,https://github.com//unionlabs/union,GitHub_Rust_daily,2025-05-03 02:32:21
9,agents,Build and deploy AI Agents on Cloudflare,threepointone,TypeScript,"1,728",116,76 stars today,https://github.com//cloudflare/agents,GitHub_TypeScript_daily,2025-05-03 02:32:21
10,dice,"DiceDB is an open-source, fast, reactive, in-memory database optimized for modern hardware.",arpitbbhayani,Go,"10,278","1,357",18 stars today,https://github.com//DiceDB/dice,GitHub_Go_daily,2025-05-03 02:32:21
