index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,aibrix,Cost-efficient and pluggable Infrastructure components for GenAI inference,Jeffwan,Jupyter Notebook,"2,402",205,570 stars today,https://github.com//vllm-project/aibrix,GitHub_Jupyter Notebook_daily,2025-02-27 02:29:41
2,invoify,"An invoice generator app built using Next.js, Typescript, and Shadcn",al1abb,TypeScript,"4,196",417,875 stars today,https://github.com//al1abb/invoify,GitHub_TypeScript_daily,2025-02-27 02:29:41
3,GenAI_Agents,"This repository provides tutorials and implementations for various Generative AI Agent techniques, from basic to advanced. It serves as a comprehensive guide for building intelligent, interactive AI systems.",NirDiamant,Jupyter Notebook,"7,019",937,466 stars today,https://github.com//NirDiamant/GenAI_Agents,GitHub_Jupyter Notebook_daily,2025-02-27 02:29:41
4,awesome-deepseek-integration,,mowentian,,"22,416","2,420","1,089 stars today",https://github.com//deepseek-ai/awesome-deepseek-integration,GitHub__daily,2025-02-27 02:29:41
5,llm-scraper,Turn any webpage into structured data using LLMs,mishushakov,TypeScript,"4,245",239,73 stars today,https://github.com//mishushakov/llm-scraper,GitHub_TypeScript_daily,2025-02-27 02:29:41
6,drawdb,"Free, simple, and intuitive online database diagram editor and SQL generator.",1ilit,JavaScript,"24,555","1,744",168 stars today,https://github.com//drawdb-io/drawdb,GitHub_JavaScript_daily,2025-02-27 02:29:41
7,ggwave,Tiny data-over-sound library,ggerganov,C++,"4,402",248,900 stars today,https://github.com//ggerganov/ggwave,GitHub_C++_daily,2025-02-27 02:29:41
8,maybe,The OS for your personal finances,zachgoll,Ruby,"41,304","2,925",453 stars today,https://github.com//maybe-finance/maybe,GitHub_Ruby_daily,2025-02-27 02:29:41
9,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"73,775","10,744","1,256 stars today",https://github.com//langgenius/dify,GitHub_TypeScript_daily,2025-02-27 02:29:41
10,FreeTube,An Open Source YouTube app for privacy,dependabot,JavaScript,"15,922",998,400 stars today,https://github.com//FreeTubeApp/FreeTube,GitHub_JavaScript_daily,2025-02-27 02:29:41
1,source-sdk-2013,The 2013 edition of the Source SDK,JoeLudwig,C++,"8,057","2,425","3,028 stars this week",https://github.com//ValveSoftware/source-sdk-2013,GitHub_C++_weekly,2025-02-27 02:29:41
