index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"15,190","2,635",979 stars today,https://github.com//virattt/ai-hedge-fund,GitHub_Python_daily,2025-03-10 02:22:26
2,camel,🐫 CAMEL: Finding the Scaling Law of Agents. The first and the best multi-agent framework. https://www.camel-ai.org,Wendong-Fan,Python,"7,786",861,400 stars today,https://github.com//camel-ai/camel,GitHub_Python_daily,2025-03-10 02:22:26
3,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"50,836","6,012",489 stars today,https://github.com//geekan/MetaGPT,GitHub_Python_daily,2025-03-10 02:22:26
4,SpacetimeDB,Multiplayer at the speed of light,Centril,Rust,"7,286",190,747 stars today,https://github.com//clockworklabs/SpacetimeDB,GitHub_Rust_daily,2025-03-10 02:22:26
5,public-apis,A collective list of free APIs,matheusfelipeog,Python,"329,662","34,951",286 stars today,https://github.com//public-apis/public-apis,GitHub_Python_daily,2025-03-10 02:22:26
6,rayhunter,Rust tool to detect cell site simulators on an orbic mobile hotspot,wgreenberg,Rust,994,61,144 stars today,https://github.com//EFForg/rayhunter,GitHub_Rust_daily,2025-03-10 02:22:26
7,developer-roadmap,"Interactive roadmaps, guides and other educational content to help developers grow in their careers.",kamranahmedse,TypeScript,"310,136","40,468",167 stars today,https://github.com//kamranahmedse/developer-roadmap,GitHub_TypeScript_daily,2025-03-10 02:22:26
8,browser-use,Make websites accessible for AI agents,MagMueller,Python,"37,376","3,876",491 stars today,https://github.com//browser-use/browser-use,GitHub_Python_daily,2025-03-10 02:22:26
9,AutoGPT,"AutoGPT is the vision of accessible AI for everyone, to use and to build on. Our mission is to provide the tools, so that you can focus on what matters.",Auto-GPT-Bot,Python,"172,806","45,260",260 stars today,https://github.com//Significant-Gravitas/AutoGPT,GitHub_Python_daily,2025-03-10 02:22:26
10,dagger,An open-source runtime for composable workflows. Great for AI agents and CI/CD.,aluzzardi,Go,"12,586",664,238 stars today,https://github.com//dagger/dagger,GitHub_Go_daily,2025-03-10 02:22:26
