index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,mastra,the TypeScript AI agent framework,adeleke5140,TypeScript,"3,992",168,477 stars today,https://github.com//mastra-ai/mastra,GitHub_TypeScript_daily,2025-02-23 02:26:15
2,amazon-kindle-bulk-downloader,Allows you to bulk download all your Kindle eBook in a more automated fashion. This tool allows you to create backup copies of the books you've already purchased.,treetrum,TypeScript,601,41,156 stars today,https://github.com//treetrum/amazon-kindle-bulk-downloader,GitHub_TypeScript_daily,2025-02-23 02:26:15
3,ghidra,Ghidra is a software reverse engineering (SRE) framework,ryanmkurtz,Java,"54,340","6,116",239 stars today,https://github.com//NationalSecurityAgency/ghidra,GitHub_Java_daily,2025-02-23 02:26:15
4,cutlass,CUDA Templates for Linear Algebra Subroutines,hwu36,C++,"6,395","1,085",18 stars today,https://github.com//NVIDIA/cutlass,GitHub_C++_daily,2025-02-23 02:26:15
5,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"47,134","5,612",98 stars today,https://github.com//geekan/MetaGPT,GitHub_Python_daily,2025-02-23 02:26:15
6,computer-science,🎓 Path to a free self-taught education in Computer Science!,ericdouglas,,"175,681","22,287",88 stars today,https://github.com//ossu/computer-science,GitHub__daily,2025-02-23 02:26:15
7,nndl.github.io,《神经网络与深度学习》 邱锡鹏著 Neural Network and Deep Learning,xpqiu,HTML,"17,913","3,617",79 stars today,https://github.com//nndl/nndl.github.io,GitHub_HTML_daily,2025-02-23 02:26:15
8,network-api,High-performance interface for supplying compute to the Nexus network.,collinjackson,Rust,588,226,94 stars today,https://github.com//nexus-xyz/network-api,GitHub_Rust_daily,2025-02-23 02:26:15
9,glim,GLIM: versatile and extensible range-based 3D localization and mapping framework,koide3,C++,774,96,2 stars today,https://github.com//koide3/glim,GitHub_C++_daily,2025-02-23 02:26:15
10,wechat-bot,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...,wangrongding,JavaScript,"7,183",913,141 stars today,https://github.com//wangrongding/wechat-bot,GitHub_JavaScript_daily,2025-02-23 02:26:15
11,black,The uncompromising Python code formatter,ambv,Python,"39,701","2,533",41 stars today,https://github.com//psf/black,GitHub_Python_daily,2025-02-23 02:26:15
12,xiaozhi-esp32,Build your own AI friend,78,C++,"5,965","1,008",144 stars today,https://github.com//78/xiaozhi-esp32,GitHub_C++_daily,2025-02-23 02:26:15
13,browser-use,Make websites accessible for AI agents,MagMueller,Python,"31,001","3,207",517 stars today,https://github.com//browser-use/browser-use,GitHub_Python_daily,2025-02-23 02:26:15
14,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"23,794","3,477",212 stars today,https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_daily,2025-02-23 02:26:15
1,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"16,230","1,236","10,142 stars this week",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_weekly,2025-02-23 02:26:15
2,MoneyPrinterV2,Automate the process of making money online.,FujiwaraChoki,Python,"10,220",988,"3,552 stars this week",https://github.com//FujiwaraChoki/MoneyPrinterV2,GitHub_Python_weekly,2025-02-23 02:26:15
3,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"23,794","3,477","1,870 stars this week",https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_weekly,2025-02-23 02:26:15
4,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"11,962","1,246","2,806 stars this week",https://github.com//jingyaogong/minimind,GitHub_Python_weekly,2025-02-23 02:26:15
5,rustowl,Visualize Ownership and Lifetimes in Rust,cordx56,Rust,"3,680",70,"2,629 stars this week",https://github.com//cordx56/rustowl,GitHub_Rust_weekly,2025-02-23 02:26:15
6,hummingbot,Open source software that helps you create and deploy high-frequency crypto trading bots,cardosofede,Python,"11,242","3,214","1,539 stars this week",https://github.com//hummingbot/hummingbot,GitHub_Python_weekly,2025-02-23 02:26:15
7,docmost,Docmost is an open-source collaborative wiki and documentation software. It is an open-source alternative to Confluence and Notion.,Philipinho,TypeScript,"9,886",450,"1,199 stars this week",https://github.com//docmost/docmost,GitHub_TypeScript_weekly,2025-02-23 02:26:15
8,markitdown,Python tool for converting files and office documents to Markdown.,gagb,HTML,"38,443","1,772","1,516 stars this week",https://github.com//microsoft/markitdown,GitHub_HTML_weekly,2025-02-23 02:26:15
9,xiaozhi-esp32,Build your own AI friend,78,C++,"5,965","1,008",903 stars this week,https://github.com//78/xiaozhi-esp32,GitHub_C++_weekly,2025-02-23 02:26:15
10,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"70,925","10,342","3,596 stars this week",https://github.com//langgenius/dify,GitHub_TypeScript_weekly,2025-02-23 02:26:15
11,ragflow,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.,KevinHuSh,TypeScript,"39,020","3,438","2,722 stars this week",https://github.com//infiniflow/ragflow,GitHub_TypeScript_weekly,2025-02-23 02:26:15
12,scira,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet. Powered by Vercel AI SDK! Search with models like Grok 2.0.,zaidmukaddam,TypeScript,"6,471",768,"1,428 stars this week",https://github.com//zaidmukaddam/scira,GitHub_TypeScript_weekly,2025-02-23 02:26:15
13,data-formulator,🪄 Create rich visualizations with AI,Chenglong-MS,TypeScript,"8,081",615,"1,841 stars this week",https://github.com//microsoft/data-formulator,GitHub_TypeScript_weekly,2025-02-23 02:26:15
14,unstract,No-code LLM Platform to launch APIs and ETL Pipelines to structure unstructured documents,chandrasekharan-zipstack,Python,"4,520",347,799 stars this week,https://github.com//Zipstack/unstract,GitHub_Python_weekly,2025-02-23 02:26:15
15,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"47,134","5,612",812 stars this week,https://github.com//geekan/MetaGPT,GitHub_Python_weekly,2025-02-23 02:26:15
16,Stirling-PDF,#1 Locally hosted web application that allows you to perform various operations on PDF files,Frooodle,Java,"51,660","4,260","1,510 stars this week",https://github.com//Stirling-Tools/Stirling-PDF,GitHub_Java_weekly,2025-02-23 02:26:15
17,FastGPT,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration.",c121914yu,TypeScript,"21,595","5,546",487 stars this week,https://github.com//labring/FastGPT,GitHub_TypeScript_weekly,2025-02-23 02:26:15
