index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,suna,Suna - Open Source Generalist AI Agent,markokraemer,TypeScript,"3,317",431,"1,103 stars today",https://github.com//kortix-ai/suna,GitHub_TypeScript_daily,2025-04-25 02:32:13
2,GPT-SoVITS,1 min voice data can also be used to train a good TTS model! (few shot voice cloning),RVC-Boss,Python,"45,062","4,995",128 stars today,https://github.com//RVC-Boss/GPT-SoVITS,GitHub_Python_daily,2025-04-25 02:32:13
3,Free-Certifications,A curated list of free courses with certifications. Also available at https://free-certifications.com/,karentamrazyan,,"31,049","2,237",855 stars today,https://github.com//cloudcommunity/Free-Certifications,GitHub__daily,2025-04-25 02:32:13
4,UI-TARS,,pooruss,Python,"4,891",336,413 stars today,https://github.com//bytedance/UI-TARS,GitHub_Python_daily,2025-04-25 02:32:13
5,generative-ai-for-beginners,"21 Lessons, Get Started Building with Generative AI 🔗 https://microsoft.github.io/generative-ai-for-beginners/",koreyspace,Jupyter Notebook,"79,404","41,183",249 stars today,https://github.com//microsoft/generative-ai-for-beginners,GitHub_Jupyter Notebook_daily,2025-04-25 02:32:13
6,leaked-system-prompts,Collection of leaked system prompts,jujumilk3,,"2,699",383,136 stars today,https://github.com//jujumilk3/leaked-system-prompts,GitHub__daily,2025-04-25 02:32:13
7,khoj,"Your AI second brain. Self-hostable. Get answers from the web or your docs. Build custom agents, schedule automations, do deep research. Turn any online or local LLM into your personal, autonomous AI (gpt, claude, gemini, llama, qwen, mistral). Get started - free.",debanjum,Python,"28,924","1,615",39 stars today,https://github.com//khoj-ai/khoj,GitHub_Python_daily,2025-04-25 02:32:13
8,dinov2,PyTorch code and models for the DINOv2 self-supervised learning method.,MarcSzafraniec,Jupyter Notebook,"10,364",939,7 stars today,https://github.com//facebookresearch/dinov2,GitHub_Jupyter Notebook_daily,2025-04-25 02:32:13
9,tensorflow,An Open Source Machine Learning Framework for Everyone,tensorflower-gardener,C++,"189,548","74,649",43 stars today,https://github.com//tensorflow/tensorflow,GitHub_C++_daily,2025-04-25 02:32:13
1,HowToCook,程序员在家做饭方法指南。Programmer's guide about how to cook at home (Simplified Chinese only).,Anduin2017,Dockerfile,"80,314","9,646","7,952 stars this week",https://github.com//Anduin2017/HowToCook,GitHub_Dockerfile_weekly,2025-04-25 02:32:13
2,markitdown,Python tool for converting files and office documents to Markdown.,afourney,Python,"53,578","2,663","3,831 stars this week",https://github.com//microsoft/markitdown,GitHub_Python_weekly,2025-04-25 02:32:13
3,fastmcp,"🚀 The fast, Pythonic way to build MCP servers and clients",jlowin,Python,"7,368",377,"2,088 stars this week",https://github.com//jlowin/fastmcp,GitHub_Python_weekly,2025-04-25 02:32:13
