index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,hacksider,Python,"60,550","8,484","1,511 stars today",https://github.com//hacksider/Deep-Live-Cam,GitHub_Python_daily,2025-05-05 02:30:21
2,jj,A Git-compatible VCS that is both simple and powerful,yuja,Rust,"13,376",483,365 stars today,https://github.com//jj-vcs/jj,GitHub_Rust_daily,2025-05-05 02:30:21
3,aci,"ACI.dev is the open source platform that connects your AI agents to 600+ tool integrations with multi-tenant auth, granular permissions, and access through direct function calling or a unified MCP server.",thisisfixer,Python,"2,151",157,355 stars today,https://github.com//aipotheosis-labs/aci,GitHub_Python_daily,2025-05-05 02:30:21
4,system-design-primer,Learn how to design large-scale systems. Prep for the system design interview. Includes Anki flashcards.,donnemartin,Python,"298,100","49,520",164 stars today,https://github.com//donnemartin/system-design-primer,GitHub_Python_daily,2025-05-05 02:30:21
5,mcp-server-cloudflare,,geelen,TypeScript,"1,831",130,138 stars today,https://github.com//cloudflare/mcp-server-cloudflare,GitHub_TypeScript_daily,2025-05-05 02:30:21
6,HelloGitHub,"分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.",521xueweihan,Python,"103,451","9,926",543 stars today,https://github.com//521xueweihan/HelloGitHub,GitHub_Python_daily,2025-05-05 02:30:21
7,union,"The trust-minimized, zero-knowledge bridging protocol, designed for censorship resistance, extremely high security, and usage in decentralized finance.",cor,Rust,"57,146","2,865",509 stars today,https://github.com//unionlabs/union,GitHub_Rust_daily,2025-05-05 02:30:21
8,omi,"AI wearables. Put it on, speak, transcribe, automatically",josancamon19,C,"5,525",789,16 stars today,https://github.com//BasedHardware/omi,GitHub_C_daily,2025-05-05 02:30:21
9,daytona,Daytona is a Secure and Elastic Infrastructure for Running AI-Generated Code,Tpuljak,TypeScript,"19,205","2,040",653 stars today,https://github.com//daytonaio/daytona,GitHub_TypeScript_daily,2025-05-05 02:30:21
10,ladybird,Truly independent web browser,awesomekling,C++,"38,399","1,599",119 stars today,https://github.com//LadybirdBrowser/ladybird,GitHub_C++_daily,2025-05-05 02:30:21
11,node,Node.js JavaScript runtime ✨🐢🚀✨,Trott,JavaScript,"111,002","31,447",26 stars today,https://github.com//nodejs/node,GitHub_JavaScript_daily,2025-05-05 02:30:21
12,SurfSense,"Open Source Alternative to NotebookLM / Perplexity / Glean, connected to external sources such as search engines (Tavily, Linkup), Slack, Linear, Notion, YouTube, GitHub and more.",MODSetter,TypeScript,"2,199",171,73 stars today,https://github.com//MODSetter/SurfSense,GitHub_TypeScript_daily,2025-05-05 02:30:21
13,klipper,Klipper is a 3d-printer firmware,KevinOConnor,C,"10,228","5,527",7 stars today,https://github.com//Klipper3d/klipper,GitHub_C_daily,2025-05-05 02:30:21
14,FreeCAD,"This is the official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",wwmayer,C++,"24,241","4,523",9 stars today,https://github.com//FreeCAD/FreeCAD,GitHub_C++_daily,2025-05-05 02:30:21
