index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,source-sdk-2013,The 2013 edition of the Source SDK,JoeLudwig,C++,"6,589","2,244",921 stars today,https://github.com//ValveSoftware/source-sdk-2013,GitHub_C++_daily,2025-02-21 02:28:54
2,network-api,High-performance interface for supplying compute to the Nexus network.,collinjackson,Rust,402,177,28 stars today,https://github.com//nexus-xyz/network-api,GitHub_Rust_daily,2025-02-21 02:28:54
3,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"15,138","1,142","1,798 stars today",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_daily,2025-02-21 02:28:54
4,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"23,254","3,414",475 stars today,https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_daily,2025-02-21 02:28:54
5,ColossalAI,"Making large AI models cheaper, faster and more accessible",FrankLeeeee,Python,"40,047","4,452",264 stars today,https://github.com//hpcaitech/ColossalAI,GitHub_Python_daily,2025-02-21 02:28:54
6,cutlass,CUDA Templates for Linear Algebra Subroutines,hwu36,C++,"6,276","1,077",27 stars today,https://github.com//NVIDIA/cutlass,GitHub_C++_daily,2025-02-21 02:28:54
7,amazon-kindle-bulk-downloader,"Designed for downloading your Kindle eBooks in a more automated fashion than is typically permitted, this tool allows you to create backup copies of the books you've already purchased.",treetrum,TypeScript,262,22,108 stars today,https://github.com//treetrum/amazon-kindle-bulk-downloader,GitHub_TypeScript_daily,2025-02-21 02:28:54
8,wechat-bot,🤖一个基于 WeChaty 结合 DeepSeek / ChatGPT / Kimi / 讯飞等Ai服务实现的微信机器人 ，可以用来帮助你自动回复微信消息，或者管理微信群/好友，检测僵尸粉等...,wangrongding,JavaScript,"6,739",884,48 stars today,https://github.com//wangrongding/wechat-bot,GitHub_JavaScript_daily,2025-02-21 02:28:54
9,MetaGPT,"🌟 The Multi-Agent Framework: First AI Software Company, Towards Natural Language Programming",geekan,Python,"46,758","5,567",236 stars today,https://github.com//geekan/MetaGPT,GitHub_Python_daily,2025-02-21 02:28:54
10,lucide,Beautiful & consistent icon toolkit made by the community. Open-source project and a fork of Feather Icons.,ericfennis,JavaScript,"14,804",659,106 stars today,https://github.com//lucide-icons/lucide,GitHub_JavaScript_daily,2025-02-21 02:28:54
11,mastra,the TypeScript AI agent framework,adeleke5140,TypeScript,"2,673",91,748 stars today,https://github.com//mastra-ai/mastra,GitHub_TypeScript_daily,2025-02-21 02:28:54
12,TinyTroupe,LLM-powered multiagent persona simulation for imagination enhancement and business insights.,paulosalem,Python,"5,658",455,36 stars today,https://github.com//microsoft/TinyTroupe,GitHub_Python_daily,2025-02-21 02:28:54
13,xiaozhi-esp32,Build your own AI friend,78,C++,"5,553",951,187 stars today,https://github.com//78/xiaozhi-esp32,GitHub_C++_daily,2025-02-21 02:28:54
14,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"11,030","1,161",501 stars today,https://github.com//jingyaogong/minimind,GitHub_Python_daily,2025-02-21 02:28:54
15,cobra,A Commander for modern Go CLI interactions,eparis,Go,"39,412","2,892",74 stars today,https://github.com//spf13/cobra,GitHub_Go_daily,2025-02-21 02:28:54
1,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"15,138","1,142","7,663 stars this week",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_weekly,2025-02-21 02:28:54
2,MoneyPrinterV2,Automate the process of making money online.,FujiwaraChoki,Python,"10,112",981,"3,745 stars this week",https://github.com//FujiwaraChoki/MoneyPrinterV2,GitHub_Python_weekly,2025-02-21 02:28:54
3,data-formulator,🪄 Create rich visualizations with AI,Chenglong-MS,TypeScript,"7,823",587,"2,818 stars this week",https://github.com//microsoft/data-formulator,GitHub_TypeScript_weekly,2025-02-21 02:28:54
4,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"70,084","10,207","3,322 stars this week",https://github.com//langgenius/dify,GitHub_TypeScript_weekly,2025-02-21 02:28:54
5,scira,Scira (Formerly MiniPerplx) is a minimalistic AI-powered search engine that helps you find information on the internet. Powered by Vercel AI SDK! Search with models like Grok 2.0.,zaidmukaddam,TypeScript,"6,353",747,"1,616 stars this week",https://github.com//zaidmukaddam/scira,GitHub_TypeScript_weekly,2025-02-21 02:28:54
6,minimind,🚀🚀 「大模型」2小时完全从0训练26M的小参数GPT！🌏 Train a 26M-parameter GPT from scratch in just 2h!,jingyaogong,Python,"11,030","1,161","1,898 stars this week",https://github.com//jingyaogong/minimind,GitHub_Python_weekly,2025-02-21 02:28:54
7,markitdown,Python tool for converting files and office documents to Markdown.,gagb,HTML,"38,205","1,764","1,454 stars this week",https://github.com//microsoft/markitdown,GitHub_HTML_weekly,2025-02-21 02:28:54
8,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"23,254","3,414","1,128 stars this week",https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_weekly,2025-02-21 02:28:54
9,ragflow,RAGFlow is an open-source RAG (Retrieval-Augmented Generation) engine based on deep document understanding.,KevinHuSh,TypeScript,"38,185","3,392","2,721 stars this week",https://github.com//infiniflow/ragflow,GitHub_TypeScript_weekly,2025-02-21 02:28:54
10,ai-chatbot,"A full-featured, hackable Next.js AI chatbot built by Vercel",jaredpalmer,TypeScript,"13,161","3,353","1,067 stars this week",https://github.com//vercel/ai-chatbot,GitHub_TypeScript_weekly,2025-02-21 02:28:54
11,hummingbot,Open source software that helps you create and deploy high-frequency crypto trading bots,cardosofede,Python,"11,107","3,196","1,136 stars this week",https://github.com//hummingbot/hummingbot,GitHub_Python_weekly,2025-02-21 02:28:54
12,FastGPT,"FastGPT is a knowledge-based platform built on the LLMs, offers a comprehensive suite of out-of-the-box capabilities such as data processing, RAG retrieval, and visual AI workflow orchestration, letting you easily develop and deploy complex question-answering systems without the need for extensive setup or configuration.",c121914yu,TypeScript,"21,455","5,516",821 stars this week,https://github.com//labring/FastGPT,GitHub_TypeScript_weekly,2025-02-21 02:28:54
13,llm-cookbook,面向开发者的 LLM 入门教程，吴恩达大模型系列课程中文版,logan-zou,Jupyter Notebook,"15,296","1,913","1,178 stars this week",https://github.com//datawhalechina/llm-cookbook,GitHub_Jupyter Notebook_weekly,2025-02-21 02:28:54
14,Stirling-PDF,#1 Locally hosted web application that allows you to perform various operations on PDF files,Frooodle,Java,"51,310","4,227","1,380 stars this week",https://github.com//Stirling-Tools/Stirling-PDF,GitHub_Java_weekly,2025-02-21 02:28:54
15,5d-diplomacy-with-multiverse-time-travel,5D Diplomacy With Multiverse Time Travel,Oliveriver,C#,839,78,412 stars this week,https://github.com//Oliveriver/5d-diplomacy-with-multiverse-time-travel,GitHub_C#_weekly,2025-02-21 02:28:54
1,OmniParser,A simple screen parsing tool towards pure vision based GUI agent,yadong-lu,Jupyter Notebook,"15,138","1,142","7,735 stars this month",https://github.com//microsoft/OmniParser,GitHub_Jupyter Notebook_monthly,2025-02-21 02:28:54
2,DeepSeek-Coder,DeepSeek Coder: Let the Code Write Itself,guoday,Python,"20,053","2,228","9,803 stars this month",https://github.com//deepseek-ai/DeepSeek-Coder,GitHub_Python_monthly,2025-02-21 02:28:54
3,ollama,"Get up and running with Llama 3.3, DeepSeek-R1, Phi-4, Gemma 2, and other large language models.",mxyng,Go,"128,044","10,423","19,747 stars this month",https://github.com//ollama/ollama,GitHub_Go_monthly,2025-02-21 02:28:54
4,open-webui,"User-friendly AI Interface (Supports Ollama, OpenAI API, ...)",tjbck,JavaScript,"76,937","9,116","19,542 stars this month",https://github.com//open-webui/open-webui,GitHub_JavaScript_monthly,2025-02-21 02:28:54
5,maybe,The OS for your personal finances,zachgoll,Ruby,"40,103","2,850","5,239 stars this month",https://github.com//maybe-finance/maybe,GitHub_Ruby_monthly,2025-02-21 02:28:54
6,unsloth,"Finetune Llama 3.3, DeepSeek-R1 & Reasoning LLMs 2x faster with 70% less memory! 🦥",danielhanchen,Python,"30,926","2,058","9,904 stars this month",https://github.com//unslothai/unsloth,GitHub_Python_monthly,2025-02-21 02:28:54
7,browser-use,Make websites accessible for AI agents,MagMueller,Python,"30,092","3,107","14,830 stars this month",https://github.com//browser-use/browser-use,GitHub_Python_monthly,2025-02-21 02:28:54
8,anything-llm,"The all-in-one Desktop & Docker AI application with built-in RAG, AI agents, No-code agent builder, and more.",timothycarambat,JavaScript,"38,134","3,673","7,611 stars this month",https://github.com//Mintplex-Labs/anything-llm,GitHub_JavaScript_monthly,2025-02-21 02:28:54
9,dify,"Dify is an open-source LLM app development platform. Dify's intuitive interface combines AI workflow, RAG pipeline, agent capabilities, model management, observability features and more, letting you quickly go from prototype to production.",takatost,TypeScript,"70,084","10,207","10,456 stars this month",https://github.com//langgenius/dify,GitHub_TypeScript_monthly,2025-02-21 02:28:54
10,chatbox,"User-friendly Desktop Client App for AI Models/LLMs (GPT, Claude, Gemini, Ollama...)",Bin-Huang,TypeScript,"31,513","2,983","6,599 stars this month",https://github.com//Bin-Huang/chatbox,GitHub_TypeScript_monthly,2025-02-21 02:28:54
11,DeepSeek-Coder-V2,DeepSeek-Coder-V2: Breaking the Barrier of Closed-Source Models in Code Intelligence,guoday,,"5,174",775,"2,377 stars this month",https://github.com//deepseek-ai/DeepSeek-Coder-V2,GitHub__monthly,2025-02-21 02:28:54
12,llama.cpp,LLM inference in C/C++,ggerganov,C++,"74,846","10,816","4,183 stars this month",https://github.com//ggml-org/llama.cpp,GitHub_C++_monthly,2025-02-21 02:28:54
