index,title,desc,author,language,stars,forks,today_forks,url,type,datetime
1,mindsdb,AI's query engine - Platform for building AI that can answer questions over large scale federated data. - The only MCP Server you'll ever need,StpMax,Python,"29,281","5,068",426 stars today,https://github.com//mindsdb/mindsdb,GitHub_Python_daily,2025-05-25 02:31:02
2,qlib,"Qlib is an AI-oriented quantitative investment platform that aims to realize the potential, empower research, and create value using AI technologies in quantitative investment, from exploring ideas to implementing productions. Qlib supports diverse machine learning modeling paradigms. including supervised learning, market dynamics modeling, and RL.",you-n-g,Python,"20,477","3,304",426 stars today,https://github.com//microsoft/qlib,GitHub_Python_daily,2025-05-25 02:31:02
3,claude-code,"Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands.",actions-user,Shell,"9,602",534,401 stars today,https://github.com//anthropics/claude-code,GitHub_Shell_daily,2025-05-25 02:31:02
4,OpenHands,"🙌 OpenHands: Code Less, Make More",dependabot,Python,"55,830","6,260",326 stars today,https://github.com//All-Hands-AI/OpenHands,GitHub_Python_daily,2025-05-25 02:31:02
5,lobe-chat,"🤯 Lobe Chat - an open-source, modern-design AI chat framework. Supports Multi AI Providers( OpenAI / Claude 3 / Gemini / Ollama / DeepSeek / Qwen), Knowledge Base (file upload / knowledge management / RAG ), Multi-Modals (Plugins/Artifacts) and Thinking. One-click FREE deployment of your private ChatGPT/ Claude / DeepSeek application.",semantic-release-bot,TypeScript,"61,114","12,831",41 stars today,https://github.com//lobehub/lobe-chat,GitHub_TypeScript_daily,2025-05-25 02:31:02
6,agenticSeek,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity.",Fosowl,Python,"3,627",377,422 stars today,https://github.com//Fosowl/agenticSeek,GitHub_Python_daily,2025-05-25 02:31:02
7,bruno,Opensource IDE For Exploring and Testing API's (lightweight alternative to Postman/Insomnia),helloanoop,JavaScript,"34,312","1,628",76 stars today,https://github.com//usebruno/bruno,GitHub_JavaScript_daily,2025-05-25 02:31:02
8,Ghost-Downloader-3,A cross-platform fluent-design AI-boost multi-threaded downloader built with Python.,XiaoYouChR,Python,"1,715",82,280 stars today,https://github.com//XiaoYouChR/Ghost-Downloader-3,GitHub_Python_daily,2025-05-25 02:31:02
9,freeCodeCamp,"freeCodeCamp.org's open-source codebase and curriculum. Learn math, programming, and computer science for free.",ojeytonwilliams,TypeScript,"418,693","40,200",211 stars today,https://github.com//freeCodeCamp/freeCodeCamp,GitHub_TypeScript_daily,2025-05-25 02:31:02
10,disposable-email-domains,a list of disposable email domains,martenson,Python,"3,858",645,24 stars today,https://github.com//disposable-email-domains/disposable-email-domains,GitHub_Python_daily,2025-05-25 02:31:02
11,huggingface.js,Utilities to use the Hugging Face Hub API,coyotte508,TypeScript,"1,988",399,10 stars today,https://github.com//huggingface/huggingface.js,GitHub_TypeScript_daily,2025-05-25 02:31:02
1,ai-hedge-fund,An AI Hedge Fund Team,virattt,Python,"32,610","5,614","4,932 stars this week",https://github.com//virattt/ai-hedge-fund,GitHub_Python_weekly,2025-05-25 02:31:02
2,ChinaTextbook,所有小初高、大学PDF教材。,TapXWorld,Roff,"30,002","6,614","10,003 stars this week",https://github.com//TapXWorld/ChinaTextbook,GitHub_Roff_weekly,2025-05-25 02:31:02
3,registry,A community driven registry service for Model Context Protocol (MCP) servers.,sridharavinash,Go,"1,031",60,729 stars this week,https://github.com//modelcontextprotocol/registry,GitHub_Go_weekly,2025-05-25 02:31:02
4,public-apis,A collective list of free APIs,matheusfelipeog,Python,"346,652","36,407","6,645 stars this week",https://github.com//public-apis/public-apis,GitHub_Python_weekly,2025-05-25 02:31:02
5,CopilotKit,"React UI + elegant infrastructure for AI Copilots, AI chatbots, and in-app AI agents. The Agentic last-mile 🪁",ataibarkai,TypeScript,"20,067","2,783","1,102 stars this week",https://github.com//CopilotKit/CopilotKit,GitHub_TypeScript_weekly,2025-05-25 02:31:02
6,OpenHands,"🙌 OpenHands: Code Less, Make More",dependabot,Python,"55,830","6,260","1,253 stars this week",https://github.com//All-Hands-AI/OpenHands,GitHub_Python_weekly,2025-05-25 02:31:02
7,appwrite,The open-source Vercel alternative,eldadfux,TypeScript,"50,094","4,396","1,344 stars this week",https://github.com//appwrite/appwrite,GitHub_TypeScript_weekly,2025-05-25 02:31:02
8,PowerToys,Windows system utilities to maximize productivity,crutkas,C#,"119,255","7,051",676 stars this week,https://github.com//microsoft/PowerToys,GitHub_C#_weekly,2025-05-25 02:31:02
9,awesome-chatgpt-prompts,This repo includes ChatGPT prompt curation to use ChatGPT and other LLM tools better.,f,JavaScript,"126,398","16,809","1,842 stars this week",https://github.com//f/awesome-chatgpt-prompts,GitHub_JavaScript_weekly,2025-05-25 02:31:02
10,mem0,Memory for AI Agents; SOTA in AI Agent Memory; Announcing OpenMemory MCP - local and secure memory management.,Dev-Khant,Python,"32,453","3,155","1,545 stars this week",https://github.com//mem0ai/mem0,GitHub_Python_weekly,2025-05-25 02:31:02
11,desktop,Welcome to a calmer internet,mauro-balades,C++,"31,324",871,"1,230 stars this week",https://github.com//zen-browser/desktop,GitHub_C++_weekly,2025-05-25 02:31:02
12,youtube-music,YouTube Music Desktop App bundled with custom plugins (and built-in ad blocker / downloader),JellyBrick,TypeScript,"21,433","1,109","1,465 stars this week",https://github.com//th-ch/youtube-music,GitHub_TypeScript_weekly,2025-05-25 02:31:02
13,zod,TypeScript-first schema validation with static type inference,colinhacks,TypeScript,"38,158","1,459",414 stars this week,https://github.com//colinhacks/zod,GitHub_TypeScript_weekly,2025-05-25 02:31:02
14,niri,A scrollable-tiling Wayland compositor.,YaLTeR,Rust,"7,494",246,316 stars this week,https://github.com//YaLTeR/niri,GitHub_Rust_weekly,2025-05-25 02:31:02
15,Ventoy,A new bootable USB solution.,ventoy,C,"67,742","4,318","1,027 stars this week",https://github.com//ventoy/Ventoy,GitHub_C_weekly,2025-05-25 02:31:02
1,WeClone,"🚀 One-stop solution for creating your digital avatar from chat logs 💡 Fine-tune LLMs with your chat logs to capture your unique style, then bind to a chatbot to bring your digital self to life. 从聊天记录创造数字分身的一站式解决方案",xming521,Python,"11,546",881,"9,037 stars this month",https://github.com//xming521/WeClone,GitHub_Python_monthly,2025-05-25 02:31:02
2,Deep-Live-Cam,real time face swap and one-click video deepfake with only a single image,hacksider,Python,"69,220","9,766","18,871 stars this month",https://github.com//hacksider/Deep-Live-Cam,GitHub_Python_monthly,2025-05-25 02:31:02
3,MoneyPrinterTurbo,利用AI大模型，一键生成高清短视频 Generate short videos with one click using AI LLM.,harry0703,Python,"34,376","4,869","8,186 stars this month",https://github.com//harry0703/MoneyPrinterTurbo,GitHub_Python_monthly,2025-05-25 02:31:02
4,leaked-system-prompts,Collection of leaked system prompts,jujumilk3,,"8,320","1,030","5,740 stars this month",https://github.com//jujumilk3/leaked-system-prompts,GitHub__monthly,2025-05-25 02:31:02
5,suna,Suna - Open Source Generalist AI Agent,markokraemer,TypeScript,"12,613","1,790","10,880 stars this month",https://github.com//kortix-ai/suna,GitHub_TypeScript_monthly,2025-05-25 02:31:02
6,void,,andrewpareles,TypeScript,"21,615","1,341","9,657 stars this month",https://github.com//voideditor/void,GitHub_TypeScript_monthly,2025-05-25 02:31:02
7,LTX-Video,Official repository for LTX-Video,yoavhacohen,Python,"5,951",479,"2,440 stars this month",https://github.com//Lightricks/LTX-Video,GitHub_Python_monthly,2025-05-25 02:31:02
8,Qwen3,"Qwen3 is the large language model series developed by Qwen team, Alibaba Cloud.",jklj077,Shell,"21,556","1,425","4,866 stars this month",https://github.com//QwenLM/Qwen3,GitHub_Shell_monthly,2025-05-25 02:31:02
9,mem0,Memory for AI Agents; SOTA in AI Agent Memory; Announcing OpenMemory MCP - local and secure memory management.,Dev-Khant,Python,"32,453","3,155","4,622 stars this month",https://github.com//mem0ai/mem0,GitHub_Python_monthly,2025-05-25 02:31:02
10,agenticSeek,"Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity.",Fosowl,Python,"3,627",377,"2,268 stars this month",https://github.com//Fosowl/agenticSeek,GitHub_Python_monthly,2025-05-25 02:31:02
