index,title,desc,hot,url,image,source,type,ranking_id,published_at,datetime,surface
1,8点1氪丨8月一线城市房价上涨；携程上架510万一张的太空旅行船票；字节跳动上半年净利润出现下滑，但海外收入占比再创新高,,37398,https://www.36kr.com/p/3985321952115717,"https://img.36krcdn.com/hsossms/20260916/v2_a79fc6bd3c774efe9694864b4b1441a2@5667365_oswg82810oswg1053oswg495_img_jpg?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,hot,,2026-09-17 00:23:37,
2,突发，GPT-6 Sol曝光了,,30122,https://www.36kr.com/p/3985293994949633,https://img.36krcdn.com/hsossms/20260916/v2_becfb3d73f69459b80170427e31098c7@000000@ai_oswg686380oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
3,英伟达带动AI数据中心大变革，中国厂商不想当边缘人,,23161,https://www.36kr.com/p/3985697915042560,"https://img.36krcdn.com/hsossms/20260916/v2_772a4fc7835541e381dc76bc57b3725e@6310669_oswg1237936oswg1053oswg495_img_png?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,hot,,2026-09-17 00:23:37,
4,大脑没有变老，只是你在按部就班给它“投毒”,,18410,https://www.36kr.com/p/3959002521779593,https://img.36krcdn.com/hsossms/20260828/v2_6545fd5437e246f48f8b3bdfd38da414@1694@ai_oswg717760oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
5,节假日闹钟有了，苹果iOS 27深度体验：更像安卓，但也更好用了,,14114,https://www.36kr.com/p/3984712284182145,https://img.36krcdn.com/hsossms/20260915/v2_bf55b5532e72437693dec833d79941a1@1743780481@ai_oswg787521oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
6,中年男人的「美役三件套」，一年烧掉半辆车？,,12589,https://www.36kr.com/p/3985388726909960,https://img.36krcdn.com/hsossms/20260916/v2_59ccc012c26b47f2bc209db59d938489@1743780481@ai_oswg886269oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
7,四个月市值蒸发超7000亿，宁德时代，护城河“裂痕”隐现,,11603,https://www.36kr.com/p/3985380213446281,https://img.36krcdn.com/hsossms/20260916/v2_e8b9a071635e4a0180e1d379d116e0bc@1743780481@ai_oswg952539oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
8,AirPods 5 首发体验：999 元起，最有性价比的苹果降噪耳机,,10302,https://www.36kr.com/p/3985562374306820,https://img.36krcdn.com/hsossms/20260916/v2_a237bf45f0814faaa9e979d9c6970074@000000@ai_oswg660655oswg2304oswg1728_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
9,5个小创业思路：一年之内替代朝九晚五的本职工作,,9524,https://www.36kr.com/p/3957455546809478,https://img.36krcdn.com/hsossms/20260827/v2_0b4f16c76ee548ffa21a4c8b16b95fa7@5382598@ai_oswg756122oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
10,北京五环边的现房，单价已降到了1万+？,,8238,https://www.36kr.com/p/3985467225553924,"https://img.36krcdn.com/hsossms/20260916/v2_082cf3708bee46178a07e4dbc6bfc6a7@000000_oswg86785oswg1260oswg536_img_000?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,hot,,2026-09-17 00:23:37,
11,GPT-6刷到99.9%，ARC AGI考卷被迫重做，下一关考「发明」,,7954,https://www.36kr.com/p/3985494895115010,https://img.36krcdn.com/hsossms/20260916/v2_6e7f626447f143e79e509a417e495cc8@1743780481@ai_oswg950388oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
12,A社“AI末日”资本黑手被揪出，炒作焦虑为IPO圈钱，难怪仇视DeepSeek开源,,7538,https://www.36kr.com/p/3985454676671495,https://img.36krcdn.com/hsossms/20260916/v2_660b5d520cf747739caee5f0a7201f3e@1743780481@ai_oswg819872oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
13,重磅发现：GPT-6 Astra实现具身智能突破，中国如何打具身防卫战？,,7476,https://www.36kr.com/p/3985769854974977,https://img.36krcdn.com/hsossms/20260916/v2_c238dd92f29a4cb19c1116d2f964bd99@5888275@ai_oswg808654oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
14,中国AI使用比例过半,,6621,https://www.36kr.com/p/3985523007372292,https://img.36krcdn.com/hsossms/20260916/v2_076f4ac247f945cb859567afe8cd52ab@000000@ai_oswg777732oswg2304oswg1728_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
15,“请3休13”全网狂欢，景区却一点都笑不出来,,6606,https://www.36kr.com/p/3985457135418117,https://img.36krcdn.com/hsossms/20260916/v2_53ecaeef5e3547d6bf6aa65302cefd78@6208419@ai_oswg843275oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
16,把大脑外包给AI之后，人类正在集体变笨,,6437,https://www.36kr.com/p/3985478144572163,https://img.36krcdn.com/hsossms/20260916/v2_e63fc820826b4c4aa95678fb2b622b7c@1743780481@ai_oswg880409oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
17,黄仁勋正演讲，特朗普突然电话，通话被直播（附演讲全文）,,6229,https://www.36kr.com/p/3985513458875143,https://img.36krcdn.com/hsossms/20260916/v2_799ce7e3d8f94c4295026f6ca25c3f36@1743780481@ai_oswg810907oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
18,“我希望革我自己命的人是我自己”，DeepSeek工程师拥抱AI加速恐惧,,6206,https://www.36kr.com/p/3985581750228867,https://img.36krcdn.com/hsossms/20260916/v2_e64a5e217d994c478b540e37183b9b2c@5888275@ai_oswg928316oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
19,AI眼镜，谁是第一？,,6059,https://www.36kr.com/p/3985354389912323,https://img.36krcdn.com/hsossms/20260916/v2_3d64d47a7295455b97bd3ef1510586d1@000000@ai_oswg869846oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
20,罗永浩为何总被身边人“炮轰”？,,5913,https://www.36kr.com/p/3985525689563904,https://img.36krcdn.com/hsossms/20260916/v2_665298f7beb04e10a95703bf2d9d393e@1743780481@ai_oswg782606oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
21,火了十年的热门行业，现在最缺活人感,,5867,https://www.36kr.com/p/3985359655746564,https://img.36krcdn.com/hsossms/20260916/v2_8707c03e74c649bda10139d89aa16389@000000@ai_oswg922317oswg2304oswg1728_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
22,别把自由拱手让人 如何用批判性思考夺回生活的主导权,,5744,https://www.36kr.com/p/3962852607720583,https://img.36krcdn.com/hsossms/20260831/v2_f50bdb6ef5fa41d88a4724d347417495@1694@ai_oswg751063oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
23,中部六省会，排名要大变动了,,5620,https://www.36kr.com/p/3985475847355393,https://img.36krcdn.com/hsossms/20260916/v2_bbad4cb997c540138c9e21a6954b4527@6208419@ai_oswg770949oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
24,在中产里爆火又吸金的HYROX，这次为何「拉完了」,,5613,https://www.36kr.com/p/3985689752550408,https://img.36krcdn.com/hsossms/20260916/v2_1457190712d04cd6b35a4ad993778345@000000@ai_oswg1103991oswg2848oswg1600_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
25,经济舱吃大餐，这届中产咋想的？,,5497,https://www.36kr.com/p/3985495864294405,https://img.36krcdn.com/hsossms/20260916/v2_191ea670a15f425a8819b9b439f5e882@1743780481@ai_oswg954945oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
26,“屎到淋头”的Hyrox赛场，变了味的中产狂欢,,5112,https://www.36kr.com/p/3985460187216642,https://img.36krcdn.com/hsossms/20260916/v2_e4e0936d42254d12a73f05c381f52c4c@1743780481@ai_oswg894845oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
27,商用割草机器人完成数千万融资，用L4级无人驾驶重构高尔夫草坪运维｜硬氪首发,,4412,https://www.36kr.com/p/3984593870420997,"https://img.36krcdn.com/hsossms/20260915/v2_8c65fa84e7a442fe8a0ba7625be52102@6022551_oswg1277008oswg1053oswg495_img_png?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,hot,,2026-09-17 00:23:37,
28,赛力斯分家，车主破防，小米订单暴涨635%：华为该不该自己造车,,4404,https://www.36kr.com/p/3985579831737348,https://img.36krcdn.com/hsossms/20260916/v2_03ad96ecb534492fbfa2bc10b9ef7f82@5888275@ai_oswg882438oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
29,网吧投资，老板赢两次：白天收网费，晚上等显卡升值？,,4281,https://www.36kr.com/p/3984779431574536,https://img.36krcdn.com/hsossms/20260915/v2_d6d8d724cb434811aba8e3e2db89f262@000000@ai_oswg891975oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
30,今晚，“鸽派加息”？,,4234,https://www.36kr.com/p/3985899926731523,https://img.36krcdn.com/hsossms/20260916/v2_d85878419c4c49e3bcf3209bee17d1df@5888275@ai_oswg925099oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
31,货架被搬空，补货赶不上抢购，零食店里6.5元一罐的现制饮品“偷袭”雪王,,4211,https://www.36kr.com/p/3984620564141959,https://img.36krcdn.com/hsossms/20260915/v2_ebd22109618143ea8ea4f2878e3b33d6@1743780481@ai_oswg1007575oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
32,豪吞王健林77家酒店的传奇大佬，刚被第245次限高,,4173,https://www.36kr.com/p/3985451100224517,"https://img.36krcdn.com/hsossms/20260916/v2_e8d06567077e4fcd95267a86e149eeb4@6208419_oswg800061oswg1053oswg495_img_png?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,hot,,2026-09-17 00:23:37,
33,小酒馆失速，打酒铺接棒,,4034,https://www.36kr.com/p/3985527333518087,https://img.36krcdn.com/hsossms/20260916/v2_f70c01d774964a07b18d8ecbafd8839a@1743780481@ai_oswg860932oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
34,梁汝波最新演讲全文：AI高峰远超PC/Web/移动互联网，字节必须勇攀高峰,,4011,https://www.36kr.com/p/3985446057596804,https://img.36krcdn.com/hsossms/20260916/v2_fb15566115004301890b27237e1ebe23@1743780481@ai_oswg801044oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
35,统一南北丰田的新销售公司，或将落户上海,,3942,https://www.36kr.com/p/3985505001978888,https://img.36krcdn.com/hsossms/20260916/v2_5c5ea23bd72d4958854edaaa6622cc4a@000000@ai_oswg1098763oswg2848oswg1600_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
36,从入门到精通，一篇文章带你入门产品经理（2026 年最新版）,,3919,https://www.36kr.com/p/3985330307300352,https://img.36krcdn.com/hsossms/20260916/v2_78689999ca47431d81b3b37e201afe90@1743780481@ai_oswg910630oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
37,没有销售、收入翻倍、拒绝融资：一个14人团队在AI浪潮下的“反共识”实验,,3896,https://www.36kr.com/p/3985358764210946,https://img.36krcdn.com/hsossms/20260916/v2_58fcf89344204c779038e8e2e2463645@000000@ai_oswg829862oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
38,梁文锋CFO到位，投过智谱MiniMax,,3826,https://www.36kr.com/p/3984711659600648,https://img.36krcdn.com/hsossms/20260915/v2_9412cc36e52f440fa9df260bc46d42ac@000000@ai_oswg867909oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
39,"马斯克提出AI安全新思路：与其等政府出手，不如让竞争对手互相""找茬""",,3811,https://www.36kr.com/p/3985436462463751,https://img.36krcdn.com/hsossms/20260916/v2_78438428229c4904834b515ab4595702@1743780481@ai_oswg852453oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
40,高性能电动船艇动力系统公司获近亿A轮融资，海外收入增长450%丨36氪首发,,3780,https://www.36kr.com/p/3985354977721094,https://img.36krcdn.com/hsossms/20260916/v2_0ea12947ea6b46ab9bd69a224faef3db@6221844_oswg506391oswg600oswg400_img_png,36氪,热榜,hot,,2026-09-17 00:23:37,
41,长鑫存储，利润率全球第一,,3765,https://www.36kr.com/p/3985757988305924,https://img.36krcdn.com/hsossms/20260916/v2_75de534ab5f14e93971ecd5336285ae2@5888275@ai_oswg796585oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
42,问界探索新模式，四界迎来资源聚焦,,3703,https://www.36kr.com/p/3984757352152068,https://img.36krcdn.com/hsossms/20260915/v2_f6ba888290394b768ad13ed3662a34fb@000000@ai_oswg1067254oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
43,朱啸虎的19年：下注难，懂得放过更难,,3695,https://www.36kr.com/p/3985289274677123,https://img.36krcdn.com/hsossms/20260916/v2_1e83aa4210464fa685bc3f3de91f0e39@1743780481@ai_oswg839811oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
44,GPT-6 Sol和Opus 5.2同时灰测，奥特曼阿莫迪周末刚喊刹车，一上班就踩油门,,3672,https://www.36kr.com/p/3985457484004103,https://img.36krcdn.com/hsossms/20260916/v2_7ef96f9198624a418242d32747768e94@1743780481@ai_oswg869510oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
45,GPT-6 Sol要来了？OpenAI本周或迎「发布狂潮」,,3503,https://www.36kr.com/p/3985279522765832,https://img.36krcdn.com/hsossms/20260916/v2_fc392250ac534734a21baaa321d3a14d@000000@ai_oswg1322658oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
46,日本年轻人，开始在小游戏里社交,,3426,https://www.36kr.com/p/3985780804451332,https://img.36krcdn.com/hsossms/20260916/v2_e85157d84e794eb6836a6aada9edd2f5@5888275@ai_oswg851057oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
47,国产存储芯片追赶速度惊人，NAND 差距约 1 年，DRAM 约 2 年，HBM 约 3 年,,3411,https://www.36kr.com/p/3985323312191369,https://img.36krcdn.com/hsossms/20260916/v2_40fb638381334fb7aae2faaf10114068@1743780481@ai_oswg918465oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
48,折叠屏七年，用户为什么还是不展开,,3403,https://www.36kr.com/p/3985607100585856,https://img.36krcdn.com/hsossms/20260916/v2_73b54a4e52c7415fac133c6fefef480e@5888275@ai_oswg935337oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
49,不想当网红的年轻人，带火海外版「QQ空间」,,3403,https://www.36kr.com/p/3984708094753536,https://img.36krcdn.com/hsossms/20260915/v2_9024cef744bc4e8a92050fb12fc5ec2b@000000@ai_oswg1024142oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
50,OpenAI总裁：AGI时代来了，GPT-6已能自主干活24小时,,3326,https://www.36kr.com/p/3985931460492296,https://img.36krcdn.com/hsossms/20260916/v2_ebe8f692e11241298f80c68f88f892b1@5888275@ai_oswg785340oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 00:23:37,
1,8点1氪丨8月一线城市房价上涨；携程上架510万一张的太空旅行船票；字节跳动上半年净利润出现下滑，但海外收入占比再创新高,,37583,https://www.36kr.com/p/3985321952115717,"https://img.36krcdn.com/hsossms/20260916/v2_a79fc6bd3c774efe9694864b4b1441a2@5667365_oswg82810oswg1053oswg495_img_jpg?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,hot,,2026-09-17 01:18:33,
2,突发，GPT-6 Sol曝光了,,30576,https://www.36kr.com/p/3985293994949633,https://img.36krcdn.com/hsossms/20260916/v2_becfb3d73f69459b80170427e31098c7@000000@ai_oswg686380oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
3,英伟达带动AI数据中心大变革，中国厂商不想当边缘人,,23800,https://www.36kr.com/p/3985697915042560,"https://img.36krcdn.com/hsossms/20260916/v2_772a4fc7835541e381dc76bc57b3725e@6310669_oswg1237936oswg1053oswg495_img_png?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,hot,,2026-09-17 01:18:33,
4,大脑没有变老，只是你在按部就班给它“投毒”,,18572,https://www.36kr.com/p/3959002521779593,https://img.36krcdn.com/hsossms/20260828/v2_6545fd5437e246f48f8b3bdfd38da414@1694@ai_oswg717760oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
5,节假日闹钟有了，苹果iOS 27深度体验：更像安卓，但也更好用了,,14229,https://www.36kr.com/p/3984712284182145,https://img.36krcdn.com/hsossms/20260915/v2_bf55b5532e72437693dec833d79941a1@1743780481@ai_oswg787521oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
6,中年男人的「美役三件套」，一年烧掉半辆车？,,12704,https://www.36kr.com/p/3985388726909960,https://img.36krcdn.com/hsossms/20260916/v2_59ccc012c26b47f2bc209db59d938489@1743780481@ai_oswg886269oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
7,四个月市值蒸发超7000亿，宁德时代，护城河“裂痕”隐现,,11657,https://www.36kr.com/p/3985380213446281,https://img.36krcdn.com/hsossms/20260916/v2_e8b9a071635e4a0180e1d379d116e0bc@1743780481@ai_oswg952539oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
8,AirPods 5 首发体验：999 元起，最有性价比的苹果降噪耳机,,10433,https://www.36kr.com/p/3985562374306820,https://img.36krcdn.com/hsossms/20260916/v2_a237bf45f0814faaa9e979d9c6970074@000000@ai_oswg660655oswg2304oswg1728_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
9,5个小创业思路：一年之内替代朝九晚五的本职工作,,9617,https://www.36kr.com/p/3957455546809478,https://img.36krcdn.com/hsossms/20260827/v2_0b4f16c76ee548ffa21a4c8b16b95fa7@5382598@ai_oswg756122oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
10,北京五环边的现房，单价已降到了1万+？,,8292,https://www.36kr.com/p/3985467225553924,"https://img.36krcdn.com/hsossms/20260916/v2_082cf3708bee46178a07e4dbc6bfc6a7@000000_oswg86785oswg1260oswg536_img_000?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,hot,,2026-09-17 01:18:33,
11,GPT-6刷到99.9%，ARC AGI考卷被迫重做，下一关考「发明」,,7984,https://www.36kr.com/p/3985494895115010,https://img.36krcdn.com/hsossms/20260916/v2_6e7f626447f143e79e509a417e495cc8@1743780481@ai_oswg950388oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
12,重磅发现：GPT-6 Astra实现具身智能突破，中国如何打具身防卫战？,,7615,https://www.36kr.com/p/3985769854974977,https://img.36krcdn.com/hsossms/20260916/v2_c238dd92f29a4cb19c1116d2f964bd99@5888275@ai_oswg808654oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
13,A社“AI末日”资本黑手被揪出，炒作焦虑为IPO圈钱，难怪仇视DeepSeek开源,,7553,https://www.36kr.com/p/3985454676671495,https://img.36krcdn.com/hsossms/20260916/v2_660b5d520cf747739caee5f0a7201f3e@1743780481@ai_oswg819872oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
14,中国AI使用比例过半,,6660,https://www.36kr.com/p/3985523007372292,https://img.36krcdn.com/hsossms/20260916/v2_076f4ac247f945cb859567afe8cd52ab@000000@ai_oswg777732oswg2304oswg1728_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
15,“请3休13”全网狂欢，景区却一点都笑不出来,,6645,https://www.36kr.com/p/3985457135418117,https://img.36krcdn.com/hsossms/20260916/v2_53ecaeef5e3547d6bf6aa65302cefd78@6208419@ai_oswg843275oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
16,把大脑外包给AI之后，人类正在集体变笨,,6452,https://www.36kr.com/p/3985478144572163,https://img.36krcdn.com/hsossms/20260916/v2_e63fc820826b4c4aa95678fb2b622b7c@1743780481@ai_oswg880409oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
17,“我希望革我自己命的人是我自己”，DeepSeek工程师拥抱AI加速恐惧,,6337,https://www.36kr.com/p/3985581750228867,https://img.36krcdn.com/hsossms/20260916/v2_e64a5e217d994c478b540e37183b9b2c@5888275@ai_oswg928316oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
18,黄仁勋正演讲，特朗普突然电话，通话被直播（附演讲全文）,,6260,https://www.36kr.com/p/3985513458875143,https://img.36krcdn.com/hsossms/20260916/v2_799ce7e3d8f94c4295026f6ca25c3f36@1743780481@ai_oswg810907oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
19,AI眼镜，谁是第一？,,6098,https://www.36kr.com/p/3985354389912323,https://img.36krcdn.com/hsossms/20260916/v2_3d64d47a7295455b97bd3ef1510586d1@000000@ai_oswg869846oswg2048oswg2048_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
20,罗永浩为何总被身边人“炮轰”？,,5959,https://www.36kr.com/p/3985525689563904,https://img.36krcdn.com/hsossms/20260916/v2_665298f7beb04e10a95703bf2d9d393e@1743780481@ai_oswg782606oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
21,火了十年的热门行业，现在最缺活人感,,5875,https://www.36kr.com/p/3985359655746564,https://img.36krcdn.com/hsossms/20260916/v2_8707c03e74c649bda10139d89aa16389@000000@ai_oswg922317oswg2304oswg1728_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
22,别把自由拱手让人 如何用批判性思考夺回生活的主导权,,5790,https://www.36kr.com/p/3962852607720583,https://img.36krcdn.com/hsossms/20260831/v2_f50bdb6ef5fa41d88a4724d347417495@1694@ai_oswg751063oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
23,在中产里爆火又吸金的HYROX，这次为何「拉完了」,,5659,https://www.36kr.com/p/3985689752550408,https://img.36krcdn.com/hsossms/20260916/v2_1457190712d04cd6b35a4ad993778345@000000@ai_oswg1103991oswg2848oswg1600_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
24,中部六省会，排名要大变动了,,5636,https://www.36kr.com/p/3985475847355393,https://img.36krcdn.com/hsossms/20260916/v2_bbad4cb997c540138c9e21a6954b4527@6208419@ai_oswg770949oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,hot,,2026-09-17 01:18:33,
