index,title,desc,hot,url,image,source,type,datetime
1,刚刚，GPT-6 震撼发布！人类进入 AGI 大分工时代,,86016,https://www.36kr.com/p/3968319085523209,"https://img.36krcdn.com/hsossms/20260904/v2_34236d7df10b4be5b31ac9c9326cc15f@000000_oswg106167oswg1280oswg544_img_000?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,2026-09-04 23:55:43
2,8点1氪丨字节跳动被曝获近300亿美元贷款；OpenAI正式发布GPT-6 Astra；英伟达129.3亿美元收购Hugging Face,,35173,https://www.36kr.com/p/3968346621751812,"https://img.36krcdn.com/hsossms/20260904/v2_b9ae2e82836e4841b7436d5b57e34b28@1200352198_oswg82784oswg1053oswg495_img_jpg?x-oss-process=image/resize,m_mfit,w_600,h_400,limit_0/crop,w_600,h_400,g_center",36氪,热榜,2026-09-04 23:55:43
3,刚刚，GPT-6 Astra降世，AGI测试干到几乎满分,,30784,https://www.36kr.com/p/3968299418415362,https://img.36krcdn.com/hsossms/20260904/v2_d21769d75e7c48e0bdc6a613caa20d97@000000@ai_oswg646173oswg2304oswg1728_img_000~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,2026-09-04 23:55:43
4,理工科天才的黄金时代,,12520,https://www.36kr.com/p/3968521096000003,https://img.36krcdn.com/hsossms/20260904/v2_07752eccfa97481a9940931c72d385ae@1743780481@ai_oswg988540oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,2026-09-04 23:55:43
5,豆包手机会泯然众人吗？,,12281,https://www.36kr.com/p/3968586718638336,https://img.36krcdn.com/hsossms/20260904/v2_ee475766858b4127a7963129197cdf02@5888275@ai_oswg794050oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,2026-09-04 23:55:43
6,电影院开始卖午休了，你愿意睡电影院还是酒店钟点房？,,11827,https://www.36kr.com/p/3967785409140608,https://img.36krcdn.com/hsossms/20260904/v2_c5085adf3d2144859f6cbcadba2addbe@1743780481@ai_oswg1057363oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,2026-09-04 23:55:43
7,阿里又多了一个Agent赛马,,10772,https://www.36kr.com/p/3968194826376834,https://img.36krcdn.com/hsossms/20260904/v2_ee261e1e3c4c49d2bbed498c503e79ad@1743780481@ai_oswg1029560oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,2026-09-04 23:55:43
8,刚刚，全球最强GPT-6 Astra来了，人类进入AGI时代,,10217,https://www.36kr.com/p/3968652629422337,https://img.36krcdn.com/hsossms/20260904/v2_42d8ebe1c8484925af04dc085d1fdc57@5888275@ai_oswg749289oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,2026-09-04 23:55:43
9,全球最成功的AI硬件公司上市了，一年卖出360万枚AI戒指，32%毛利来自订阅,,9178,https://www.36kr.com/p/3968662434410753,https://img.36krcdn.com/hsossms/20260904/v2_9d3990532d6747a5bfaf8b5e32e42680@5888275@ai_oswg797878oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,2026-09-04 23:55:43
10,早餐羊毛党，终于把酒店薅急眼了,,8878,https://www.36kr.com/p/3968820481946116,https://img.36krcdn.com/hsossms/20260904/v2_852b45f097474f41a4b6b99aa2075ef5@5888275@ai_oswg1011317oswg1053oswg495_img_png~tplv-1marlgjv7f-ai-v3:600:400:600:400:q70.jpg,36氪,热榜,2026-09-04 23:55:43
